Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0
2020-12-20T00:00:00.000Z,7373,7433,0.08,0,0,0
2020-12-21T00:00:00.000Z,24883,32316,0.35,0,0,0
2020-12-22T00:00:00.000Z,44613,76929,0.83,0,0,0
2020-12-23T00:00:00.000Z,62832,139761,1.5,0,0,0
2020-12-24T00:00:00.000Z,73330,213091,2.29,0,0,0
2020-12-25T00:00:00.000Z,38451,251542,2.71,0,0,0
2020-12-26T00:00:00.000Z,32573,284115,3.06,0,0,0
2020-12-27T00:00:00.000Z,104369,388484,4.18,0,0,0
2020-12-28T00:00:00.000Z,134807,523291,5.63,0,0,0
2020-12-29T00:00:00.000Z,155954,679245,7.3,0,0,0
2020-12-30T00:00:00.000Z,152728,831973,8.95,0,0,0
2020-12-31T00:00:00.000Z,158184,990157,10.65,0,0,0
2021-01-01T00:00:00.000Z,71232,1061389,11.41,0,0,0
2021-01-02T00:00:00.000Z,71625,1133014,12.18,0,0,0
2021-01-03T00:00:00.000Z,149404,1282418,13.79,0,0,0
2021-01-04T00:00:00.000Z,151841,1434259,15.42,1,1,0
2021-01-05T00:00:00.000Z,124859,1559118,16.77,0,1,0
2021-01-06T00:00:00.000Z,103073,1662191,17.87,0,1,0
2021-01-07T00:00:00.000Z,115827,1778018,19.12,4,5,0
2021-01-08T00:00:00.000Z,66294,1844312,19.83,3,8,0
2021-01-09T00:00:00.000Z,44455,1888767,20.31,22,30,0
2021-01-10T00:00:00.000Z,37540,1926307,20.71,5985,6015,0.06
2021-01-11T00:00:00.000Z,21014,1947321,20.94,19236,25251,0.27
2021-01-12T00:00:00.000Z,23909,1971230,21.2,35637,60888,0.65
2021-01-13T00:00:00.000Z,51920,2023150,21.76,56814,117702,1.27
2021-01-14T00:00:00.000Z,56302,2079452,22.36,68756,186458,2.01
2021-01-15T00:00:00.000Z,30616,2110068,22.69,35883,222341,2.39
2021-01-16T00:00:00.000Z,29366,2139434,23.01,25977,248318,2.67
2021-01-17T00:00:00.000Z,68253,2207687,23.74,84457,332775,3.58
2021-01-18T00:00:00.000Z,69527,2277214,24.49,120214,452989,4.87
2021-01-19T00:00:00.000Z,72582,2349796,25.27,137535,590524,6.35
2021-01-20T00:00:00.000Z,76537,2426333,26.09,143403,733927,7.89
2021-01-21T00:00:00.000Z,69581,2495914,26.84,163968,897895,9.66
2021-01-22T00:00:00.000Z,37712,2533626,27.25,70925,968820,10.42
2021-01-23T00:00:00.000Z,39853,2573479,27.67,53474,1022294,10.99
2021-01-24T00:00:00.000Z,68940,2642419,28.42,140339,1162633,12.5
2021-01-25T00:00:00.000Z,80734,2723153,29.28,139177,1301810,14
2021-01-26T00:00:00.000Z,78483,2801636,30.13,126073,1427883,15.35
2021-01-27T00:00:00.000Z,77694,2879330,30.96,124721,1552604,16.7
2021-01-28T00:00:00.000Z,79410,2958740,31.82,130298,1682902,18.1
2021-01-29T00:00:00.000Z,36524,2995264,32.21,64611,1747513,18.79
2021-01-30T00:00:00.000Z,34290,3029554,32.58,42662,1790175,19.25
2021-01-31T00:00:00.000Z,73179,3102733,33.37,59344,1849519,19.89
2021-02-01T00:00:00.000Z,82273,3185006,34.25,35210,1884729,20.27
2021-02-02T00:00:00.000Z,69863,3254869,35,30950,1915679,20.6
2021-02-03T00:00:00.000Z,60071,3314940,35.65,51272,1966951,21.15
2021-02-04T00:00:00.000Z,72389,3387329,36.43,57921,2024872,21.77
2021-02-05T00:00:00.000Z,33778,3421107,36.79,28657,2053529,22.08
2021-02-06T00:00:00.000Z,21535,3442642,37.02,22140,2075669,22.32
2021-02-07T00:00:00.000Z,53940,3496582,37.6,68545,2144214,23.06
