Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0,0,0,0
2020-12-20T00:00:00.000Z,7374,7434,0.08,0,0,0,0,0,0
2020-12-21T00:00:00.000Z,24884,32318,0.35,0,0,0,0,0,0
2020-12-22T00:00:00.000Z,44615,76933,0.83,0,0,0,0,0,0
2020-12-23T00:00:00.000Z,62834,139767,1.5,0,0,0,0,0,0
2020-12-24T00:00:00.000Z,73332,213099,2.29,0,0,0,0,0,0
2020-12-25T00:00:00.000Z,38453,251552,2.71,0,0,0,0,0,0
2020-12-26T00:00:00.000Z,32572,284124,3.06,0,0,0,0,0,0
2020-12-27T00:00:00.000Z,104366,388490,4.18,0,0,0,0,0,0
2020-12-28T00:00:00.000Z,134812,523302,5.63,0,0,0,0,0,0
2020-12-29T00:00:00.000Z,155957,679259,7.3,0,0,0,0,0,0
2020-12-30T00:00:00.000Z,152731,831990,8.95,0,0,0,0,0,0
2020-12-31T00:00:00.000Z,158189,990179,10.65,0,0,0,0,0,0
2021-01-01T00:00:00.000Z,71235,1061414,11.41,0,0,0,0,0,0
2021-01-02T00:00:00.000Z,71629,1133043,12.18,0,0,0,0,0,0
2021-01-03T00:00:00.000Z,149411,1282454,13.79,0,0,0,0,0,0
2021-01-04T00:00:00.000Z,151845,1434299,15.42,1,1,0,0,0,0
2021-01-05T00:00:00.000Z,124861,1559160,16.77,0,1,0,0,0,0
2021-01-06T00:00:00.000Z,103073,1662233,17.87,0,1,0,0,0,0
2021-01-07T00:00:00.000Z,115827,1778060,19.12,4,5,0,0,0,0
2021-01-08T00:00:00.000Z,66297,1844357,19.83,3,8,0,0,0,0
2021-01-09T00:00:00.000Z,44455,1888812,20.31,22,30,0,0,0,0
2021-01-10T00:00:00.000Z,37542,1926354,20.72,5985,6015,0.06,0,0,0
2021-01-11T00:00:00.000Z,21013,1947367,20.94,19228,25243,0.27,0,0,0
2021-01-12T00:00:00.000Z,23910,1971277,21.2,35627,60870,0.65,0,0,0
2021-01-13T00:00:00.000Z,51924,2023201,21.76,56792,117662,1.27,0,0,0
