name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,95.06329345703125,116
יוספטל,,53.84615325927734,9
שמיר,,67.1156005859375,77
וולפסון,,68.66764068603516,25
זיו צפת,,71.46974182128906,55
הלל יפה,,84.46601867675781,48
נהריה,,80.0829849243164,35
ברזילי,,78.5,39
פוריה,,66.47887420654297,32
סוראסקי,,103.6720733642578,101
בני ציון,,71.82447814941406,46
רבין ק. בילינסון,,84.67066192626953,174
סורוקה,,70.02606201171875,83
מאיר,,73.5218505859375,70
קפלן,,77.97834014892578,88
"רמב""ם",,86.90721893310547,100
הכרמל,,74.64212799072266,68
השרון ק. גולדה,,64.73029327392578,51
הדסה עין כרם,,,172
הסקוטי,,106.7669143676758,26
המשפחה הקדושה,,,0
סנט ג'וזף,,,3
שערי צדק,,101.2285003662109,272
אל מקאסד,,,0
לניאדו,,85.23677062988281,86
אוגוסטה ויקטוריה,,,3
מעייני הישועה,,97.46835327148438,59
אסותא אשדוד,,,12
שניידר,,,0
סנט וינסנט,,47.76119232177734,9
המרכזי בעמק,,71.72413635253906,96
