day_date,age_group,verified_amount_vaccinated,verified_amount_expired,verified_amount_not_vaccinated,verified_vaccinated_normalized,verified_expired_normalized,verified_not_vaccinated_normalized
2021-01-17T00:00:00.000Z,כלל האוכלוסיה,1,0,4716,4.5,,65.1
2021-01-17T00:00:00.000Z,מעל גיל 60,0,0,244,,,52.7
2021-01-17T00:00:00.000Z,מתחת לגיל 60,1,0,4439,7.4,,65.3
2021-01-18T00:00:00.000Z,כלל האוכלוסיה,7,0,8714,16.6,,121.5
2021-01-18T00:00:00.000Z,מתחת לגיל 60,3,0,8298,13,,123.2
2021-01-18T00:00:00.000Z,מעל גיל 60,4,0,346,21,,75.8
2021-01-19T00:00:00.000Z,כלל האוכלוסיה,8,0,7331,10.2,,103.3
2021-01-19T00:00:00.000Z,מתחת לגיל 60,6,0,6963,16.7,,104.4
2021-01-19T00:00:00.000Z,מעל גיל 60,2,0,319,4.7,,70.9
2021-01-20T00:00:00.000Z,מעל גיל 60,9,0,324,10.8,,73.1
2021-01-20T00:00:00.000Z,מתחת לגיל 60,9,0,6789,17.2,,102.8
2021-01-20T00:00:00.000Z,כלל האוכלוסיה,18,0,7154,13.2,,101.9
2021-01-21T00:00:00.000Z,כלל האוכלוסיה,26,0,6256,12.6,,90
2021-01-21T00:00:00.000Z,מעל גיל 60,10,0,298,7.4,,68.3
2021-01-21T00:00:00.000Z,מתחת לגיל 60,16,0,5915,22.9,,90.5
2021-01-22T00:00:00.000Z,מתחת לגיל 60,7,0,6032,9,,92.7
2021-01-22T00:00:00.000Z,מעל גיל 60,17,0,254,10.4,,58.7
2021-01-22T00:00:00.000Z,כלל האוכלוסיה,25,0,6315,10.3,,91.3
2021-01-23T00:00:00.000Z,מעל גיל 60,7,0,121,3.8,,28.1
2021-01-23T00:00:00.000Z,כלל האוכלוסיה,12,0,2010,4.5,,29.2
2021-01-23T00:00:00.000Z,מתחת לגיל 60,5,0,1871,6.1,,28.9
2021-01-24T00:00:00.000Z,מעל גיל 60,21,0,193,8.5,,45.6
2021-01-24T00:00:00.000Z,מתחת לגיל 60,8,0,3856,7.7,,60.2
2021-01-24T00:00:00.000Z,כלל האוכלוסיה,29,0,4082,8.2,,60
2021-01-25T00:00:00.000Z,כלל האוכלוסיה,73,0,7384,15.3,,109.8
2021-01-25T00:00:00.000Z,מעל גיל 60,50,0,321,15.2,,77.1
2021-01-25T00:00:00.000Z,מתחת לגיל 60,23,0,7031,16,,111
2021-01-26T00:00:00.000Z,מתחת לגיל 60,29,0,6264,15.2,,100.1
2021-01-26T00:00:00.000Z,כלל האוכלוסיה,95,0,6613,15.5,,99.5
2021-01-26T00:00:00.000Z,מעל גיל 60,66,0,299,15.8,,72.9
2021-01-27T00:00:00.000Z,מעל גיל 60,78,0,263,15.4,,65.1
2021-01-27T00:00:00.000Z,כלל האוכלוסיה,121,0,6450,16,,98.2
2021-01-27T00:00:00.000Z,מתחת לגיל 60,43,0,6105,17.5,,98.6
2021-01-28T00:00:00.000Z,כלל האוכלוסיה,173,0,5876,18.8,,90.6
