section,female,male,period,order_period
0-9,"{'amount': 6, 'percentage': 0.2}","{'amount': 15, 'percentage': 0.5}",חודש אחרון,5
0-9,"{'amount': 25, 'percentage': 0.1}","{'amount': 37, 'percentage': 0.2}",שנה,2
0-9,"{'amount': 13, 'percentage': 0.3}","{'amount': 20, 'percentage': 0.4}",6 חודשים,3
0-9,"{'amount': 8, 'percentage': 0.2}","{'amount': 17, 'percentage': 0.5}",3 חודשים,4
0-9,"{'amount': 29, 'percentage': 0.1}","{'amount': 41, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 51, 'percentage': 0.2}","{'amount': 37, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 4, 'percentage': 0.1}","{'amount': 7, 'percentage': 0.3}",חודש אחרון,5
10-19,"{'amount': 8, 'percentage': 0.2}","{'amount': 8, 'percentage': 0.2}",3 חודשים,4
10-19,"{'amount': 11, 'percentage': 0.2}","{'amount': 9, 'percentage': 0.2}",6 חודשים,3
10-19,"{'amount': 42, 'percentage': 0.2}","{'amount': 31, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 52, 'percentage': 1.1}","{'amount': 48, 'percentage': 1.1}",6 חודשים,3
20-29,"{'amount': 37, 'percentage': 1}","{'amount': 30, 'percentage': 0.8}",3 חודשים,4
20-29,"{'amount': 35, 'percentage': 1.3}","{'amount': 26, 'percentage': 0.9}",חודש אחרון,5
20-29,"{'amount': 197, 'percentage': 1}","{'amount': 166, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 163, 'percentage': 0.9}","{'amount': 149, 'percentage': 0.9}",שנה,2
30-39,"{'amount': 384, 'percentage': 2.2}","{'amount': 404, 'percentage': 2.3}",שנה,2
30-39,"{'amount': 125, 'percentage': 2.7}","{'amount': 113, 'percentage': 2.5}",6 חודשים,3
30-39,"{'amount': 86, 'percentage': 2.4}","{'amount': 89, 'percentage': 2.5}",3 חודשים,4
30-39,"{'amount': 69, 'percentage': 2.5}","{'amount': 78, 'percentage': 2.8}",חודש אחרון,5
30-39,"{'amount': 434, 'percentage': 2.1}","{'amount': 482, 'percentage': 2.4}",מתחילת קורונה,1
40-49,"{'amount': 616, 'percentage': 3.6}","{'amount': 968, 'percentage': 5.6}",שנה,2
40-49,"{'amount': 182, 'percentage': 4}","{'amount': 252, 'percentage': 5.5}",6 חודשים,3
40-49,"{'amount': 128, 'percentage': 3.6}","{'amount': 187, 'percentage': 5.2}",3 חודשים,4
40-49,"{'amount': 110, 'percentage': 4}","{'amount': 156, 'percentage': 5.7}",חודש אחרון,5
40-49,"{'amount': 709, 'percentage': 3.5}","{'amount': 1106, 'percentage': 5.4}",מתחילת קורונה,1
50-59,"{'amount': 258, 'percentage': 5.7}","{'amount': 351, 'percentage': 7.7}",6 חודשים,3
50-59,"{'amount': 184, 'percentage': 5.1}","{'amount': 263, 'percentage': 7.4}",3 חודשים,4
50-59,"{'amount': 994, 'percentage': 5.8}","{'amount': 1513, 'percentage': 8.8}",שנה,2
50-59,"{'amount': 1169, 'percentage': 5.7}","{'amount': 1793, 'percentage': 8.8}",מתחילת קורונה,1
50-59,"{'amount': 148, 'percentage': 5.4}","{'amount': 221, 'percentage': 8.1}",חודש אחרון,5
60-69,"{'amount': 294, 'percentage': 8.2}","{'amount': 399, 'percentage': 11.2}",3 חודשים,4
60-69,"{'amount': 397, 'percentage': 8.7}","{'amount': 487, 'percentage': 10.7}",6 חודשים,3
60-69,"{'amount': 235, 'percentage': 8.6}","{'amount': 302, 'percentage': 11}",חודש אחרון,5
60-69,"{'amount': 1621, 'percentage': 7.9}","{'amount': 2506, 'percentage': 12.3}",מתחילת קורונה,1
60-69,"{'amount': 1388, 'percentage': 8}","{'amount': 2076, 'percentage': 12}",שנה,2
70-79,"{'amount': 239, 'percentage': 8.7}","{'amount': 332, 'percentage': 12.1}",חודש אחרון,5
70-79,"{'amount': 325, 'percentage': 9.1}","{'amount': 459, 'percentage': 12.8}",3 חודשים,4
70-79,"{'amount': 428, 'percentage': 9.4}","{'amount': 555, 'percentage': 12.2}",6 חודשים,3
70-79,"{'amount': 1621, 'percentage': 9.4}","{'amount': 2221, 'percentage': 12.9}",שנה,2
70-79,"{'amount': 1895, 'percentage': 9.3}","{'amount': 2682, 'percentage': 13.1}",מתחילת קורונה,1
80-89,"{'amount': 382, 'percentage': 10.7}","{'amount': 403, 'percentage': 11.3}",3 חודשים,4
80-89,"{'amount': 1672, 'percentage': 9.7}","{'amount': 1676, 'percentage': 9.7}",שנה,2
80-89,"{'amount': 467, 'percentage': 10.2}","{'amount': 474, 'percentage': 10.4}",6 חודשים,3
80-89,"{'amount': 285, 'percentage': 10.4}","{'amount': 280, 'percentage': 10.2}",חודש אחרון,5
80-89,"{'amount': 1994, 'percentage': 9.8}","{'amount': 1973, 'percentage': 9.7}",מתחילת קורונה,1
90+,"{'amount': 943, 'percentage': 4.6}","{'amount': 606, 'percentage': 3}",מתחילת קורונה,1
90+,"{'amount': 126, 'percentage': 4.6}","{'amount': 65, 'percentage': 2.4}",חודש אחרון,5
90+,"{'amount': 179, 'percentage': 5}","{'amount': 91, 'percentage': 2.5}",3 חודשים,4
90+,"{'amount': 210, 'percentage': 4.6}","{'amount': 113, 'percentage': 2.5}",6 חודשים,3
90+,"{'amount': 783, 'percentage': 4.5}","{'amount': 509, 'percentage': 2.9}",שנה,2
