Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,45,67,0,0,1,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7452,0.08,0,1,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24908,32360,0.35,0,1,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44633,76993,0.83,0,1,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62890,139883,1.5,0,1,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73391,213274,2.29,0,1,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38491,251765,2.71,0,1,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32604,284369,3.06,0,1,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104504,388873,4.18,0,1,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,134968,523841,5.63,0,1,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156217,680058,7.31,0,1,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153046,833104,8.96,0,1,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158469,991573,10.66,0,1,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71380,1062953,11.43,0,1,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71705,1134658,12.2,0,1,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149674,1284332,13.81,0,1,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152097,1436429,15.45,1,2,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125086,1561515,16.79,0,2,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103276,1664791,17.9,2,4,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,115988,1780779,19.15,5,9,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66408,1847187,19.86,3,12,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44515,1891702,20.34,23,35,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37601,1929303,20.75,5994,6029,0.06,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21110,1950413,20.97,19252,25281,0.27,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24004,1974417,21.23,35649,60930,0.66,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,52001,2026418,21.79,56854,117784,1.27,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56412,2082830,22.4,68813,186597,2.01,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30707,2113537,22.73,35915,222512,2.39,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29424,2142961,23.04,26000,248512,2.67,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68366,2211327,23.78,84555,333067,3.58,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69680,2281007,24.53,120360,453427,4.88,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72753,2353760,25.31,137751,591178,6.36,0,0,0,1.16,0,98.84
2021-01-20T00:00:00.000Z,76742,2430502,26.14,143649,734827,7.9,0,0,0,1.98,0,98.02
2021-01-21T00:00:00.000Z,69850,2500352,26.89,164303,899130,9.67,0,0,0,2.98,0,97.02
2021-01-22T00:00:00.000Z,37821,2538173,27.29,71057,970187,10.43,0,0,0,3.5,0,96.5
2021-01-23T00:00:00.000Z,39912,2578085,27.72,53542,1023729,11.01,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69033,2647118,28.47,140605,1164334,12.52,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80826,2727944,29.34,139409,1303743,14.02,0,0,0,6.77,0,93.23
2021-01-26T00:00:00.000Z,78620,2806564,30.18,126306,1430049,15.38,0,0,0,8.64,0,91.36
2021-01-27T00:00:00.000Z,77848,2884412,31.02,124934,1554983,16.72,0,0,0,10.55,0,89.45
2021-01-28T00:00:00.000Z,79453,2963865,31.87,130503,1685486,18.12,0,0,0,12.68,0,87.32
2021-01-29T00:00:00.000Z,36606,3000471,32.27,64733,1750219,18.82,0,0,0,13.6,0,86.4
2021-01-30T00:00:00.000Z,34351,3034822,32.63,42723,1792942,19.28,0,0,0,14.29,0,85.71
2021-01-31T00:00:00.000Z,73268,3108090,33.42,59442,1852384,19.92,0,0,0,16.06,0,83.94
2021-02-01T00:00:00.000Z,82420,3190510,34.31,35290,1887674,20.3,0,0,0,17.8,0,82.2
2021-02-02T00:00:00.000Z,69986,3260496,35.06,31011,1918685,20.63,0,0,0,19.34,0,80.66
2021-02-03T00:00:00.000Z,60201,3320697,35.71,51351,1970036,21.18,0,0,0,20.82,0,79.18
2021-02-04T00:00:00.000Z,72522,3393219,36.49,58022,2028058,21.81,0,0,0,22.37,0,77.63
2021-02-05T00:00:00.000Z,33862,3427081,36.85,28733,2056791,22.12,0,0,0,23.13,0,76.87
2021-02-06T00:00:00.000Z,21573,3448654,37.09,22191,2078982,22.36,0,0,0,23.62,0,76.38
2021-02-07T00:00:00.000Z,54028,3502682,37.67,68659,2147641,23.09,0,0,0,24.38,0,75.62
2021-02-08T00:00:00.000Z,58561,3561243,38.3,65362,2213003,23.8,0,0,0,24.93,0,75.07
2021-02-09T00:00:00.000Z,66254,3627497,39.01,67452,2280455,24.52,0,0,0,25.46,0,74.54
2021-02-10T00:00:00.000Z,70450,3697947,39.77,72178,2352633,25.3,0,0,0,26.2,0,73.8
