name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,,8
סנט וינסנט,,,0
שמיר,,70.0336685180664,0
וולפסון,,74.67057037353516,4
זיו צפת,,,0
הלל יפה,,93.39805603027344,2
נהריה,,79.58904266357422,1
ברזילי,,86.42384338378906,4
פוריה,,68.4507064819336,0
סוראסקי,,119.7267303466797,0
בני ציון,,88.91455078125,3
רבין ק. בילינסון,,91.85628509521484,9
סורוקה,,82.71068572998047,17
מאיר,,87.40360260009766,1
קפלן,,95.3068618774414,7
"רמב""ם",,95.2868881225586,2
הכרמל,,85.88957214355469,1
הדסה עין כרם,,107.8042297363281,14
הסקוטי,,,0
המשפחה הקדושה,,,0
סנט ג'וזף,,,0
שערי צדק,,101.1056518554688,2
אל מקאסד,,,0
לניאדו,,78.55152893066406,0
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,93.35443115234375,0
אסותא אשדוד,,,1
שניידר,,,0
השרון ק. גולדה,,81.32780456542969,2
יוספטל,,,0
המרכזי בעמק,,85.17241668701172,4
