Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,63,0,0,0,0
2020-12-20T00:00:00.000Z,7366,7429,0.08,0,0,0
2020-12-21T00:00:00.000Z,24888,32317,0.35,0,0,0
2020-12-22T00:00:00.000Z,44653,76970,0.83,0,0,0
2020-12-23T00:00:00.000Z,62990,139960,1.51,0,0,0
2020-12-24T00:00:00.000Z,73601,213561,2.3,0,0,0
2020-12-25T00:00:00.000Z,38761,252322,2.71,0,0,0
2020-12-26T00:00:00.000Z,32873,285195,3.07,0,0,0
2020-12-27T00:00:00.000Z,105116,390311,4.2,0,0,0
2020-12-28T00:00:00.000Z,135937,526248,5.66,0,0,0
2020-12-29T00:00:00.000Z,157389,683637,7.35,0,0,0
2020-12-30T00:00:00.000Z,154310,837947,9.01,0,0,0
2020-12-31T00:00:00.000Z,159658,997605,10.73,0,0,0
2021-01-01T00:00:00.000Z,72153,1069758,11.5,0,0,0
2021-01-02T00:00:00.000Z,72428,1142186,12.28,0,0,0
2021-01-03T00:00:00.000Z,151032,1293218,13.91,0,0,0
2021-01-04T00:00:00.000Z,153140,1446358,15.55,2,2,0
2021-01-05T00:00:00.000Z,126767,1573125,16.92,0,2,0
2021-01-06T00:00:00.000Z,104833,1677958,18.04,0,2,0
2021-01-07T00:00:00.000Z,117466,1795424,19.31,3,5,0
2021-01-08T00:00:00.000Z,67144,1862568,20.03,3,8,0
2021-01-09T00:00:00.000Z,44993,1907561,20.51,22,30,0
2021-01-10T00:00:00.000Z,38131,1945692,20.92,5981,6011,0.06
2021-01-11T00:00:00.000Z,21435,1967127,21.15,19236,25247,0.27
2021-01-12T00:00:00.000Z,24269,1991396,21.41,35647,60894,0.65
2021-01-13T00:00:00.000Z,52459,2043855,21.98,56923,117817,1.27
2021-01-14T00:00:00.000Z,56814,2100669,22.59,68908,186725,2.01
2021-01-15T00:00:00.000Z,30998,2131667,22.92,36136,222861,2.4
2021-01-16T00:00:00.000Z,29700,2161367,23.24,26199,249060,2.68
2021-01-17T00:00:00.000Z,68405,2229772,23.98,84581,333641,3.59
2021-01-18T00:00:00.000Z,69515,2299287,24.73,120004,453645,4.88
2021-01-19T00:00:00.000Z,72589,2371876,25.51,137327,590972,6.35
2021-01-20T00:00:00.000Z,76507,2448383,26.33,143207,734179,7.9
2021-01-21T00:00:00.000Z,69519,2517902,27.08,163684,897863,9.66
2021-01-22T00:00:00.000Z,37692,2555594,27.48,70833,968696,10.42
2021-01-23T00:00:00.000Z,39813,2595407,27.91,53423,1022119,10.99
2021-01-24T00:00:00.000Z,68896,2664303,28.65,140170,1162289,12.5
2021-01-25T00:00:00.000Z,80679,2744982,29.52,139000,1301289,13.99
2021-01-26T00:00:00.000Z,78438,2823420,30.36,125867,1427156,15.35
2021-01-27T00:00:00.000Z,77626,2901046,31.2,124505,1551661,16.69
2021-01-28T00:00:00.000Z,79346,2980392,32.05,130115,1681776,18.09
2021-01-29T00:00:00.000Z,36493,3016885,32.44,64530,1746306,18.78
2021-01-30T00:00:00.000Z,34236,3051121,32.81,42632,1788938,19.24
2021-01-31T00:00:00.000Z,73099,3124220,33.6,59258,1848196,19.87
2021-02-01T00:00:00.000Z,82148,3206368,34.48,35182,1883378,20.25
