section,female,male,period
0-9,"{'amount': 17, 'percentage': 0.3}","{'amount': 34, 'percentage': 0.5}",מתחילת קורונה
0-9,"{'amount': 10, 'percentage': 0.4}","{'amount': 25, 'percentage': 0.9}",שנה
0-9,"{'amount': 7, 'percentage': 0.6}","{'amount': 14, 'percentage': 1.2}",6 חודשים
0-9,"{'amount': 1, 'percentage': 0.2}","{'amount': 5, 'percentage': 1.1}",3 חודשים
0-9,"{'amount': 1, 'percentage': 0.4}","{'amount': 3, 'percentage': 1.1}",חודש אחרון
10-19,"{'amount': 15, 'percentage': 0.6}","{'amount': 16, 'percentage': 0.6}",שנה
10-19,"{'amount': 4, 'percentage': 0.3}","{'amount': 6, 'percentage': 0.5}",6 חודשים
10-19,"{'amount': 1, 'percentage': 0.2}","{'amount': 1, 'percentage': 0.2}",3 חודשים
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.4}",חודש אחרון
10-19,"{'amount': 23, 'percentage': 0.4}","{'amount': 25, 'percentage': 0.4}",מתחילת קורונה
20-29,"{'amount': 62, 'percentage': 1}","{'amount': 57, 'percentage': 0.9}",מתחילת קורונה
20-29,"{'amount': 25, 'percentage': 0.9}","{'amount': 24, 'percentage': 0.9}",שנה
20-29,"{'amount': 5, 'percentage': 1.8}","{'amount': 2, 'percentage': 0.7}",חודש אחרון
20-29,"{'amount': 6, 'percentage': 1.3}","{'amount': 3, 'percentage': 0.7}",3 חודשים
20-29,"{'amount': 8, 'percentage': 0.7}","{'amount': 10, 'percentage': 0.8}",6 חודשים
30-39,"{'amount': 112, 'percentage': 1.7}","{'amount': 106, 'percentage': 1.7}",מתחילת קורונה
30-39,"{'amount': 42, 'percentage': 1.6}","{'amount': 49, 'percentage': 1.8}",שנה
30-39,"{'amount': 19, 'percentage': 1.6}","{'amount': 25, 'percentage': 2.1}",6 חודשים
30-39,"{'amount': 9, 'percentage': 2}","{'amount': 4, 'percentage': 0.9}",3 חודשים
30-39,"{'amount': 5, 'percentage': 1.8}","{'amount': 2, 'percentage': 0.7}",חודש אחרון
40-49,"{'amount': 143, 'percentage': 2.2}","{'amount': 269, 'percentage': 4.2}",מתחילת קורונה
40-49,"{'amount': 54, 'percentage': 2}","{'amount': 105, 'percentage': 4}",שנה
40-49,"{'amount': 16, 'percentage': 1.3}","{'amount': 32, 'percentage': 2.6}",6 חודשים
40-49,"{'amount': 7, 'percentage': 1.6}","{'amount': 10, 'percentage': 2.2}",3 חודשים
40-49,"{'amount': 3, 'percentage': 1.1}","{'amount': 6, 'percentage': 2.1}",חודש אחרון
50-59,"{'amount': 265, 'percentage': 4.1}","{'amount': 559, 'percentage': 8.7}",מתחילת קורונה
50-59,"{'amount': 114, 'percentage': 4.3}","{'amount': 199, 'percentage': 7.5}",שנה
50-59,"{'amount': 38, 'percentage': 3.1}","{'amount': 78, 'percentage': 6.4}",6 חודשים
50-59,"{'amount': 13, 'percentage': 2.9}","{'amount': 23, 'percentage': 5.1}",3 חודשים
50-59,"{'amount': 9, 'percentage': 3.2}","{'amount': 13, 'percentage': 4.6}",חודש אחרון
60-69,"{'amount': 524, 'percentage': 8.2}","{'amount': 977, 'percentage': 15.2}",מתחילת קורונה
60-69,"{'amount': 223, 'percentage': 8.4}","{'amount': 334, 'percentage': 12.6}",שנה
60-69,"{'amount': 87, 'percentage': 7.1}","{'amount': 163, 'percentage': 13.4}",6 חודשים
60-69,"{'amount': 28, 'percentage': 6.2}","{'amount': 61, 'percentage': 13.5}",3 חודשים
60-69,"{'amount': 17, 'percentage': 6}","{'amount': 38, 'percentage': 13.3}",חודש אחרון
70-79,"{'amount': 622, 'percentage': 9.7}","{'amount': 1096, 'percentage': 17.1}",מתחילת קורונה
70-79,"{'amount': 276, 'percentage': 10.4}","{'amount': 428, 'percentage': 16.1}",שנה
70-79,"{'amount': 126, 'percentage': 10.4}","{'amount': 220, 'percentage': 18.1}",6 חודשים
70-79,"{'amount': 46, 'percentage': 10.2}","{'amount': 91, 'percentage': 20.2}",3 חודשים
70-79,"{'amount': 32, 'percentage': 11.2}","{'amount': 52, 'percentage': 18.2}",חודש אחרון
80-89,"{'amount': 517, 'percentage': 8.1}","{'amount': 691, 'percentage': 10.8}",מתחילת קורונה
80-89,"{'amount': 252, 'percentage': 9.5}","{'amount': 307, 'percentage': 11.6}",שנה
80-89,"{'amount': 123, 'percentage': 10.1}","{'amount': 153, 'percentage': 12.6}",6 חודשים
80-89,"{'amount': 44, 'percentage': 9.8}","{'amount': 59, 'percentage': 13.1}",3 חודשים
80-89,"{'amount': 33, 'percentage': 11.6}","{'amount': 42, 'percentage': 14.7}",חודש אחרון
90+,"{'amount': 81, 'percentage': 3}","{'amount': 78, 'percentage': 2.9}",שנה
90+,"{'amount': 42, 'percentage': 3.5}","{'amount': 46, 'percentage': 3.8}",6 חודשים
90+,"{'amount': 9, 'percentage': 3.2}","{'amount': 12, 'percentage': 4.2}",חודש אחרון
90+,"{'amount': 18, 'percentage': 4}","{'amount': 21, 'percentage': 4.7}",3 חודשים
90+,"{'amount': 155, 'percentage': 2.4}","{'amount': 161, 'percentage': 2.5}",מתחילת קורונה
