day_date,age_group,verified_amount_vaccinated,verified_amount_expired,verified_amount_not_vaccinated,verified_vaccinated_normalized,verified_expired_normalized,verified_not_vaccinated_normalized
2021-01-17T00:00:00.000Z,מתחת לגיל 60,1,0,4437,6.4,0,66.7
2021-01-17T00:00:00.000Z,מעל גיל 60,0,0,243,0,0,51.4
2021-01-17T00:00:00.000Z,כלל האוכלוסיה,1,0,4713,3.9,0,66.1
2021-01-18T00:00:00.000Z,מתחת לגיל 60,2,0,8299,7.9,0,125.9
2021-01-18T00:00:00.000Z,מעל גיל 60,4,0,346,19.8,0,74.3
2021-01-18T00:00:00.000Z,כלל האוכלוסיה,6,0,8713,13.2,0,123.5
2021-01-19T00:00:00.000Z,מתחת לגיל 60,7,0,6954,18.2,0,106.6
2021-01-19T00:00:00.000Z,מעל גיל 60,2,0,318,4.6,0,69.3
2021-01-19T00:00:00.000Z,כלל האוכלוסיה,9,0,7322,11,0,104.8
2021-01-20T00:00:00.000Z,מתחת לגיל 60,9,0,6787,16.4,0,105.1
2021-01-20T00:00:00.000Z,מעל גיל 60,9,0,323,10.6,0,71.3
2021-01-20T00:00:00.000Z,כלל האוכלוסיה,18,0,7151,12.9,0,103.5
2021-01-21T00:00:00.000Z,מתחת לגיל 60,15,0,5913,20.6,0,92.5
2021-01-21T00:00:00.000Z,מעל גיל 60,9,0,298,6.6,0,66.8
2021-01-21T00:00:00.000Z,כלל האוכלוסיה,24,0,6253,11.4,0,91.4
2021-01-22T00:00:00.000Z,מתחת לגיל 60,7,0,6030,8.7,0,94.8
2021-01-22T00:00:00.000Z,מעל גיל 60,18,0,254,10.8,0,57.4
2021-01-22T00:00:00.000Z,כלל האוכלוסיה,26,0,6313,10.5,0,92.8
2021-01-23T00:00:00.000Z,מתחת לגיל 60,5,0,1871,5.9,0,29.6
2021-01-23T00:00:00.000Z,מעל גיל 60,7,0,121,3.7,0,27.5
2021-01-23T00:00:00.000Z,כלל האוכלוסיה,12,0,2009,4.4,0,29.7
2021-01-24T00:00:00.000Z,מתחת לגיל 60,9,0,3855,8.3,0,61.6
2021-01-24T00:00:00.000Z,מעל גיל 60,21,0,193,8.3,0,44.6
2021-01-24T00:00:00.000Z,כלל האוכלוסיה,30,0,4082,8.3,0,61
2021-01-25T00:00:00.000Z,מתחת לגיל 60,23,0,7029,15.6,0,113.6
2021-01-25T00:00:00.000Z,מעל גיל 60,50,0,321,15,0,75.4
2021-01-25T00:00:00.000Z,כלל האוכלוסיה,73,0,7382,15.2,0,111.7
2021-01-26T00:00:00.000Z,מתחת לגיל 60,29,0,6262,14.9,0,102.4
2021-01-26T00:00:00.000Z,מעל גיל 60,66,0,299,15.6,0,71.3
2021-01-26T00:00:00.000Z,כלל האוכלוסיה,95,0,6610,15.4,0,101.2
2021-01-27T00:00:00.000Z,מתחת לגיל 60,43,0,6101,17.2,0,101
