gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,מתחילת קורונה,396963,11,7,0.1,28,0.5,100,0.4
זכר,0-9,3 חודשים,253940,11.1,4,0.2,14,1.3,42,0.8
זכר,0-9,חודש אחרון,101204,12.9,2,0.2,11,1.4,25,0.7
זכר,0-9,6 חודשים,295430,11.7,5,0.2,18,1,58,0.7
זכר,0-9,שנה,335388,11.8,5,0.1,20,0.8,75,0.6
נקבה,0-9,6 חודשים,219723,8.7,1,0,6,0.3,39,0.5
נקבה,0-9,3 חודשים,183423,8.1,1,0,6,0.5,30,0.5
נקבה,0-9,חודש אחרון,69035,8.8,0,0,5,0.6,20,0.6
נקבה,0-9,שנה,253729,9,2,0,8,0.3,54,0.4
נקבה,0-9,מתחילת קורונה,304112,8.4,4,0,13,0.2,65,0.2
זכר,10-19,מתחילת קורונה,401224,11.1,7,0.1,23,0.4,70,0.3
זכר,10-19,6 חודשים,277985,11,5,0.2,14,0.8,33,0.4
זכר,10-19,שנה,310620,11,5,0.1,15,0.6,44,0.3
זכר,10-19,חודש אחרון,84480,10.8,2,0.2,7,0.9,11,0.3
זכר,10-19,3 חודשים,249638,11,4,0.2,9,0.8,23,0.4
נקבה,10-19,6 חודשים,258862,10.3,3,0.1,13,0.7,24,0.3
נקבה,10-19,שנה,289661,10.2,4,0.1,15,0.6,37,0.3
נקבה,10-19,חודש אחרון,70863,9,1,0.1,6,0.7,7,0.2
נקבה,10-19,מתחילת קורונה,366985,10.2,7,0.1,20,0.3,62,0.2
נקבה,10-19,3 חודשים,230047,10.1,2,0.1,8,0.7,14,0.3
זכר,20-29,שנה,155743,5.5,9,0.2,32,1.2,117,0.9
זכר,20-29,חודש אחרון,34957,4.5,1,0.1,5,0.6,17,0.5
זכר,20-29,מתחילת קורונה,223829,6.2,24,0.2,49,0.8,207,0.7
זכר,20-29,6 חודשים,135500,5.4,5,0.2,18,1,66,0.8
זכר,20-29,3 חודשים,122817,5.4,2,0.1,9,0.8,32,0.6
נקבה,20-29,3 חודשים,187500,8.2,5,0.2,12,1.1,24,0.4
נקבה,20-29,מתחילת קורונה,308749,8.6,21,0.2,54,0.9,247,0.9
נקבה,20-29,6 חודשים,205318,8.1,7,0.2,15,0.9,71,0.8
נקבה,20-29,חודש אחרון,54642,7,4,0.3,9,1.1,11,0.3
נקבה,20-29,שנה,230804,8.1,9,0.2,22,0.8,119,0.9
זכר,30-39,6 חודשים,142617,5.7,17,0.6,36,2,158,1.9
זכר,30-39,3 חודשים,129747,5.7,7,0.3,22,2,46,0.8
זכר,30-39,שנה,161711,5.7,26,0.6,52,2,272,2.1
זכר,30-39,מתחילת קורונה,211844,5.9,49,0.5,94,1.6,567,2.1
זכר,30-39,חודש אחרון,44956,5.7,4,0.3,17,2.1,27,0.8
נקבה,30-39,חודש אחרון,70083,8.9,4,0.3,6,0.7,27,0.8
נקבה,30-39,3 חודשים,201253,8.8,4,0.2,9,0.8,53,1
נקבה,30-39,6 חודשים,221405,8.8,11,0.4,26,1.5,150,1.8
נקבה,30-39,שנה,246712,8.7,19,0.4,54,2,285,2.2
נקבה,30-39,מתחילת קורונה,304194,8.4,36,0.4,92,1.6,546,2
זכר,40-49,3 חודשים,121074,5.3,15,0.7,44,4,126,2.3
זכר,40-49,חודש אחרון,42197,5.4,8,0.6,26,3.2,76,2.2
זכר,40-49,שנה,147002,5.2,61,1.4,133,5,589,4.6
זכר,40-49,מתחילת קורונה,189155,5.2,115,1.1,240,4.2,1307,4.7
זכר,40-49,6 חודשים,130720,5.2,41,1.4,83,4.7,334,3.9
נקבה,40-49,מתחילת קורונה,264643,7.3,74,0.7,138,2.4,896,3.2
נקבה,40-49,3 חודשים,181006,7.9,10,0.5,20,1.8,74,1.3
נקבה,40-49,שנה,214057,7.6,34,0.8,69,2.6,426,3.3
נקבה,40-49,חודש אחרון,63885,8.2,3,0.2,13,1.6,42,1.2
נקבה,40-49,6 חודשים,193763,7.7,19,0.6,42,2.4,236,2.8
זכר,50-59,6 חודשים,83321,3.3,99,3.3,160,9.1,528,6.2
זכר,50-59,חודש אחרון,26695,3.4,26,2,63,7.8,174,5
זכר,50-59,מתחילת קורונה,125015,3.5,366,3.6,520,9,2162,7.8
זכר,50-59,שנה,93322,3.3,159,3.6,247,9.4,861,6.7
זכר,50-59,3 חודשים,78892,3.5,49,2.4,90,8.1,267,4.8
נקבה,50-59,מתחילת קורונה,170165,4.7,191,1.9,249,4.3,1493,5.4
נקבה,50-59,חודש אחרון,41322,5.3,18,1.4,33,4.1,110,3.1
נקבה,50-59,6 חודשים,121165,4.8,54,1.8,85,4.8,374,4.4
נקבה,50-59,3 חודשים,115173,5.1,32,1.6,50,4.5,180,3.3
נקבה,50-59,שנה,133558,4.7,92,2.1,139,5.3,658,5.1
זכר,60-69,6 חודשים,55732,2.2,243,8.1,219,12.4,805,9.5
זכר,60-69,חודש אחרון,17497,2.2,78,6.1,100,12.3,302,8.6
זכר,60-69,מתחילת קורונה,84217,2.3,947,9.3,886,15.3,3141,11.4
זכר,60-69,שנה,62506,2.2,377,8.5,337,12.8,1253,9.7
זכר,60-69,3 חודשים,53264,2.3,128,6.4,128,11.5,487,8.8
נקבה,60-69,חודש אחרון,26665,3.4,45,3.5,55,6.8,239,6.8
נקבה,60-69,מתחילת קורונה,107535,3,524,5.1,468,8.1,2119,7.7
נקבה,60-69,שנה,85145,3,272,6.1,239,9.1,974,7.6
נקבה,60-69,6 חודשים,77192,3.1,171,5.7,157,8.9,614,7.3
נקבה,60-69,3 חודשים,73815,3.2,75,3.7,76,6.8,352,6.4
זכר,70-79,חודש אחרון,9845,1.3,169,13.2,127,15.6,502,14.3
זכר,70-79,3 חודשים,29100,1.3,259,12.9,173,15.6,771,14
זכר,70-79,מתחילת קורונה,44928,1.2,1550,15.2,995,17.2,3604,13
זכר,70-79,שנה,34120,1.2,600,13.5,372,14.1,1563,12.1
זכר,70-79,6 חודשים,30328,1.2,398,13.2,253,14.4,1044,12.3
נקבה,70-79,3 חודשים,35581,1.6,188,9.4,113,10.2,579,10.5
נקבה,70-79,שנה,41582,1.5,467,10.5,276,10.5,1281,9.9
נקבה,70-79,חודש אחרון,13127,1.7,125,9.7,80,9.9,366,10.5
נקבה,70-79,מתחילת קורונה,52856,1.5,975,9.5,562,9.7,2627,9.5
נקבה,70-79,6 חודשים,37145,1.5,313,10.4,188,10.7,858,10.1
זכר,80-89,מתחילת קורונה,17618,0.5,1795,17.6,614,10.6,2947,10.7
זכר,80-89,חודש אחרון,3794,0.5,272,21.2,101,12.4,545,15.6
זכר,80-89,6 חודשים,11022,0.4,529,17.5,178,10.1,1038,12.3
זכר,80-89,3 חודשים,10431,0.5,389,19.4,136,12.2,817,14.8
זכר,80-89,שנה,12747,0.4,763,17.2,257,9.7,1482,11.5
נקבה,80-89,6 חודשים,15696,0.6,512,17,162,9.2,1083,12.8
נקבה,80-89,שנה,17912,0.6,738,16.7,228,8.6,1543,12
נקבה,80-89,חודש אחרון,5696,0.7,239,18.6,95,11.7,513,14.7
נקבה,80-89,3 חודשים,14849,0.7,381,19,121,10.9,838,15.2
נקבה,80-89,מתחילת קורונה,24679,0.7,1647,16.1,467,8.1,3014,10.9
זכר,90+,שנה,2864,0.1,344,7.8,57,2.2,502,3.9
זכר,90+,מתחילת קורונה,4105,0.1,803,7.9,132,2.3,990,3.6
זכר,90+,6 חודשים,2486,0.1,256,8.5,41,2.3,390,4.6
זכר,90+,חודש אחרון,885,0.1,133,10.4,24,3,214,6.1
זכר,90+,3 חודשים,2348,0.1,212,10.6,34,3.1,326,5.9
נקבה,90+,שנה,5332,0.2,444,10,65,2.5,746,5.8
נקבה,90+,3 חודשים,4378,0.2,238,11.9,38,3.4,433,7.9
נקבה,90+,6 חודשים,4635,0.2,328,10.9,48,2.7,557,6.6
נקבה,90+,מתחילת קורונה,7966,0.2,1070,10.5,130,2.3,1476,5.3
נקבה,90+,חודש אחרון,1591,0.2,149,11.6,29,3.6,272,7.8
