section,female,male,period,order_period
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 4, 'percentage': 0.7}",חודש אחרון,5
0-9,"{'amount': 7, 'percentage': 0.2}","{'amount': 7, 'percentage': 0.2}",שנה,2
0-9,"{'amount': 2, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.4}",6 חודשים,3
0-9,"{'amount': 1, 'percentage': 0.1}","{'amount': 4, 'percentage': 0.5}",3 חודשים,4
0-9,"{'amount': 10, 'percentage': 0.2}","{'amount': 11, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 11, 'percentage': 0.2}","{'amount': 16, 'percentage': 0.4}",מתחילת קורונה,1
10-19,"{'amount': 2, 'percentage': 0.4}","{'amount': 4, 'percentage': 0.7}",חודש אחרון,5
10-19,"{'amount': 2, 'percentage': 0.2}","{'amount': 5, 'percentage': 0.6}",3 חודשים,4
10-19,"{'amount': 4, 'percentage': 0.4}","{'amount': 5, 'percentage': 0.5}",6 חודשים,3
10-19,"{'amount': 8, 'percentage': 0.2}","{'amount': 13, 'percentage': 0.4}",שנה,2
20-29,"{'amount': 11, 'percentage': 1}","{'amount': 12, 'percentage': 1.1}",6 חודשים,3
20-29,"{'amount': 8, 'percentage': 1}","{'amount': 8, 'percentage': 1}",3 חודשים,4
20-29,"{'amount': 5, 'percentage': 0.9}","{'amount': 7, 'percentage': 1.2}",חודש אחרון,5
20-29,"{'amount': 45, 'percentage': 1}","{'amount': 38, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 34, 'percentage': 1}","{'amount': 36, 'percentage': 1}",שנה,2
30-39,"{'amount': 68, 'percentage': 1.9}","{'amount': 53, 'percentage': 1.5}",שנה,2
30-39,"{'amount': 28, 'percentage': 2.6}","{'amount': 19, 'percentage': 1.8}",6 חודשים,3
30-39,"{'amount': 16, 'percentage': 1.9}","{'amount': 15, 'percentage': 1.8}",3 חודשים,4
30-39,"{'amount': 13, 'percentage': 2.3}","{'amount': 12, 'percentage': 2.1}",חודש אחרון,5
30-39,"{'amount': 82, 'percentage': 1.8}","{'amount': 73, 'percentage': 1.6}",מתחילת קורונה,1
40-49,"{'amount': 92, 'percentage': 2.6}","{'amount': 167, 'percentage': 4.7}",שנה,2
40-49,"{'amount': 34, 'percentage': 3.2}","{'amount': 66, 'percentage': 6.2}",6 חודשים,3
40-49,"{'amount': 27, 'percentage': 3.3}","{'amount': 48, 'percentage': 5.8}",3 חודשים,4
40-49,"{'amount': 23, 'percentage': 4.1}","{'amount': 38, 'percentage': 6.7}",חודש אחרון,5
40-49,"{'amount': 111, 'percentage': 2.4}","{'amount': 204, 'percentage': 4.5}",מתחילת קורונה,1
50-59,"{'amount': 71, 'percentage': 6.6}","{'amount': 114, 'percentage': 10.7}",6 חודשים,3
50-59,"{'amount': 47, 'percentage': 5.7}","{'amount': 71, 'percentage': 8.6}",3 חודשים,4
50-59,"{'amount': 165, 'percentage': 4.6}","{'amount': 348, 'percentage': 9.7}",שנה,2
50-59,"{'amount': 193, 'percentage': 4.3}","{'amount': 430, 'percentage': 9.5}",מתחילת קורונה,1
50-59,"{'amount': 36, 'percentage': 6.4}","{'amount': 62, 'percentage': 11}",חודש אחרון,5
60-69,"{'amount': 89, 'percentage': 10.8}","{'amount': 112, 'percentage': 13.5}",3 חודשים,4
60-69,"{'amount': 115, 'percentage': 10.8}","{'amount': 136, 'percentage': 12.7}",6 חודשים,3
60-69,"{'amount': 62, 'percentage': 11}","{'amount': 77, 'percentage': 13.6}",חודש אחרון,5
60-69,"{'amount': 369, 'percentage': 8.1}","{'amount': 739, 'percentage': 16.3}",מתחילת קורונה,1
60-69,"{'amount': 304, 'percentage': 8.5}","{'amount': 573, 'percentage': 16.1}",שנה,2
70-79,"{'amount': 59, 'percentage': 10.4}","{'amount': 73, 'percentage': 12.9}",חודש אחרון,5
70-79,"{'amount': 77, 'percentage': 9.3}","{'amount': 127, 'percentage': 15.4}",3 חודשים,4
70-79,"{'amount': 101, 'percentage': 9.5}","{'amount': 145, 'percentage': 13.6}",6 חודשים,3
70-79,"{'amount': 344, 'percentage': 9.6}","{'amount': 609, 'percentage': 17.1}",שנה,2
70-79,"{'amount': 422, 'percentage': 9.3}","{'amount': 801, 'percentage': 17.7}",מתחילת קורונה,1
80-89,"{'amount': 69, 'percentage': 8.3}","{'amount': 73, 'percentage': 8.8}",3 חודשים,4
80-89,"{'amount': 260, 'percentage': 7.3}","{'amount': 352, 'percentage': 9.9}",שנה,2
80-89,"{'amount': 76, 'percentage': 7.1}","{'amount': 91, 'percentage': 8.5}",6 חודשים,3
80-89,"{'amount': 32, 'percentage': 5.7}","{'amount': 43, 'percentage': 7.6}",חודש אחרון,5
80-89,"{'amount': 334, 'percentage': 7.4}","{'amount': 464, 'percentage': 10.2}",מתחילת קורונה,1
90+,"{'amount': 86, 'percentage': 1.9}","{'amount': 94, 'percentage': 2.1}",מתחילת קורונה,1
90+,"{'amount': 7, 'percentage': 1.2}","{'amount': 7, 'percentage': 1.2}",חודש אחרון,5
90+,"{'amount': 14, 'percentage': 1.7}","{'amount': 14, 'percentage': 1.7}",3 חודשים,4
90+,"{'amount': 17, 'percentage': 1.6}","{'amount': 17, 'percentage': 1.6}",6 חודשים,3
90+,"{'amount': 64, 'percentage': 1.8}","{'amount': 66, 'percentage': 1.8}",שנה,2
