section,female,male,period
0-9,"{'amount': 18, 'percentage': 0.3}","{'amount': 30, 'percentage': 0.5}",מתחילת קורונה
0-9,"{'amount': 2, 'percentage': 0.6}","{'amount': 1, 'percentage': 0.3}",3 חודשים
0-9,"{'amount': 11, 'percentage': 0.4}","{'amount': 22, 'percentage': 0.9}",שנה
0-9,"{'amount': 11, 'percentage': 0.8}","{'amount': 16, 'percentage': 1.1}",6 חודשים
0-9,"{'amount': 2, 'percentage': 1.4}","{'amount': 1, 'percentage': 0.7}",חודש אחרון
10-19,"{'amount': 2, 'percentage': 0.6}","{'amount': 0, 'percentage': 0}",3 חודשים
10-19,"{'amount': 15, 'percentage': 0.6}","{'amount': 15, 'percentage': 0.6}",שנה
10-19,"{'amount': 9, 'percentage': 0.6}","{'amount': 10, 'percentage': 0.7}",6 חודשים
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 23, 'percentage': 0.4}","{'amount': 24, 'percentage': 0.4}",מתחילת קורונה
20-29,"{'amount': 1, 'percentage': 0.3}","{'amount': 2, 'percentage': 0.6}",3 חודשים
20-29,"{'amount': 20, 'percentage': 0.8}","{'amount': 22, 'percentage': 0.9}",שנה
20-29,"{'amount': 10, 'percentage': 0.7}","{'amount': 11, 'percentage': 0.8}",6 חודשים
20-29,"{'amount': 1, 'percentage': 0.7}","{'amount': 1, 'percentage': 0.7}",חודש אחרון
20-29,"{'amount': 57, 'percentage': 0.9}","{'amount': 55, 'percentage': 0.9}",מתחילת קורונה
30-39,"{'amount': 8, 'percentage': 2.3}","{'amount': 10, 'percentage': 2.9}",3 חודשים
30-39,"{'amount': 106, 'percentage': 1.7}","{'amount': 106, 'percentage': 1.7}",מתחילת קורונה
30-39,"{'amount': 37, 'percentage': 1.5}","{'amount': 50, 'percentage': 2}",שנה
30-39,"{'amount': 16, 'percentage': 1.1}","{'amount': 30, 'percentage': 2.1}",6 חודשים
30-39,"{'amount': 4, 'percentage': 2.9}","{'amount': 3, 'percentage': 2.1}",חודש אחרון
40-49,"{'amount': 6, 'percentage': 1.7}","{'amount': 10, 'percentage': 2.9}",3 חודשים
40-49,"{'amount': 140, 'percentage': 2.3}","{'amount': 265, 'percentage': 4.3}",מתחילת קורונה
40-49,"{'amount': 52, 'percentage': 2.1}","{'amount': 106, 'percentage': 4.3}",שנה
40-49,"{'amount': 19, 'percentage': 1.3}","{'amount': 47, 'percentage': 3.3}",6 חודשים
40-49,"{'amount': 2, 'percentage': 1.4}","{'amount': 6, 'percentage': 4.3}",חודש אחרון
50-59,"{'amount': 7, 'percentage': 2}","{'amount': 21, 'percentage': 6}",3 חודשים
50-59,"{'amount': 106, 'percentage': 4.3}","{'amount': 189, 'percentage': 7.7}",שנה
50-59,"{'amount': 53, 'percentage': 3.7}","{'amount': 100, 'percentage': 6.9}",6 חודשים
50-59,"{'amount': 4, 'percentage': 2.9}","{'amount': 3, 'percentage': 2.1}",חודש אחרון
50-59,"{'amount': 255, 'percentage': 4.1}","{'amount': 550, 'percentage': 8.9}",מתחילת קורונה
60-69,"{'amount': 26, 'percentage': 7.4}","{'amount': 50, 'percentage': 14.3}",3 חודשים
60-69,"{'amount': 214, 'percentage': 8.7}","{'amount': 311, 'percentage': 12.6}",שנה
60-69,"{'amount': 98, 'percentage': 6.8}","{'amount': 170, 'percentage': 11.8}",6 חודשים
60-69,"{'amount': 8, 'percentage': 5.7}","{'amount': 22, 'percentage': 15.7}",חודש אחרון
60-69,"{'amount': 512, 'percentage': 8.3}","{'amount': 943, 'percentage': 15.3}",מתחילת קורונה
70-79,"{'amount': 32, 'percentage': 9.2}","{'amount': 65, 'percentage': 18.6}",3 חודשים
70-79,"{'amount': 256, 'percentage': 10.4}","{'amount': 391, 'percentage': 15.8}",שנה
70-79,"{'amount': 148, 'percentage': 10.3}","{'amount': 245, 'percentage': 17}",6 חודשים
70-79,"{'amount': 14, 'percentage': 10}","{'amount': 26, 'percentage': 18.6}",חודש אחרון
70-79,"{'amount': 592, 'percentage': 9.6}","{'amount': 1047, 'percentage': 17}",מתחילת קורונה
80-89,"{'amount': 25, 'percentage': 7.2}","{'amount': 45, 'percentage': 12.9}",3 חודשים
80-89,"{'amount': 228, 'percentage': 9.2}","{'amount': 277, 'percentage': 11.2}",שנה
80-89,"{'amount': 146, 'percentage': 10.1}","{'amount': 190, 'percentage': 13.2}",6 חודשים
80-89,"{'amount': 8, 'percentage': 5.7}","{'amount': 17, 'percentage': 12.1}",חודש אחרון
80-89,"{'amount': 484, 'percentage': 7.9}","{'amount': 654, 'percentage': 10.6}",מתחילת קורונה
90+,"{'amount': 20, 'percentage': 5.7}","{'amount': 16, 'percentage': 4.6}",3 חודשים
90+,"{'amount': 75, 'percentage': 3}","{'amount': 71, 'percentage': 2.9}",שנה
90+,"{'amount': 56, 'percentage': 3.9}","{'amount': 55, 'percentage': 3.8}",6 חודשים
90+,"{'amount': 10, 'percentage': 7.1}","{'amount': 8, 'percentage': 5.7}",חודש אחרון
90+,"{'amount': 148, 'percentage': 2.4}","{'amount': 150, 'percentage': 2.4}",מתחילת קורונה
