Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,45,65,0,0,1,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7450,0.08,0,1,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24907,32357,0.35,0,1,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44633,76990,0.83,0,1,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62888,139878,1.5,0,1,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73389,213267,2.29,0,1,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38491,251758,2.71,0,1,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32604,284362,3.06,0,1,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104502,388864,4.18,0,1,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,134961,523825,5.63,0,1,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156213,680038,7.31,0,1,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153037,833075,8.96,0,1,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158466,991541,10.66,0,1,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71373,1062914,11.43,0,1,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71700,1134614,12.2,0,1,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149662,1284276,13.81,0,1,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152088,1436364,15.45,1,2,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125084,1561448,16.79,0,2,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103274,1664722,17.9,2,4,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,115983,1780705,19.15,5,9,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66407,1847112,19.86,3,12,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44510,1891622,20.34,23,35,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37598,1929220,20.75,5994,6029,0.06,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21104,1950324,20.97,19251,25280,0.27,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24003,1974327,21.23,35649,60929,0.66,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,51995,2026322,21.79,56853,117782,1.27,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56409,2082731,22.4,68812,186594,2.01,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30699,2113430,22.73,35914,222508,2.39,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29421,2142851,23.04,26000,248508,2.67,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68363,2211214,23.78,84554,333062,3.58,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69672,2280886,24.53,120360,453422,4.88,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72749,2353635,25.31,137745,591167,6.36,0,0,0,1.16,0,98.84
2021-01-20T00:00:00.000Z,76740,2430375,26.14,143645,734812,7.9,0,0,0,1.98,0,98.02
2021-01-21T00:00:00.000Z,69845,2500220,26.89,164297,899109,9.67,0,0,0,2.98,0,97.02
2021-01-22T00:00:00.000Z,37813,2538033,27.29,71055,970164,10.43,0,0,0,3.5,0,96.5
2021-01-23T00:00:00.000Z,39912,2577945,27.72,53539,1023703,11.01,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69027,2646972,28.46,140597,1164300,12.52,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80817,2727789,29.33,139403,1303703,14.02,0,0,0,6.77,0,93.23
2021-01-26T00:00:00.000Z,78618,2806407,30.18,126305,1430008,15.38,0,0,0,8.64,0,91.36
2021-01-27T00:00:00.000Z,77840,2884247,31.02,124934,1554942,16.72,0,0,0,10.55,0,89.45
2021-01-28T00:00:00.000Z,79449,2963696,31.87,130501,1685443,18.12,0,0,0,12.68,0,87.32
2021-01-29T00:00:00.000Z,36601,3000297,32.26,64732,1750175,18.82,0,0,0,13.6,0,86.4
2021-01-30T00:00:00.000Z,34346,3034643,32.63,42720,1792895,19.28,0,0,0,14.29,0,85.71
2021-01-31T00:00:00.000Z,73256,3107899,33.42,59439,1852334,19.92,0,0,0,16.06,0,83.94
2021-02-01T00:00:00.000Z,82415,3190314,34.31,35287,1887621,20.3,0,0,0,17.8,0,82.2
2021-02-02T00:00:00.000Z,69981,3260295,35.06,31010,1918631,20.63,0,0,0,19.34,0,80.66
2021-02-03T00:00:00.000Z,60196,3320491,35.71,51348,1969979,21.18,0,0,0,20.82,0,79.18
2021-02-04T00:00:00.000Z,72520,3393011,36.49,58019,2027998,21.81,0,0,0,22.37,0,77.63
2021-02-05T00:00:00.000Z,33860,3426871,36.85,28729,2056727,22.12,0,0,0,23.13,0,76.87
2021-02-06T00:00:00.000Z,21571,3448442,37.08,22189,2078916,22.36,0,0,0,23.62,0,76.38
2021-02-07T00:00:00.000Z,54023,3502465,37.66,68657,2147573,23.09,0,0,0,24.38,0,75.62
2021-02-08T00:00:00.000Z,58557,3561022,38.29,65356,2212929,23.8,0,0,0,24.93,0,75.07
2021-02-09T00:00:00.000Z,66251,3627273,39.01,67449,2280378,24.52,0,0,0,25.46,0,74.54
2021-02-10T00:00:00.000Z,70440,3697713,39.76,72172,2352550,25.3,0,0,0,26.2,0,73.8
2021-02-11T00:00:00.000Z,81058,3778771,40.63,71983,2424533,26.07,0,0,0,27.05,0,72.95
2021-02-12T00:00:00.000Z,39024,3817795,41.05,37502,2462035,26.48,0,0,0,27.48,0,72.52
2021-02-13T00:00:00.000Z,27406,3845201,41.35,30390,2492425,26.8,0,0,0,27.79,0,72.21
2021-02-14T00:00:00.000Z,74828,3920029,42.15,68989,2561414,27.54,0,0,0,28.73,0,71.27
2021-02-15T00:00:00.000Z,81441,4001470,43.03,75610,2637024,28.36,0,0,0,29.66,0,70.34
2021-02-16T00:00:00.000Z,83343,4084813,43.93,78186,2715210,29.2,0,0,0,30.61,0,69.39
2021-02-17T00:00:00.000Z,61887,4146700,44.59,75530,2790740,30.01,0,0,0,31.53,0,68.47
2021-02-18T00:00:00.000Z,69062,4215762,45.33,79653,2870393,30.87,0,0,0,32.48,0,67.52
2021-02-19T00:00:00.000Z,39589,4255351,45.76,38081,2908474,31.28,0,0,0,32.99,0,67.01
2021-02-20T00:00:00.000Z,31608,4286959,46.1,28688,2937162,31.58,0,0,0,33.4,0,66.6
2021-02-21T00:00:00.000Z,79362,4366321,46.95,78365,3015527,32.43,0,0,0,34.36,0,65.64
2021-02-22T00:00:00.000Z,84967,4451288,47.87,80514,3096041,33.29,0,0,0,35.4,0,64.6
2021-02-23T00:00:00.000Z,77231,4528519,48.7,70382,3166423,34.05,0,0,0,36.44,0,63.56
2021-02-24T00:00:00.000Z,60975,4589494,49.35,63019,3229442,34.73,0,0,0,37.36,0,62.64
2021-02-25T00:00:00.000Z,51619,4641113,49.91,64698,3294140,35.42,0,0,0,38.28,0,61.72
2021-02-26T00:00:00.000Z,25819,4666932,50.19,31964,3326104,35.77,0,0,0,38.72,0,61.28
2021-02-27T00:00:00.000Z,18288,4685220,50.38,21170,3347274,35.99,0,0,0,39.04,0,60.96
2021-02-28T00:00:00.000Z,40261,4725481,50.82,55819,3403093,36.6,0,0,0,39.88,0,60.12
