Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,46,79,0,0,4,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7464,0.08,0,4,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24909,32373,0.35,0,4,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44641,77014,0.83,0,4,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62897,139911,1.5,0,4,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73408,213319,2.29,0,4,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38502,251821,2.71,0,4,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32610,284431,3.06,0,4,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104546,388977,4.18,0,4,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,134996,523973,5.63,0,4,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156254,680227,7.31,1,5,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153095,833322,8.96,0,5,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158521,991843,10.67,0,5,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71405,1063248,11.43,0,5,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71719,1134967,12.2,0,5,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149710,1284677,13.81,0,5,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152139,1436816,15.45,2,7,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125149,1561965,16.8,2,9,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103317,1665282,17.91,2,11,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,116033,1781315,19.16,5,16,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66443,1847758,19.87,3,19,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44521,1892279,20.35,25,44,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37626,1929905,20.75,5993,6037,0.06,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21132,1951037,20.98,19253,25290,0.27,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24026,1975063,21.24,35659,60949,0.66,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,52031,2027094,21.8,56860,117809,1.27,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56440,2083534,22.41,68824,186633,2.01,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30737,2114271,22.74,35925,222558,2.39,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29441,2143712,23.05,26004,248562,2.67,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68392,2212104,23.79,84574,333136,3.58,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69716,2281820,24.54,120382,453518,4.88,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72800,2354620,25.32,137780,591298,6.36,0,0,0,1.16,0,98.84
2021-01-20T00:00:00.000Z,76790,2431410,26.15,143685,734983,7.9,0,0,0,1.98,0,98.02
2021-01-21T00:00:00.000Z,69906,2501316,26.9,164345,899328,9.67,0,0,0,2.98,0,97.02
2021-01-22T00:00:00.000Z,37854,2539170,27.3,71079,970407,10.44,0,0,0,3.5,0,96.5
2021-01-23T00:00:00.000Z,39921,2579091,27.73,53557,1023964,11.01,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69057,2648148,28.48,140632,1164596,12.52,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80855,2729003,29.35,139436,1304032,14.02,0,0,0,6.78,0,93.22
2021-01-26T00:00:00.000Z,78642,2807645,30.19,126346,1430378,15.38,0,0,0,8.65,0,91.35
2021-01-27T00:00:00.000Z,77881,2885526,31.03,124975,1555353,16.73,0,0,0,10.56,0,89.44
2021-01-28T00:00:00.000Z,79487,2965013,31.88,130541,1685894,18.13,0,0,0,12.69,0,87.31
2021-01-29T00:00:00.000Z,36632,3001645,32.28,64746,1750640,18.83,0,0,0,13.61,0,86.39
2021-01-30T00:00:00.000Z,34362,3036007,32.65,42735,1793375,19.29,0,0,0,14.3,0,85.7
2021-01-31T00:00:00.000Z,73290,3109297,33.44,59457,1852832,19.92,0,0,0,16.07,0,83.93
2021-02-01T00:00:00.000Z,82444,3191741,34.32,35305,1888137,20.3,0,0,0,17.81,0,82.19
2021-02-02T00:00:00.000Z,70018,3261759,35.08,31025,1919162,20.64,0,0,0,19.35,0,80.65
2021-02-03T00:00:00.000Z,60232,3321991,35.72,51381,1970543,21.19,0,0,0,20.84,0,79.16
2021-02-04T00:00:00.000Z,72553,3394544,36.5,58037,2028580,21.81,0,0,0,22.39,0,77.61
2021-02-05T00:00:00.000Z,33880,3428424,36.87,28756,2057336,22.12,0,0,0,23.15,0,76.85
2021-02-06T00:00:00.000Z,21584,3450008,37.1,22199,2079535,22.36,0,0,0,23.64,0,76.36
2021-02-07T00:00:00.000Z,54041,3504049,37.68,68686,2148221,23.1,0,0,0,24.4,0,75.6
2021-02-08T00:00:00.000Z,58590,3562639,38.31,65403,2213624,23.8,0,0,0,24.95,0,75.05
2021-02-09T00:00:00.000Z,66287,3628926,39.02,67491,2281115,24.53,0,0,0,25.48,0,74.52
2021-02-10T00:00:00.000Z,70500,3699426,39.78,72216,2353331,25.31,0,0,0,26.23,0,73.77
2021-02-11T00:00:00.000Z,81093,3780519,40.65,72027,2425358,26.08,0,0,0,27.08,0,72.92
2021-02-12T00:00:00.000Z,39049,3819568,41.07,37537,2462895,26.48,0,0,0,27.5,0,72.5
2021-02-13T00:00:00.000Z,27428,3846996,41.37,30399,2493294,26.81,0,0,0,27.82,0,72.18
2021-02-14T00:00:00.000Z,74858,3921854,42.17,69022,2562316,27.55,0,0,0,28.76,0,71.24
2021-02-15T00:00:00.000Z,81476,4003330,43.05,75642,2637958,28.37,0,0,0,29.69,0,70.31
2021-02-16T00:00:00.000Z,83363,4086693,43.95,78219,2716177,29.21,0,0,0,30.64,0,69.36
2021-02-17T00:00:00.000Z,61914,4148607,44.61,75570,2791747,30.02,0,0,0,31.56,0,68.44
2021-02-18T00:00:00.000Z,69096,4217703,45.36,79684,2871431,30.88,0,0,0,32.51,0,67.49
2021-02-19T00:00:00.000Z,39608,4257311,45.78,38107,2909538,31.29,0,0,0,33.02,0,66.98
2021-02-20T00:00:00.000Z,31621,4288932,46.12,28699,2938237,31.6,0,0,0,33.43,0,66.57
2021-02-21T00:00:00.000Z,79389,4368321,46.97,78392,3016629,32.44,0,0,0,34.39,0,65.61
2021-02-22T00:00:00.000Z,85000,4453321,47.89,80546,3097175,33.31,0,0,0,35.44,0,64.56
2021-02-23T00:00:00.000Z,77265,4530586,48.72,70406,3167581,34.06,0,0,0,36.47,0,63.53
2021-02-24T00:00:00.000Z,61007,4591593,49.38,63062,3230643,34.74,0,0,0,37.4,0,62.6
2021-02-25T00:00:00.000Z,51663,4643256,49.93,64736,3295379,35.44,0,0,0,38.31,0,61.69
2021-02-26T00:00:00.000Z,25845,4669101,50.21,31986,3327365,35.78,0,0,0,38.76,0,61.24
2021-02-27T00:00:00.000Z,18307,4687408,50.41,21178,3348543,36.01,0,0,0,39.08,0,60.92
2021-02-28T00:00:00.000Z,40303,4727711,50.84,55839,3404382,36.61,0,0,0,39.92,0,60.08
2021-03-01T00:00:00.000Z,45667,4773378,51.33,61391,3465773,37.27,0,0,0,40.78,0,59.22
