Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_fourth_dose_cum,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,46,83,0,0,4,0,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7386,7469,0.08,0,4,0,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24911,32380,0.35,0,4,0,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44643,77023,0.83,0,4,0,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62902,139925,1.5,0,4,0,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73413,213338,2.29,0,4,0,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38503,251841,2.71,0,4,0,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32610,284451,3.06,0,4,0,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104552,389003,4.18,0,4,0,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,135005,524008,5.63,0,4,0,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156269,680277,7.32,1,5,0,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153111,833388,8.96,0,5,0,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158537,991925,10.67,0,5,0,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71411,1063336,11.43,0,5,0,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71730,1135066,12.21,0,5,0,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149733,1284799,13.82,0,5,0,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152158,1436957,15.45,2,7,0,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125176,1562133,16.8,2,9,0,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103340,1665473,17.91,2,11,0,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,116046,1781519,19.16,6,17,0,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66456,1847975,19.87,4,21,0,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44531,1892506,20.35,25,46,0,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37638,1930144,20.76,5994,6040,0.07,0,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21140,1951284,20.98,19255,25295,0.27,0,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24038,1975322,21.24,35660,60955,0.66,0,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,52043,2027365,21.8,56861,117816,1.27,0,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56449,2083814,22.41,68829,186645,2.01,0,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30746,2114560,22.74,35926,222571,2.39,0,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29446,2144006,23.06,26003,248574,2.67,0,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68400,2212406,23.79,84577,333151,3.58,0,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69728,2282134,24.54,120388,453539,4.88,0,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72820,2354954,25.32,137792,591331,6.36,0,0,0,0,1.16,0,98.84
2021-01-20T00:00:00.000Z,76811,2431765,26.15,143700,735031,7.9,0,0,0,0,1.98,0,98.02
2021-01-21T00:00:00.000Z,69924,2501689,26.9,164367,899398,9.67,0,0,0,0,2.98,0,97.02
2021-01-22T00:00:00.000Z,37869,2539558,27.31,71089,970487,10.44,0,0,0,0,3.5,0,96.5
2021-01-23T00:00:00.000Z,39931,2579489,27.74,53565,1024052,11.01,0,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69068,2648557,28.48,140648,1164700,12.52,0,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80865,2729422,29.35,139451,1304151,14.02,0,0,0,0,6.78,0,93.22
2021-01-26T00:00:00.000Z,78651,2808073,30.2,126371,1430522,15.38,0,0,0,0,8.65,0,91.35
2021-01-27T00:00:00.000Z,77896,2885969,31.03,124990,1555512,16.73,0,0,0,0,10.56,0,89.44
2021-01-28T00:00:00.000Z,79504,2965473,31.89,130556,1686068,18.13,0,0,0,0,12.69,0,87.31
2021-01-29T00:00:00.000Z,36645,3002118,32.28,64755,1750823,18.83,0,0,0,0,13.61,0,86.39
2021-01-30T00:00:00.000Z,34367,3036485,32.65,42738,1793561,19.29,0,0,0,0,14.3,0,85.7
2021-01-31T00:00:00.000Z,73299,3109784,33.44,59469,1853030,19.93,0,0,0,0,16.07,0,83.93
2021-02-01T00:00:00.000Z,82456,3192240,34.33,35311,1888341,20.31,0,0,0,0,17.81,0,82.19
2021-02-02T00:00:00.000Z,70026,3262266,35.08,31034,1919375,20.64,0,0,0,0,19.35,0,80.65
2021-02-03T00:00:00.000Z,60246,3322512,35.73,51390,1970765,21.19,0,0,0,0,20.84,0,79.16
2021-02-04T00:00:00.000Z,72571,3395083,36.51,58042,2028807,21.82,0,0,0,0,22.39,0,77.61
2021-02-05T00:00:00.000Z,33891,3428974,36.87,28766,2057573,22.13,0,0,0,0,23.15,0,76.85
2021-02-06T00:00:00.000Z,21590,3450564,37.11,22204,2079777,22.36,0,0,0,0,23.64,0,76.36
2021-02-07T00:00:00.000Z,54052,3504616,37.69,68693,2148470,23.1,0,0,0,0,24.4,0,75.6
2021-02-08T00:00:00.000Z,58598,3563214,38.32,65411,2213881,23.81,0,0,0,0,24.95,0,75.05
2021-02-09T00:00:00.000Z,66294,3629508,39.03,67503,2281384,24.53,0,0,0,0,25.48,0,74.52
2021-02-10T00:00:00.000Z,70511,3700019,39.79,72234,2353618,25.31,0,0,0,0,26.23,0,73.77
2021-02-11T00:00:00.000Z,81099,3781118,40.66,72041,2425659,26.08,0,0,0,0,27.08,0,72.92
2021-02-12T00:00:00.000Z,39056,3820174,41.08,37547,2463206,26.49,0,0,0,0,27.5,0,72.5
2021-02-13T00:00:00.000Z,27433,3847607,41.38,30404,2493610,26.82,0,0,0,0,27.82,0,72.18
2021-02-14T00:00:00.000Z,74867,3922474,42.18,69030,2562640,27.56,0,0,0,0,28.76,0,71.24
2021-02-15T00:00:00.000Z,81493,4003967,43.06,75651,2638291,28.37,0,0,0,0,29.69,0,70.31
2021-02-16T00:00:00.000Z,83379,4087346,43.95,78233,2716524,29.21,0,0,0,0,30.64,0,69.36
2021-02-17T00:00:00.000Z,61924,4149270,44.62,75580,2792104,30.02,0,0,0,0,31.56,0,68.44
2021-02-18T00:00:00.000Z,69104,4218374,45.36,79695,2871799,30.88,0,0,0,0,32.51,0,67.49
2021-02-19T00:00:00.000Z,39615,4257989,45.79,38114,2909913,31.29,0,0,0,0,33.02,0,66.98
2021-02-20T00:00:00.000Z,31623,4289612,46.13,28706,2938619,31.6,0,0,0,0,33.43,0,66.57
2021-02-21T00:00:00.000Z,79396,4369008,46.98,78400,3017019,32.44,0,0,0,0,34.39,0,65.61
2021-02-22T00:00:00.000Z,85011,4454019,47.9,80561,3097580,33.31,0,0,0,0,35.44,0,64.56
2021-02-23T00:00:00.000Z,77282,4531301,48.73,70416,3167996,34.07,0,0,0,0,36.47,0,63.53
2021-02-24T00:00:00.000Z,61013,4592314,49.38,63078,3231074,34.75,0,0,0,0,37.4,0,62.6
2021-02-25T00:00:00.000Z,51671,4643985,49.94,64749,3295823,35.44,0,0,0,0,38.31,0,61.69
2021-02-26T00:00:00.000Z,25862,4669847,50.22,31998,3327821,35.79,0,0,0,0,38.76,0,61.24
2021-02-27T00:00:00.000Z,18310,4688157,50.41,21180,3349001,36.01,0,0,0,0,39.08,0,60.92
2021-02-28T00:00:00.000Z,40315,4728472,50.85,55843,3404844,36.61,0,0,0,0,39.92,0,60.08
2021-03-01T00:00:00.000Z,45685,4774157,51.34,61398,3466242,37.27,0,0,0,0,40.78,0,59.22
2021-03-02T00:00:00.000Z,41136,4815293,51.78,64741,3530983,37.97,0,0,0,0,41.54,0,58.46
2021-03-03T00:00:00.000Z,41960,4857253,52.23,66737,3597720,38.69,0,0,0,0,42.25,0,57.75
2021-03-04T00:00:00.000Z,39650,4896903,52.66,79059,3676779,39.54,0,0,0,0,42.95,0,57.05
2021-03-05T00:00:00.000Z,17302,4914205,52.84,40432,3717211,39.97,0,0,0,0,43.28,0,56.72
2021-03-06T00:00:00.000Z,10674,4924879,52.96,25328,3742539,40.25,0,0,0,0,43.5,0,56.5
2021-03-07T00:00:00.000Z,31093,4955972,53.29,72812,3815351,41.03,0,0,0,0,44.09,0,55.91
2021-03-08T00:00:00.000Z,27320,4983292,53.59,73247,3888598,41.82,0,0,0,0,44.71,0,55.29
2021-03-09T00:00:00.000Z,26686,5009978,53.87,76565,3965163,42.64,0,0,0,0,45.37,0,54.63
2021-03-10T00:00:00.000Z,23284,5033262,54.13,58631,4023794,43.27,0,0,0,0,46.03,0,53.97
2021-03-11T00:00:00.000Z,23245,5056507,54.38,69033,4092827,44.01,0,0,0,0,46.76,0,53.24
2021-03-12T00:00:00.000Z,11227,5067734,54.5,41367,4134194,44.46,0,0,0,0,47.12,0,52.88
2021-03-13T00:00:00.000Z,7918,5075652,54.58,25221,4159415,44.73,0,0,0,0,47.35,0,52.65
2021-03-14T00:00:00.000Z,20923,5096575,54.81,73906,4233321,45.52,0,0,0,0,47.99,0,52.01
2021-03-15T00:00:00.000Z,20086,5116661,55.02,78223,4311544,46.36,0,0,0,0,48.61,0,51.39
2021-03-16T00:00:00.000Z,18693,5135354,55.22,71435,4382979,47.13,0,0,0,0,49.23,0,50.77
2021-03-17T00:00:00.000Z,17641,5152995,55.41,58970,4441949,47.77,0,0,0,0,49.72,0,50.28
2021-03-18T00:00:00.000Z,15995,5168990,55.58,58078,4500027,48.39,0,0,0,0,50.26,0,49.74
2021-03-19T00:00:00.000Z,6898,5175888,55.66,27939,4527966,48.69,0,0,0,0,50.56,0,49.44
2021-03-20T00:00:00.000Z,5193,5181081,55.71,15273,4543239,48.86,0,0,0,0,50.74,0,49.26
2021-03-21T00:00:00.000Z,13127,5194208,55.86,40466,4583705,49.29,0,0,0,0,51.27,0,48.73
2021-03-22T00:00:00.000Z,13512,5207720,56,40493,4624198,49.73,0,0,0,0,51.81,0,48.19
2021-03-23T00:00:00.000Z,2778,5210498,56.03,7254,4631452,49.8,0,0,0,0,52.24,0,47.76
2021-03-24T00:00:00.000Z,10952,5221450,56.15,46502,4677954,50.3,0,0,0,0,52.65,0,47.35
2021-03-25T00:00:00.000Z,10199,5231649,56.26,35390,4713344,50.69,0,0,0,0,53.04,0,46.96
2021-03-26T00:00:00.000Z,4130,5235779,56.3,13294,4726638,50.83,0,0,0,0,53.22,0,46.78
2021-03-27T00:00:00.000Z,1765,5237544,56.32,4243,4730881,50.87,0,0,0,0,53.31,0,46.69
2021-03-28T00:00:00.000Z,2084,5239628,56.34,4591,4735472,50.92,0,0,0,0,53.55,0,46.45
2021-03-29T00:00:00.000Z,6855,5246483,56.42,29977,4765449,51.25,0,0,0,0,53.81,0,46.19
2021-03-30T00:00:00.000Z,7821,5254304,56.5,22390,4787839,51.49,0,0,0,0,53.9,0,46.1
2021-03-31T00:00:00.000Z,8096,5262400,56.59,19424,4807263,51.69,0,0,0,0,54.2,0,45.8
2021-04-01T00:00:00.000Z,8123,5270523,56.68,18641,4825904,51.9,0,0,0,0,54.43,0,45.57
2021-04-02T00:00:00.000Z,2882,5273405,56.71,8084,4833988,51.98,0,0,0,0,54.52,0,45.48
2021-04-03T00:00:00.000Z,1405,5274810,56.72,2935,4836923,52.01,0,0,0,0,54.55,0,45.45
2021-04-04T00:00:00.000Z,9604,5284414,56.83,22797,4859720,52.26,0,0,0,0,54.64,0,45.36
2021-04-05T00:00:00.000Z,10305,5294719,56.94,21208,4880928,52.49,0,0,0,0,54.86,0,45.14
2021-04-06T00:00:00.000Z,8965,5303684,57.03,16725,4897653,52.67,0,0,0,0,55.03,0,44.97
2021-04-07T00:00:00.000Z,8866,5312550,57.13,15232,4912885,52.83,0,0,0,0,55.18,0,44.82
2021-04-08T00:00:00.000Z,9347,5321897,57.23,16941,4929826,53.01,0,0,0,0,55.34,0,44.66
2021-04-09T00:00:00.000Z,3540,5325437,57.27,6181,4936007,53.08,0,0,0,0,55.4,0,44.6
2021-04-10T00:00:00.000Z,1603,5327040,57.28,3493,4939500,53.12,0,0,0,0,55.43,0,44.57
2021-04-11T00:00:00.000Z,8997,5336037,57.38,14211,4953711,53.27,0,0,0,0,55.61,0,44.39
2021-04-12T00:00:00.000Z,8880,5344917,57.48,13183,4966894,53.41,0,0,0,0,55.77,0,44.23
2021-04-13T00:00:00.000Z,5781,5350698,57.54,4907,4971801,53.46,0,0,0,0,55.9,0,44.1
2021-04-14T00:00:00.000Z,3586,5354284,57.58,5252,4977053,53.52,0,0,0,0,56,0,44
2021-04-15T00:00:00.000Z,633,5354917,57.58,543,4977596,53.53,0,0,0,0,56.1,0,43.9
2021-04-16T00:00:00.000Z,3359,5358276,57.62,6605,4984201,53.6,0,0,0,0,56.15,0,43.85
2021-04-17T00:00:00.000Z,793,5359069,57.63,1952,4986153,53.62,0,0,0,0,56.17,0,43.83
2021-04-18T00:00:00.000Z,7061,5366130,57.7,7407,4993560,53.7,0,0,0,0,56.29,0,43.71
2021-04-19T00:00:00.000Z,6357,5372487,57.77,7073,5000633,53.77,0,0,0,0,56.4,0,43.6
2021-04-20T00:00:00.000Z,6218,5378705,57.84,6834,5007467,53.85,0,0,0,0,56.47,0,43.53
2021-04-21T00:00:00.000Z,6307,5385012,57.91,7049,5014516,53.92,0,0,0,0,56.54,0,43.46
2021-04-22T00:00:00.000Z,5893,5390905,57.97,7627,5022143,54.01,0,0,0,0,56.58,0,43.42
2021-04-23T00:00:00.000Z,2718,5393623,58,3341,5025484,54.04,0,0,0,0,56.63,0,43.37
2021-04-24T00:00:00.000Z,735,5394358,58.01,1262,5026746,54.06,0,0,0,0,56.64,0,43.36
2021-04-25T00:00:00.000Z,4798,5399156,58.06,6889,5033635,54.13,0,0,0,0,56.71,0,43.29
2021-04-26T00:00:00.000Z,5425,5404581,58.12,7845,5041480,54.21,0,0,0,0,56.79,0,43.21
2021-04-27T00:00:00.000Z,4461,5409042,58.17,6571,5048051,54.28,0,0,0,0,56.85,0,43.15
2021-04-28T00:00:00.000Z,4446,5413488,58.21,7268,5055319,54.36,0,0,0,0,56.92,0,43.08
2021-04-29T00:00:00.000Z,4323,5417811,58.26,7232,5062551,54.44,0,0,0,0,56.99,0,43.01
2021-04-30T00:00:00.000Z,1880,5419691,58.28,3143,5065694,54.47,0,0,0,0,57.02,0,42.98
2021-05-01T00:00:00.000Z,437,5420128,58.29,879,5066573,54.48,0,0,0,0,57.03,0,42.97
2021-05-02T00:00:00.000Z,3206,5423334,58.32,6056,5072629,54.55,0,0,0,0,57.08,0,42.92
2021-05-03T00:00:00.000Z,3504,5426838,58.36,5769,5078398,54.61,0,0,0,0,57.15,0,42.85
2021-05-04T00:00:00.000Z,3544,5430382,58.4,4683,5083081,54.66,0,0,0,0,57.2,0,42.8
2021-05-05T00:00:00.000Z,3237,5433619,58.43,4028,5087109,54.7,0,0,0,0,57.26,0,42.74
2021-05-06T00:00:00.000Z,3583,5437202,58.47,3081,5090190,54.74,0,0,0,0,57.32,0,42.68
2021-05-07T00:00:00.000Z,1781,5438983,58.49,2444,5092634,54.76,0,0,0,0,57.35,0,42.65
2021-05-08T00:00:00.000Z,219,5439202,58.49,482,5093116,54.77,0,0,0,0,57.35,0,42.65
2021-05-09T00:00:00.000Z,2825,5442027,58.52,4716,5097832,54.82,0,0,0,0,57.4,0,42.6
2021-05-10T00:00:00.000Z,2856,5444883,58.55,4663,5102495,54.87,0,0,0,0,57.45,0,42.55
2021-05-11T00:00:00.000Z,2565,5447448,58.58,3826,5106321,54.91,0,0,0,0,57.49,0,42.51
2021-05-12T00:00:00.000Z,1978,5449426,58.6,3268,5109589,54.95,0,0,0,0,57.53,0,42.47
2021-05-13T00:00:00.000Z,2000,5451426,58.62,3617,5113206,54.98,0,0,0,0,57.56,0,42.44
2021-05-14T00:00:00.000Z,926,5452352,58.63,1450,5114656,55,0,0,0,0,57.57,0,42.43
2021-05-15T00:00:00.000Z,223,5452575,58.63,225,5114881,55,0,0,0,0,57.58,0,42.42
2021-05-16T00:00:00.000Z,508,5453083,58.64,1187,5116068,55.02,0,0,0,0,57.6,0,42.4
2021-05-17T00:00:00.000Z,266,5453349,58.64,811,5116879,55.02,0,0,0,0,57.63,0,42.37
2021-05-18T00:00:00.000Z,1924,5455273,58.66,4903,5121782,55.08,0,0,0,0,57.66,0,42.34
2021-05-19T00:00:00.000Z,2177,5457450,58.69,4993,5126775,55.13,0,0,0,0,57.69,0,42.31
2021-05-20T00:00:00.000Z,2260,5459710,58.71,3830,5130605,55.17,0,0,0,0,57.72,0,42.28
2021-05-21T00:00:00.000Z,1142,5460852,58.72,1363,5131968,55.19,0,0,0,0,57.74,0,42.26
2021-05-22T00:00:00.000Z,194,5461046,58.73,368,5132336,55.19,0,0,0,0,57.74,0,42.26
2021-05-23T00:00:00.000Z,2256,5463302,58.75,3199,5135535,55.23,0,0,0,0,57.76,0,42.24
