Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,46,74,0,0,1,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7459,0.08,0,1,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24909,32368,0.35,0,1,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44637,77005,0.83,0,1,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62895,139900,1.5,0,1,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73402,213302,2.29,0,1,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38502,251804,2.71,0,1,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32608,284412,3.06,0,1,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104538,388950,4.18,0,1,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,134987,523937,5.63,0,1,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156248,680185,7.31,1,2,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153085,833270,8.96,0,2,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158508,991778,10.67,0,2,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71401,1063179,11.43,0,2,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71718,1134897,12.2,0,2,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149705,1284602,13.81,0,2,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152134,1436736,15.45,2,4,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125142,1561878,16.8,1,5,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103307,1665185,17.91,2,7,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,116020,1781205,19.15,5,12,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66435,1847640,19.87,3,15,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44521,1892161,20.35,25,40,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37620,1929781,20.75,5993,6033,0.06,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21127,1950908,20.98,19253,25286,0.27,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24022,1974930,21.24,35656,60942,0.66,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,52022,2026952,21.8,56860,117802,1.27,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56436,2083388,22.4,68820,186622,2.01,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30728,2114116,22.73,35923,222545,2.39,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29436,2143552,23.05,26003,248548,2.67,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68382,2211934,23.79,84569,333117,3.58,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69707,2281641,24.54,120379,453496,4.88,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72795,2354436,25.32,137773,591269,6.36,0,0,0,1.16,0,98.84
2021-01-20T00:00:00.000Z,76780,2431216,26.14,143677,734946,7.9,0,0,0,1.98,0,98.02
2021-01-21T00:00:00.000Z,69887,2501103,26.9,164337,899283,9.67,0,0,0,2.98,0,97.02
2021-01-22T00:00:00.000Z,37850,2538953,27.3,71074,970357,10.43,0,0,0,3.5,0,96.5
2021-01-23T00:00:00.000Z,39919,2578872,27.73,53555,1023912,11.01,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69051,2647923,28.47,140627,1164539,12.52,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80848,2728771,29.34,139434,1303973,14.02,0,0,0,6.78,0,93.22
2021-01-26T00:00:00.000Z,78634,2807405,30.19,126337,1430310,15.38,0,0,0,8.65,0,91.35
2021-01-27T00:00:00.000Z,77874,2885279,31.03,124968,1555278,16.72,0,0,0,10.56,0,89.44
2021-01-28T00:00:00.000Z,79482,2964761,31.88,130534,1685812,18.13,0,0,0,12.69,0,87.31
2021-01-29T00:00:00.000Z,36626,3001387,32.28,64746,1750558,18.82,0,0,0,13.61,0,86.39
2021-01-30T00:00:00.000Z,34360,3035747,32.64,42734,1793292,19.28,0,0,0,14.3,0,85.7
2021-01-31T00:00:00.000Z,73285,3109032,33.43,59456,1852748,19.92,0,0,0,16.07,0,83.93
2021-02-01T00:00:00.000Z,82439,3191471,34.32,35305,1888053,20.3,0,0,0,17.81,0,82.19
2021-02-02T00:00:00.000Z,70016,3261487,35.07,31023,1919076,20.64,0,0,0,19.35,0,80.65
2021-02-03T00:00:00.000Z,60227,3321714,35.72,51372,1970448,21.19,0,0,0,20.84,0,79.16
2021-02-04T00:00:00.000Z,72545,3394259,36.5,58033,2028481,21.81,0,0,0,22.39,0,77.61
2021-02-05T00:00:00.000Z,33876,3428135,36.86,28749,2057230,22.12,0,0,0,23.15,0,76.85
2021-02-06T00:00:00.000Z,21583,3449718,37.1,22197,2079427,22.36,0,0,0,23.64,0,76.36
2021-02-07T00:00:00.000Z,54037,3503755,37.68,68676,2148103,23.1,0,0,0,24.4,0,75.6
2021-02-08T00:00:00.000Z,58578,3562333,38.31,65393,2213496,23.8,0,0,0,24.95,0,75.05
2021-02-09T00:00:00.000Z,66284,3628617,39.02,67484,2280980,24.53,0,0,0,25.48,0,74.52
2021-02-10T00:00:00.000Z,70488,3699105,39.78,72209,2353189,25.3,0,0,0,26.23,0,73.77
2021-02-11T00:00:00.000Z,81087,3780192,40.65,72012,2425201,26.08,0,0,0,27.08,0,72.92
2021-02-12T00:00:00.000Z,39042,3819234,41.07,37533,2462734,26.48,0,0,0,27.5,0,72.5
2021-02-13T00:00:00.000Z,27421,3846655,41.37,30397,2493131,26.81,0,0,0,27.82,0,72.18
2021-02-14T00:00:00.000Z,74856,3921511,42.17,69019,2562150,27.55,0,0,0,28.76,0,71.24
2021-02-15T00:00:00.000Z,81472,4002983,43.05,75635,2637785,28.37,0,0,0,29.69,0,70.31
2021-02-16T00:00:00.000Z,83357,4086340,43.94,78210,2715995,29.21,0,0,0,30.64,0,69.36
2021-02-17T00:00:00.000Z,61907,4148247,44.61,75567,2791562,30.02,0,0,0,31.56,0,68.44
2021-02-18T00:00:00.000Z,69086,4217333,45.35,79679,2871241,30.88,0,0,0,32.51,0,67.49
2021-02-19T00:00:00.000Z,39606,4256939,45.78,38101,2909342,31.29,0,0,0,33.02,0,66.98
2021-02-20T00:00:00.000Z,31622,4288561,46.12,28697,2938039,31.59,0,0,0,33.43,0,66.57
2021-02-21T00:00:00.000Z,79385,4367946,46.97,78386,3016425,32.44,0,0,0,34.39,0,65.61
2021-02-22T00:00:00.000Z,84991,4452937,47.88,80537,3096962,33.3,0,0,0,35.44,0,64.56
2021-02-23T00:00:00.000Z,77257,4530194,48.72,70405,3167367,34.06,0,0,0,36.47,0,63.53
2021-02-24T00:00:00.000Z,61003,4591197,49.37,63057,3230424,34.74,0,0,0,37.4,0,62.6
2021-02-25T00:00:00.000Z,51661,4642858,49.93,64727,3295151,35.43,0,0,0,38.31,0,61.69
2021-02-26T00:00:00.000Z,25840,4668698,50.2,31981,3327132,35.78,0,0,0,38.76,0,61.24
2021-02-27T00:00:00.000Z,18304,4687002,50.4,21176,3348308,36.01,0,0,0,39.08,0,60.92
2021-02-28T00:00:00.000Z,40295,4727297,50.83,55835,3404143,36.61,0,0,0,39.92,0,60.08
2021-03-01T00:00:00.000Z,45663,4772960,51.33,61383,3465526,37.27,0,0,0,40.78,0,59.22
2021-03-02T00:00:00.000Z,41118,4814078,51.77,64729,3530255,37.96,0,0,0,41.54,0,58.46
2021-03-03T00:00:00.000Z,41945,4856023,52.22,66717,3596972,38.68,0,0,0,42.25,0,57.75
2021-03-04T00:00:00.000Z,39619,4895642,52.65,79045,3676017,39.53,0,0,0,42.95,0,57.05
2021-03-05T00:00:00.000Z,17282,4912924,52.83,40418,3716435,39.96,0,0,0,43.28,0,56.72
2021-03-06T00:00:00.000Z,10658,4923582,52.95,25321,3741756,40.24,0,0,0,43.5,0,56.5
2021-03-07T00:00:00.000Z,31078,4954660,53.28,72804,3814560,41.02,0,0,0,44.09,0,55.91
2021-03-08T00:00:00.000Z,27300,4981960,53.57,73231,3887791,41.81,0,0,0,44.71,0,55.29
2021-03-09T00:00:00.000Z,26668,5008628,53.86,76545,3964336,42.63,0,0,0,45.37,0,54.63
2021-03-10T00:00:00.000Z,23262,5031890,54.11,58614,4022950,43.26,0,0,0,46.03,0,53.97
2021-03-11T00:00:00.000Z,23222,5055112,54.36,69011,4091961,44,0,0,0,46.76,0,53.24
2021-03-12T00:00:00.000Z,11206,5066318,54.48,41358,4133319,44.45,0,0,0,47.12,0,52.88
2021-03-13T00:00:00.000Z,7910,5074228,54.57,25214,4158533,44.72,0,0,0,47.35,0,52.65
2021-03-14T00:00:00.000Z,20909,5095137,54.79,73895,4232428,45.51,0,0,0,47.99,0,52.01
2021-03-15T00:00:00.000Z,20069,5115206,55.01,78201,4310629,46.35,0,0,0,48.61,0,51.39
2021-03-16T00:00:00.000Z,18676,5133882,55.21,71414,4382043,47.12,0,0,0,49.23,0,50.77
2021-03-17T00:00:00.000Z,17628,5151510,55.4,58956,4440999,47.76,0,0,0,49.72,0,50.28
2021-03-18T00:00:00.000Z,15969,5167479,55.57,58071,4499070,48.38,0,0,0,50.26,0,49.74
