Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,45,64,0,0,1,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7449,0.08,0,1,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24906,32355,0.35,0,1,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44633,76988,0.83,0,1,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62884,139872,1.5,0,1,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73383,213255,2.29,0,1,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38485,251740,2.71,0,1,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32602,284342,3.06,0,1,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104490,388832,4.18,0,1,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,134946,523778,5.63,0,1,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156190,679968,7.31,0,1,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153014,832982,8.96,0,1,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158450,991432,10.66,0,1,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71357,1062789,11.43,0,1,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71691,1134480,12.2,0,1,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149630,1284110,13.81,0,1,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152067,1436177,15.44,1,2,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125066,1561243,16.79,0,2,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103248,1664491,17.9,2,4,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,115967,1780458,19.15,5,9,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66401,1846859,19.86,3,12,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44501,1891360,20.34,23,35,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37593,1928953,20.74,5994,6029,0.06,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21093,1950046,20.97,19250,25279,0.27,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,23993,1974039,21.23,35648,60927,0.66,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,51988,2026027,21.79,56851,117778,1.27,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56396,2082423,22.39,68805,186583,2.01,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30692,2113115,22.72,35909,222492,2.39,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29417,2142532,23.04,26000,248492,2.67,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68354,2210886,23.77,84546,333038,3.58,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69662,2280548,24.52,120352,453390,4.88,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72744,2353292,25.31,137727,591117,6.36,0,0,0,1.16,0,98.84
2021-01-20T00:00:00.000Z,76726,2430018,26.13,143633,734750,7.9,0,0,0,1.98,0,98.02
2021-01-21T00:00:00.000Z,69825,2499843,26.88,164287,899037,9.67,0,0,0,2.98,0,97.02
2021-01-22T00:00:00.000Z,37806,2537649,27.29,71047,970084,10.43,0,0,0,3.5,0,96.5
2021-01-23T00:00:00.000Z,39905,2577554,27.72,53534,1023618,11.01,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69017,2646571,28.46,140578,1164196,12.52,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80806,2727377,29.33,139385,1303581,14.02,0,0,0,6.77,0,93.23
2021-01-26T00:00:00.000Z,78604,2805981,30.17,126291,1429872,15.38,0,0,0,8.64,0,91.36
2021-01-27T00:00:00.000Z,77820,2883801,31.01,124923,1554795,16.72,0,0,0,10.55,0,89.45
2021-01-28T00:00:00.000Z,79437,2963238,31.87,130488,1685283,18.12,0,0,0,12.68,0,87.32
2021-01-29T00:00:00.000Z,36591,2999829,32.26,64725,1750008,18.82,0,0,0,13.6,0,86.4
2021-01-30T00:00:00.000Z,34343,3034172,32.63,42712,1792720,19.28,0,0,0,14.29,0,85.71
2021-01-31T00:00:00.000Z,73243,3107415,33.42,59432,1852152,19.92,0,0,0,16.06,0,83.94
2021-02-01T00:00:00.000Z,82396,3189811,34.3,35283,1887435,20.3,0,0,0,17.8,0,82.2
