Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,44,61,0,0,0,0,0,0,0
2020-12-20T00:00:00.000Z,7379,7440,0.08,0,0,0,0,0,0
2020-12-21T00:00:00.000Z,24887,32327,0.35,0,0,0,0,0,0
2020-12-22T00:00:00.000Z,44624,76951,0.83,0,0,0,0,0,0
2020-12-23T00:00:00.000Z,62849,139800,1.5,0,0,0,0,0,0
2020-12-24T00:00:00.000Z,73353,213153,2.29,0,0,0,0,0,0
2020-12-25T00:00:00.000Z,38466,251619,2.71,0,0,0,0,0,0
2020-12-26T00:00:00.000Z,32583,284202,3.06,0,0,0,0,0,0
2020-12-27T00:00:00.000Z,104420,388622,4.18,0,0,0,0,0,0
2020-12-28T00:00:00.000Z,134864,523486,5.63,0,0,0,0,0,0
2020-12-29T00:00:00.000Z,156073,679559,7.31,0,0,0,0,0,0
2020-12-30T00:00:00.000Z,152845,832404,8.95,0,0,0,0,0,0
2020-12-31T00:00:00.000Z,158310,990714,10.65,0,0,0,0,0,0
2021-01-01T00:00:00.000Z,71279,1061993,11.42,0,0,0,0,0,0
2021-01-02T00:00:00.000Z,71637,1133630,12.19,0,0,0,0,0,0
2021-01-03T00:00:00.000Z,149477,1283107,13.8,0,0,0,0,0,0
2021-01-04T00:00:00.000Z,151919,1435026,15.43,1,1,0,0,0,0
2021-01-05T00:00:00.000Z,124928,1559954,16.78,0,1,0,0,0,0
2021-01-06T00:00:00.000Z,103129,1663083,17.88,1,2,0,0,0,0
2021-01-07T00:00:00.000Z,115853,1778936,19.13,5,7,0,0,0,0
2021-01-08T00:00:00.000Z,66313,1845249,19.84,3,10,0,0,0,0
2021-01-09T00:00:00.000Z,44462,1889711,20.32,22,32,0,0,0,0
2021-01-10T00:00:00.000Z,37554,1927265,20.72,5989,6021,0.06,0,0,0
