Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0
2020-12-20T00:00:00.000Z,7374,7434,0.08,0,0,0
2020-12-21T00:00:00.000Z,24884,32318,0.35,0,0,0
2020-12-22T00:00:00.000Z,44615,76933,0.83,0,0,0
2020-12-23T00:00:00.000Z,62832,139765,1.5,0,0,0
2020-12-24T00:00:00.000Z,73329,213094,2.29,0,0,0
2020-12-25T00:00:00.000Z,38452,251546,2.71,0,0,0
2020-12-26T00:00:00.000Z,32573,284119,3.06,0,0,0
2020-12-27T00:00:00.000Z,104369,388488,4.18,0,0,0
2020-12-28T00:00:00.000Z,134808,523296,5.63,0,0,0
2020-12-29T00:00:00.000Z,155956,679252,7.3,0,0,0
2020-12-30T00:00:00.000Z,152728,831980,8.95,0,0,0
2020-12-31T00:00:00.000Z,158184,990164,10.65,0,0,0
2021-01-01T00:00:00.000Z,71235,1061399,11.41,0,0,0
2021-01-02T00:00:00.000Z,71626,1133025,12.18,0,0,0
2021-01-03T00:00:00.000Z,149408,1282433,13.79,0,0,0
2021-01-04T00:00:00.000Z,151841,1434274,15.42,1,1,0
2021-01-05T00:00:00.000Z,124860,1559134,16.77,0,1,0
2021-01-06T00:00:00.000Z,103074,1662208,17.87,0,1,0
2021-01-07T00:00:00.000Z,115827,1778035,19.12,4,5,0
2021-01-08T00:00:00.000Z,66294,1844329,19.83,3,8,0
2021-01-09T00:00:00.000Z,44455,1888784,20.31,22,30,0
2021-01-10T00:00:00.000Z,37540,1926324,20.71,5985,6015,0.06
2021-01-11T00:00:00.000Z,21013,1947337,20.94,19237,25252,0.27
2021-01-12T00:00:00.000Z,23907,1971244,21.2,35639,60891,0.65
2021-01-13T00:00:00.000Z,51921,2023165,21.76,56814,117705,1.27
2021-01-14T00:00:00.000Z,56302,2079467,22.36,68756,186461,2.01
2021-01-15T00:00:00.000Z,30617,2110084,22.69,35884,222345,2.39
2021-01-16T00:00:00.000Z,29366,2139450,23.01,25977,248322,2.67
2021-01-17T00:00:00.000Z,68253,2207703,23.74,84457,332779,3.58
2021-01-18T00:00:00.000Z,69525,2277228,24.49,120216,452995,4.87
2021-01-19T00:00:00.000Z,72581,2349809,25.27,137537,590532,6.35
2021-01-20T00:00:00.000Z,76537,2426346,26.09,143403,733935,7.89
2021-01-21T00:00:00.000Z,69581,2495927,26.84,163967,897902,9.66
2021-01-22T00:00:00.000Z,37712,2533639,27.25,70927,968829,10.42
2021-01-23T00:00:00.000Z,39854,2573493,27.67,53474,1022303,10.99
2021-01-24T00:00:00.000Z,68937,2642430,28.42,140343,1162646,12.5
2021-01-25T00:00:00.000Z,80735,2723165,29.28,139177,1301823,14
2021-01-26T00:00:00.000Z,78481,2801646,30.13,126074,1427897,15.35
2021-01-27T00:00:00.000Z,77694,2879340,30.96,124722,1552619,16.7
2021-01-28T00:00:00.000Z,79410,2958750,31.82,130299,1682918,18.1
2021-01-29T00:00:00.000Z,36524,2995274,32.21,64611,1747529,18.79
2021-01-30T00:00:00.000Z,34289,3029563,32.58,42663,1790192,19.25
2021-01-31T00:00:00.000Z,73180,3102743,33.37,59343,1849535,19.89
2021-02-01T00:00:00.000Z,82275,3185018,34.25,35210,1884745,20.27
2021-02-02T00:00:00.000Z,69864,3254882,35,30950,1915695,20.6
2021-02-03T00:00:00.000Z,60071,3314953,35.65,51273,1966968,21.15
2021-02-04T00:00:00.000Z,72389,3387342,36.43,57920,2024888,21.77
2021-02-05T00:00:00.000Z,33778,3421120,36.79,28658,2053546,22.08
2021-02-06T00:00:00.000Z,21535,3442655,37.02,22140,2075686,22.32
2021-02-07T00:00:00.000Z,53940,3496595,37.6,68545,2144231,23.06
2021-02-08T00:00:00.000Z,58480,3555075,38.23,65202,2209433,23.76
2021-02-09T00:00:00.000Z,66121,3621196,38.94,67282,2276715,24.48
2021-02-10T00:00:00.000Z,70338,3691534,39.7,71952,2348667,25.26
2021-02-11T00:00:00.000Z,80893,3772427,40.57,71533,2420200,26.03
2021-02-12T00:00:00.000Z,38937,3811364,40.99,37409,2457609,26.43
2021-02-13T00:00:00.000Z,27389,3838753,41.28,30351,2487960,26.75
2021-02-14T00:00:00.000Z,74730,3913483,42.08,68872,2556832,27.49
2021-02-15T00:00:00.000Z,81322,3994805,42.96,75491,2632323,28.31
2021-02-16T00:00:00.000Z,83319,4078124,43.85,78042,2710365,29.15
2021-02-17T00:00:00.000Z,61797,4139921,44.52,75339,2785704,29.96
2021-02-18T00:00:00.000Z,68978,4208899,45.26,79497,2865201,30.81
2021-02-19T00:00:00.000Z,39559,4248458,45.69,37996,2903197,31.22
2021-02-20T00:00:00.000Z,31583,4280041,46.03,28645,2931842,31.53
2021-02-21T00:00:00.000Z,79317,4359358,46.88,78344,3010186,32.37
2021-02-22T00:00:00.000Z,84878,4444236,47.79,80361,3090547,33.23
2021-02-23T00:00:00.000Z,77194,4521430,48.62,70230,3160777,33.99
2021-02-24T00:00:00.000Z,60876,4582306,49.28,62873,3223650,34.67
2021-02-25T00:00:00.000Z,51511,4633817,49.83,64544,3288194,35.36
2021-02-26T00:00:00.000Z,25754,4659571,50.11,31888,3320082,35.7
2021-02-27T00:00:00.000Z,18255,4677826,50.3,21128,3341210,35.93
2021-02-28T00:00:00.000Z,40166,4717992,50.73,55712,3396922,36.53
2021-03-01T00:00:00.000Z,45510,4763502,51.22,61266,3458188,37.19
2021-03-02T00:00:00.000Z,41006,4804508,51.67,64525,3522713,37.88
2021-03-03T00:00:00.000Z,41785,4846293,52.11,66562,3589275,38.6
2021-03-04T00:00:00.000Z,39475,4885768,52.54,78850,3668125,39.45
2021-03-05T00:00:00.000Z,17164,4902932,52.72,40321,3708446,39.88
2021-03-06T00:00:00.000Z,10568,4913500,52.84,25279,3733725,40.15
2021-03-07T00:00:00.000Z,30970,4944470,53.17,72680,3806405,40.93
2021-03-08T00:00:00.000Z,27162,4971632,53.46,73082,3879487,41.72
