Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,41,58,0,0,0,0
2020-12-20T00:00:00.000Z,7344,7402,0.08,0,0,0
2020-12-21T00:00:00.000Z,24844,32246,0.35,0,0,0
2020-12-22T00:00:00.000Z,44575,76821,0.83,0,0,0
2020-12-23T00:00:00.000Z,62595,139416,1.51,0,0,0
2020-12-24T00:00:00.000Z,73280,212696,2.31,0,0,0
2020-12-25T00:00:00.000Z,38531,251227,2.73,0,0,0
2020-12-26T00:00:00.000Z,32626,283853,3.08,0,0,0
2020-12-27T00:00:00.000Z,104444,388297,4.21,0,0,0
2020-12-28T00:00:00.000Z,134777,523074,5.68,0,0,0
2020-12-29T00:00:00.000Z,156072,679146,7.37,0,0,0
2020-12-30T00:00:00.000Z,152730,831876,9.03,0,0,0
2020-12-31T00:00:00.000Z,159049,990925,10.75,0,0,0
2021-01-01T00:00:00.000Z,71845,1062770,11.53,0,0,0
2021-01-02T00:00:00.000Z,72062,1134832,12.32,0,0,0
2021-01-03T00:00:00.000Z,150066,1284898,13.94,0,0,0
2021-01-04T00:00:00.000Z,151545,1436443,15.59,2,2,0
2021-01-05T00:00:00.000Z,125775,1562218,16.95,0,2,0
2021-01-06T00:00:00.000Z,103749,1665967,18.08,0,2,0
2021-01-07T00:00:00.000Z,116129,1782096,19.34,4,6,0
2021-01-08T00:00:00.000Z,66511,1848607,20.06,5,11,0
2021-01-09T00:00:00.000Z,44614,1893221,20.55,26,37,0
2021-01-10T00:00:00.000Z,37683,1930904,20.95,5985,6022,0.07
2021-01-11T00:00:00.000Z,20817,1951721,21.18,19140,25162,0.27
2021-01-12T00:00:00.000Z,23943,1975664,21.44,35549,60711,0.66
2021-01-13T00:00:00.000Z,51723,2027387,22,56513,117224,1.27
2021-01-14T00:00:00.000Z,56022,2083409,22.61,68605,185829,2.02
2021-01-15T00:00:00.000Z,30720,2114129,22.94,35959,221788,2.41
2021-01-16T00:00:00.000Z,29470,2143599,23.26,26021,247809,2.69
2021-01-17T00:00:00.000Z,68391,2211990,24,83986,331795,3.6
2021-01-18T00:00:00.000Z,69914,2281904,24.76,119128,450923,4.89
2021-01-19T00:00:00.000Z,73309,2355213,25.56,136167,587090,6.37
2021-01-20T00:00:00.000Z,76461,2431674,26.39,142408,729498,7.92
2021-01-21T00:00:00.000Z,69155,2500829,27.14,162975,892473,9.69
2021-01-22T00:00:00.000Z,37588,2538417,27.55,70617,963090,10.45
2021-01-23T00:00:00.000Z,39737,2578154,27.98,53250,1016340,11.03
2021-01-24T00:00:00.000Z,68829,2646983,28.73,139395,1155735,12.54
2021-01-25T00:00:00.000Z,80514,2727497,29.6,138006,1293741,14.04
2021-01-26T00:00:00.000Z,77314,2804811,30.44,125184,1418925,15.4
2021-01-27T00:00:00.000Z,77434,2882245,31.28,123960,1542885,16.74
2021-01-28T00:00:00.000Z,79182,2961427,32.14,129730,1672615,18.15
2021-01-29T00:00:00.000Z,36460,2997887,32.53,64387,1737002,18.85
2021-01-30T00:00:00.000Z,34189,3032076,32.9,42543,1779545,19.31
2021-01-31T00:00:00.000Z,72990,3105066,33.7,59104,1838649,19.95
2021-02-01T00:00:00.000Z,82209,3187275,34.59,34786,1873435,20.33
2021-02-02T00:00:00.000Z,69599,3256874,35.34,30711,1904146,20.66
2021-02-03T00:00:00.000Z,58567,3315441,35.98,49297,1953443,21.2
2021-02-04T00:00:00.000Z,71321,3386762,36.75,56984,2010427,21.82
2021-02-05T00:00:00.000Z,33664,3420426,37.12,28552,2038979,22.13
2021-02-06T00:00:00.000Z,20832,3441258,37.35,21460,2060439,22.36
2021-02-07T00:00:00.000Z,52588,3493846,37.92,66180,2126619,23.08
2021-02-08T00:00:00.000Z,58183,3552029,38.55,64501,2191120,23.78
2021-02-09T00:00:00.000Z,64935,3616964,39.25,65680,2256800,24.49
2021-02-10T00:00:00.000Z,68548,3685512,40,69987,2326787,25.25
2021-02-11T00:00:00.000Z,38,3685550,40,259,2327046,25.25
