Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0
2020-12-20T00:00:00.000Z,7374,7434,0.08,0,0,0
2020-12-21T00:00:00.000Z,24884,32318,0.35,0,0,0
2020-12-22T00:00:00.000Z,44615,76933,0.83,0,0,0
2020-12-23T00:00:00.000Z,62832,139765,1.5,0,0,0
2020-12-24T00:00:00.000Z,73330,213095,2.29,0,0,0
2020-12-25T00:00:00.000Z,38452,251547,2.71,0,0,0
2020-12-26T00:00:00.000Z,32573,284120,3.06,0,0,0
2020-12-27T00:00:00.000Z,104369,388489,4.18,0,0,0
2020-12-28T00:00:00.000Z,134808,523297,5.63,0,0,0
2020-12-29T00:00:00.000Z,155956,679253,7.3,0,0,0
2020-12-30T00:00:00.000Z,152728,831981,8.95,0,0,0
2020-12-31T00:00:00.000Z,158184,990165,10.65,0,0,0
2021-01-01T00:00:00.000Z,71234,1061399,11.41,0,0,0
2021-01-02T00:00:00.000Z,71626,1133025,12.18,0,0,0
2021-01-03T00:00:00.000Z,149407,1282432,13.79,0,0,0
2021-01-04T00:00:00.000Z,151841,1434273,15.42,1,1,0
2021-01-05T00:00:00.000Z,124860,1559133,16.77,0,1,0
2021-01-06T00:00:00.000Z,103074,1662207,17.87,0,1,0
2021-01-07T00:00:00.000Z,115827,1778034,19.12,4,5,0
2021-01-08T00:00:00.000Z,66294,1844328,19.83,3,8,0
2021-01-09T00:00:00.000Z,44456,1888784,20.31,22,30,0
2021-01-10T00:00:00.000Z,37540,1926324,20.71,5985,6015,0.06
2021-01-11T00:00:00.000Z,21013,1947337,20.94,19237,25252,0.27
2021-01-12T00:00:00.000Z,23907,1971244,21.2,35639,60891,0.65
2021-01-13T00:00:00.000Z,51920,2023164,21.76,56814,117705,1.27
2021-01-14T00:00:00.000Z,56302,2079466,22.36,68756,186461,2.01
2021-01-15T00:00:00.000Z,30617,2110083,22.69,35884,222345,2.39
2021-01-16T00:00:00.000Z,29366,2139449,23.01,25977,248322,2.67
2021-01-17T00:00:00.000Z,68253,2207702,23.74,84457,332779,3.58
2021-01-18T00:00:00.000Z,69525,2277227,24.49,120216,452995,4.87
2021-01-19T00:00:00.000Z,72580,2349807,25.27,137537,590532,6.35
2021-01-20T00:00:00.000Z,76537,2426344,26.09,143403,733935,7.89
2021-01-21T00:00:00.000Z,69581,2495925,26.84,163967,897902,9.66
2021-01-22T00:00:00.000Z,37712,2533637,27.25,70926,968828,10.42
2021-01-23T00:00:00.000Z,39854,2573491,27.67,53474,1022302,10.99
2021-01-24T00:00:00.000Z,68937,2642428,28.42,140343,1162645,12.5
2021-01-25T00:00:00.000Z,80735,2723163,29.28,139177,1301822,14
2021-01-26T00:00:00.000Z,78482,2801645,30.13,126073,1427895,15.35
2021-01-27T00:00:00.000Z,77694,2879339,30.96,124722,1552617,16.7
2021-01-28T00:00:00.000Z,79410,2958749,31.82,130299,1682916,18.1
2021-01-29T00:00:00.000Z,36524,2995273,32.21,64611,1747527,18.79
2021-01-30T00:00:00.000Z,34289,3029562,32.58,42663,1790190,19.25
2021-01-31T00:00:00.000Z,73179,3102741,33.37,59344,1849534,19.89
2021-02-01T00:00:00.000Z,82275,3185016,34.25,35210,1884744,20.27
2021-02-02T00:00:00.000Z,69864,3254880,35,30950,1915694,20.6
2021-02-03T00:00:00.000Z,60071,3314951,35.65,51272,1966966,21.15
2021-02-04T00:00:00.000Z,72389,3387340,36.43,57920,2024886,21.77
2021-02-05T00:00:00.000Z,33778,3421118,36.79,28658,2053544,22.08
2021-02-06T00:00:00.000Z,21535,3442653,37.02,22140,2075684,22.32
2021-02-07T00:00:00.000Z,53940,3496593,37.6,68545,2144229,23.06
2021-02-08T00:00:00.000Z,58480,3555073,38.23,65202,2209431,23.76
2021-02-09T00:00:00.000Z,66121,3621194,38.94,67282,2276713,24.48
2021-02-10T00:00:00.000Z,70338,3691532,39.7,71952,2348665,25.26
2021-02-11T00:00:00.000Z,80893,3772425,40.57,71533,2420198,26.03
2021-02-12T00:00:00.000Z,38937,3811362,40.99,37409,2457607,26.43
2021-02-13T00:00:00.000Z,27389,3838751,41.28,30351,2487958,26.75
2021-02-14T00:00:00.000Z,74730,3913481,42.08,68872,2556830,27.49
2021-02-15T00:00:00.000Z,81323,3994804,42.96,75491,2632321,28.31
2021-02-16T00:00:00.000Z,83319,4078123,43.85,78041,2710362,29.15
2021-02-17T00:00:00.000Z,61797,4139920,44.52,75339,2785701,29.96
2021-02-18T00:00:00.000Z,68978,4208898,45.26,79497,2865198,30.81
2021-02-19T00:00:00.000Z,39559,4248457,45.69,37996,2903194,31.22
2021-02-20T00:00:00.000Z,31583,4280040,46.03,28645,2931839,31.53
2021-02-21T00:00:00.000Z,79317,4359357,46.88,78344,3010183,32.37
2021-02-22T00:00:00.000Z,84878,4444235,47.79,80361,3090544,33.23
2021-02-23T00:00:00.000Z,77194,4521429,48.62,70230,3160774,33.99
2021-02-24T00:00:00.000Z,60876,4582305,49.28,62873,3223647,34.67
2021-02-25T00:00:00.000Z,51511,4633816,49.83,64544,3288191,35.36
2021-02-26T00:00:00.000Z,25753,4659569,50.11,31888,3320079,35.7
2021-02-27T00:00:00.000Z,18255,4677824,50.3,21128,3341207,35.93
2021-02-28T00:00:00.000Z,40166,4717990,50.73,55712,3396919,36.53
2021-03-01T00:00:00.000Z,45510,4763500,51.22,61266,3458185,37.19
2021-03-02T00:00:00.000Z,41006,4804506,51.67,64525,3522710,37.88
2021-03-03T00:00:00.000Z,41785,4846291,52.11,66561,3589271,38.6
2021-03-04T00:00:00.000Z,39475,4885766,52.54,78848,3668119,39.45
2021-03-05T00:00:00.000Z,17164,4902930,52.72,40321,3708440,39.88
2021-03-06T00:00:00.000Z,10568,4913498,52.84,25279,3733719,40.15
2021-03-07T00:00:00.000Z,30970,4944468,53.17,72680,3806399,40.93
2021-03-08T00:00:00.000Z,27162,4971630,53.46,73083,3879482,41.72
