name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,,11
אוגוסטה ויקטוריה,,,0
הלל יפה,,89.12621307373047,7
נהריה,,83.5616455078125,17
רבין ק. בילינסון,,87.06586456298828,13
מאיר,,86.11825561523438,5
המרכזי בעמק,,91.89655303955078,3
הדסה עין כרם,,112.3015899658203,3
לניאדו,,,0
סוראסקי,,,0
אסותא אשדוד,,,0
בני ציון,,86.6050796508789,4
ברזילי,,,0
הכרמל,,81.5950927734375,2
המשפחה הקדושה,,,0
שמיר,,,0
השרון ק. גולדה,,,0
וולפסון,,74.81698608398438,6
יוספטל,,53.84615325927734,1
מעייני הישועה,,,0
סורוקה,,79.58296966552734,3
סנט וינסנט,,,0
פוריה,,,0
קפלן,,99.81949615478516,2
זיו צפת,,80.11527252197266,3
"רמב""ם",,91.39344024658203,2
שערי צדק,,95.99028015136719,1
סנט ג'וזף,,,0
אל מקאסד,,,0
הסקוטי,,,0
