name,coronaOccupancy,normalOccupancy,isolatedTeam
אוגוסטה ויקטוריה,,,1
שערי צדק,,89.80343627929688,32
אסותא אשדוד,,,13
בני ציון,,67.89838409423828,44
ברזילי,,68.83333587646484,20
הדסה עין כרם,,96.35627746582031,40
הכרמל,,66.66666412353516,12
הלל יפה,,84.27184295654297,18
המרכזי בעמק,,73.62068939208984,75
המשפחה הקדושה,,,0
הסקוטי,,94.32624053955078,3
השרון ק. גולדה,,59.33609771728516,3
וולפסון,,61.78623580932617,17
זיו צפת,,66.28241729736328,5
לניאדו,,94.98606872558594,35
אל מקאסד,,,0
מעייני הישועה,,89.77635955810547,16
נהריה,,73.44398498535156,19
סוראסקי,,94.87617492675781,41
סורוקה,,66.2901840209961,16
סנט ג'וזף,,,-2
סנט וינסנט,,59.70149230957031,3
פוריה,,56.90140914916992,8
קפלן,,103.7906112670898,21
רבין ק. בילינסון,,81.43712615966797,38
"רמב""ם",,82.37113189697266,30
שיבא,,91.96202850341797,55
שמיר (אסף הרופא),,62.51403045654297,30
שניידר,,,0
מאיר,,80.07711791992188,38
