section,female,male,period,order_period
0-9,"{'amount': 3, 'percentage': 0}","{'amount': 5, 'percentage': 0.1}",מתחילת קורונה,1
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 2, 'percentage': 4.9}",חודש אחרון,5
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 2, 'percentage': 0.6}",3 חודשים,4
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 3, 'percentage': 0.2}",6 חודשים,3
0-9,"{'amount': 3, 'percentage': 0.1}","{'amount': 4, 'percentage': 0.1}",שנה,2
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",3 חודשים,4
10-19,"{'amount': 1, 'percentage': 0}","{'amount': 3, 'percentage': 0.1}",שנה,2
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון,5
10-19,"{'amount': 4, 'percentage': 0}","{'amount': 3, 'percentage': 0}",מתחילת קורונה,1
10-19,"{'amount': 1, 'percentage': 0.1}","{'amount': 1, 'percentage': 0.1}",6 חודשים,3
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון,5
20-29,"{'amount': 3, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.2}",6 חודשים,3
20-29,"{'amount': 1, 'percentage': 0.3}","{'amount': 2, 'percentage': 0.6}",3 חודשים,4
20-29,"{'amount': 16, 'percentage': 0.2}","{'amount': 23, 'percentage': 0.3}",מתחילת קורונה,1
20-29,"{'amount': 8, 'percentage': 0.2}","{'amount': 18, 'percentage': 0.4}",שנה,2
30-39,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 2.4}",חודש אחרון,5
30-39,"{'amount': 1, 'percentage': 0.3}","{'amount': 4, 'percentage': 1.3}",3 חודשים,4
30-39,"{'amount': 9, 'percentage': 0.5}","{'amount': 14, 'percentage': 0.8}",6 חודשים,3
30-39,"{'amount': 24, 'percentage': 0.5}","{'amount': 31, 'percentage': 0.7}",שנה,2
30-39,"{'amount': 31, 'percentage': 0.4}","{'amount': 44, 'percentage': 0.5}",מתחילת קורונה,1
40-49,"{'amount': 42, 'percentage': 0.9}","{'amount': 76, 'percentage': 1.6}",שנה,2
40-49,"{'amount': 10, 'percentage': 0.5}","{'amount': 33, 'percentage': 1.8}",6 חודשים,3
40-49,"{'amount': 4, 'percentage': 1.3}","{'amount': 11, 'percentage': 3.4}",3 חודשים,4
40-49,"{'amount': 1, 'percentage': 2.4}","{'amount': 3, 'percentage': 7.3}",חודש אחרון,5
40-49,"{'amount': 65, 'percentage': 0.8}","{'amount': 103, 'percentage': 1.2}",מתחילת קורונה,1
50-59,"{'amount': 162, 'percentage': 2}","{'amount': 320, 'percentage': 3.9}",מתחילת קורונה,1
50-59,"{'amount': 3, 'percentage': 7.3}","{'amount': 3, 'percentage': 7.3}",חודש אחרון,5
50-59,"{'amount': 9, 'percentage': 2.8}","{'amount': 22, 'percentage': 6.9}",3 חודשים,4
50-59,"{'amount': 38, 'percentage': 2.1}","{'amount': 69, 'percentage': 3.8}",6 חודשים,3
50-59,"{'amount': 97, 'percentage': 2.1}","{'amount': 192, 'percentage': 4.1}",שנה,2
60-69,"{'amount': 37, 'percentage': 11.6}","{'amount': 47, 'percentage': 14.7}",3 חודשים,4
60-69,"{'amount': 451, 'percentage': 5.5}","{'amount': 824, 'percentage': 10}",מתחילת קורונה,1
60-69,"{'amount': 0, 'percentage': 0}","{'amount': 6, 'percentage': 14.6}",חודש אחרון,5
60-69,"{'amount': 147, 'percentage': 8.1}","{'amount': 182, 'percentage': 10}",6 חודשים,3
60-69,"{'amount': 309, 'percentage': 6.7}","{'amount': 477, 'percentage': 10.3}",שנה,2
70-79,"{'amount': 46, 'percentage': 14.4}","{'amount': 38, 'percentage': 11.9}",3 חודשים,4
70-79,"{'amount': 495, 'percentage': 10.7}","{'amount': 690, 'percentage': 14.9}",שנה,2
70-79,"{'amount': 7, 'percentage': 17.1}","{'amount': 3, 'percentage': 7.3}",חודש אחרון,5
70-79,"{'amount': 796, 'percentage': 9.6}","{'amount': 1296, 'percentage': 15.7}",מתחילת קורונה,1
70-79,"{'amount': 195, 'percentage': 10.7}","{'amount': 267, 'percentage': 14.7}",6 חודשים,3
80-89,"{'amount': 278, 'percentage': 15.3}","{'amount': 290, 'percentage': 15.9}",6 חודשים,3
80-89,"{'amount': 32, 'percentage': 10}","{'amount': 31, 'percentage': 9.7}",3 חודשים,4
80-89,"{'amount': 7, 'percentage': 17.1}","{'amount': 2, 'percentage': 4.9}",חודש אחרון,5
80-89,"{'amount': 708, 'percentage': 15.2}","{'amount': 745, 'percentage': 16}",שנה,2
80-89,"{'amount': 1273, 'percentage': 15.4}","{'amount': 1408, 'percentage': 17.1}",מתחילת קורונה,1
90+,"{'amount': 421, 'percentage': 9.1}","{'amount': 301, 'percentage': 6.5}",שנה,2
90+,"{'amount': 173, 'percentage': 9.5}","{'amount': 103, 'percentage': 5.7}",6 חודשים,3
90+,"{'amount': 25, 'percentage': 7.8}","{'amount': 8, 'percentage': 2.5}",3 חודשים,4
90+,"{'amount': 3, 'percentage': 7.3}","{'amount': 0, 'percentage': 0}",חודש אחרון,5
90+,"{'amount': 838, 'percentage': 10.1}","{'amount': 592, 'percentage': 7.2}",מתחילת קורונה,1
