cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,32,68.83,3.64,ירוק,4649
אבו גוש,קטן מ-15,אין מידע,76,96.67,4.4,ירוק,7862
אבו סנאן,קטן מ-15,אין מידע,45,31.46,4.13,ירוק,14306
אבן יהודה,64,38.32,167,118.98,8.79,אדום,14036
אום אל-פחם,67,38.29,175,30.86,4.04,ירוק,56713
אופקים,47,23.38,201,62.08,8.07,אדום,32378
אור יהודה,43,21.29,202,55.21,7.55,אדום,36587
אור עקיבא,27,22.13,122,62.83,6.71,כתום,19417
אורנית,19,27.14,70,77.69,7.37,כתום,9010
אזור,21,25.93,81,61.23,8.55,אדום,13228
אחוזת ברק,20,39.22,51,212.68,9.73,אדום,2398
אילת,87,26.13,333,63.42,6.68,כתום,52507
אכסאל,20,32.79,61,40.56,4.78,צהוב,15039
אלון שבות,20,64.52,31,99.65,7.79,אדום,3111
אליכין,קטן מ-15,אין מידע,31,89.44,8.88,אדום,3466
אלעד,קטן מ-15,אין מידע,48,9.76,3.72,ירוק,49179
אלעזר,קטן מ-15,אין מידע,18,73.53,6.26,כתום,2448
אלפי מנשה,30,40.54,74,92.37,8.18,אדום,8011
אלקנה,15,29.41,51,128.82,9.14,אדום,3959
אעבלין,קטן מ-15,אין מידע,43,31.82,5.46,צהוב,13515
אעצם (שבט),קטן מ-15,אין מידע,27,24.88,5.3,צהוב,10853
אפרת,22,36.67,60,52.54,7.83,אדום,11420
אריאל,44,30.77,143,69.80,8.63,אדום,20488
אשדוד,242,25.80,938,41.44,6.82,כתום,226329
אשקלון,290,26.90,1078,73.61,6.93,כתום,146442
באקה אל-גרביה,40,32.26,124,40.73,4.39,ירוק,30448
באר יעקב,60,40.54,148,51.36,7.12,כתום,28818
באר שבע,544,30.75,1769,83.99,7.68,אדום,210624
בועיינה-נוג'ידאת,קטן מ-15,אין מידע,28,27.97,3.52,ירוק,10011
בוקעאתא,קטן מ-15,אין מידע,20,29.95,3.14,ירוק,6677
ביר אל-מכסור,קטן מ-15,אין מידע,30,30.84,5.48,צהוב,9729
בית אריה,קטן מ-15,אין מידע,33,61.77,7.3,כתום,5342
בית דגן,קטן מ-15,אין מידע,34,46.59,8.1,אדום,7298
בית חשמונאי,קטן מ-15,אין מידע,22,100.50,8.56,אדום,2189
בית יצחק-שער חפר,קטן מ-15,אין מידע,18,83.96,6.67,כתום,2144
בית שאן,34,21.52,158,83.25,6.17,כתום,18980
בית שמש,39,22.94,170,12.86,4.05,ירוק,132210
ביתר עילית,קטן מ-15,אין מידע,17,2.77,1.09,ירוק,61297
בני ברק,55,19.57,281,13.51,3.31,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,33,47.81,6.55,כתום,6902
בנימינה-גבעת עדה,54,33.75,160,100.18,7.84,אדום,15971
"בסמ""ה",קטן מ-15,אין מידע,47,45.84,4.19,ירוק,10252
בסמת טבעון,קטן מ-15,אין מידע,31,38.75,2.88,ירוק,8001
בענה,קטן מ-15,אין מידע,17,20.19,3.11,ירוק,8421
בת חפר,קטן מ-15,אין מידע,35,66.31,8.37,אדום,5278
בת ים,119,17.76,670,52.44,6.73,כתום,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,19,8.91,4.1,ירוק,21331
ג'ולס,קטן מ-15,אין מידע,31,47.36,7.28,כתום,6545
ג'לג'וליה,קטן מ-15,אין מידע,40,38.85,5.01,צהוב,10295
ג'סר א-זרקא,30,50.85,59,39.04,4.03,ירוק,15113
ג'ש (גוש חלב),קטן מ-15,אין מידע,18,57.69,8.05,אדום,3120
ג'ת,קטן מ-15,אין מידע,52,42.44,3.42,ירוק,12252
גבע בנימין,קטן מ-15,אין מידע,17,29.53,5.02,צהוב,5757
גבעת אבני,קטן מ-15,אין מידע,19,91.35,7.52,אדום,2080
גבעת זאב,16,23.19,69,35.93,5.8,צהוב,19205
גבעת שמואל,53,25.85,205,75.27,7.82,אדום,27236
גבעתיים,120,27.27,440,72.28,7.7,אדום,60872
גדרה,59,31.05,190,65.96,7.66,אדום,28805
גן יבנה,45,35.43,127,53.17,7.74,אדום,23887
גן נר,קטן מ-15,אין מידע,27,100.00,6.71,כתום,2700
גני תקווה,81,38.57,210,97.64,7.52,אדום,21508
דאלית אל-כרמל,קטן מ-15,אין מידע,38,21.27,5.44,צהוב,17862
דבוריה,קטן מ-15,אין מידע,64,59.91,2.43,ירוק,10682
