cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
'Qazir,קטן מ-15,אין מידע,17,57.49,10,אדום,2957
Abu Ghosh,קטן מ-15,אין מידע,76,96.67,9.17,אדום,7862
Abu Juwei'id,קטן מ-15,אין מידע,43,92.49,9.98,אדום,4649
Abu Sinan,21,14.58,144,100.66,10,אדום,14306
Afula,86,12.50,688,121.03,10,אדום,56844
Ahuzzat Baraq,קטן מ-15,אין מידע,37,154.30,10,אדום,2398
Akko,52,14.02,371,74.92,9.52,אדום,49517
Alfe Menashe,קטן מ-15,אין מידע,60,74.90,10,אדום,8011
Ar'ara,קטן מ-15,אין מידע,31,12.14,6.84,כתום,25525
Arad,23,12.78,180,66.25,10,אדום,27170
Ari'el,17,11.97,142,69.31,10,אדום,20488
Arrabe,קטן מ-15,אין מידע,51,19.41,8.64,אדום,26274
Ashdod,262,14.21,1844,81.47,10,אדום,226329
Ashqelon,347,18.81,1845,125.99,10,אדום,146442
Atlit,קטן מ-15,אין מידע,58,59.70,10,אדום,9716
Azor,23,17.69,130,98.28,10,אדום,13228
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,82,26.93,9.77,אדום,30448
Basma,קטן מ-15,אין מידע,31,30.24,6.19,כתום,10252
Basmat Tab'un,קטן מ-15,אין מידע,30,37.50,6.97,כתום,8001
Bat Hefer,קטן מ-15,אין מידע,48,90.94,10,אדום,5278
Bat Yam,122,9.46,1289,100.88,10,אדום,127772
Be'er Sheva,352,14.22,2476,117.56,10,אדום,210624
Be'er Ya'aqov,56,28.72,195,67.67,10,אדום,28818
Beit Jann,קטן מ-15,אין מידע,26,21.37,9.91,אדום,12169
Bene Ayish,קטן מ-15,אין מידע,55,79.69,9.81,אדום,6902
Bene Beraq,66,13.20,500,24.03,9.49,אדום,208031
Bet Arye,קטן מ-15,אין מידע,31,58.03,10,אדום,5342
Bet Dagan,קטן מ-15,אין מידע,50,68.51,10,אדום,7298
Bet Hashmonay,קטן מ-15,אין מידע,22,100.50,9.84,אדום,2189
Bet She'an,29,10.39,279,147.00,10,אדום,18980
Bet Shemesh,45,15.79,285,21.56,9.87,אדום,132210
