section,female,male,period
0-9,"{'amount': 1048, 'percentage': 3.5}","{'amount': 781, 'percentage': 2.6}",חודש אחרון
0-9,"{'amount': 28345, 'percentage': 4.1}","{'amount': 33520, 'percentage': 4.9}",6 חודשים
0-9,"{'amount': 363507, 'percentage': 7.9}","{'amount': 441896, 'percentage': 9.6}",מתחילת קורונה
0-9,"{'amount': 248977, 'percentage': 7.5}","{'amount': 310785, 'percentage': 9.3}",שנה
0-9,"{'amount': 10371, 'percentage': 3.9}","{'amount': 11818, 'percentage': 4.5}",3 חודשים
10-19,"{'amount': 1597, 'percentage': 5.4}","{'amount': 1021, 'percentage': 3.4}",חודש אחרון
10-19,"{'amount': 430418, 'percentage': 9.3}","{'amount': 439716, 'percentage': 9.5}",מתחילת קורונה
10-19,"{'amount': 29967, 'percentage': 4.4}","{'amount': 28477, 'percentage': 4.2}",6 חודשים
10-19,"{'amount': 9412, 'percentage': 3.6}","{'amount': 8460, 'percentage': 3.2}",3 חודשים
10-19,"{'amount': 298266, 'percentage': 8.9}","{'amount': 296945, 'percentage': 8.9}",שנה
20-29,"{'amount': 1500, 'percentage': 5.1}","{'amount': 861, 'percentage': 2.9}",חודש אחרון
20-29,"{'amount': 381920, 'percentage': 8.3}","{'amount': 269195, 'percentage': 5.8}",מתחילת קורונה
20-29,"{'amount': 263327, 'percentage': 7.9}","{'amount': 171030, 'percentage': 5.1}",שנה
20-29,"{'amount': 42028, 'percentage': 6.1}","{'amount': 29660, 'percentage': 4.3}",6 חודשים
20-29,"{'amount': 16109, 'percentage': 6.1}","{'amount': 11599, 'percentage': 4.4}",3 חודשים
30-39,"{'amount': 1969, 'percentage': 6.6}","{'amount': 1202, 'percentage': 4.1}",חודש אחרון
30-39,"{'amount': 53669, 'percentage': 7.8}","{'amount': 38739, 'percentage': 5.7}",6 חודשים
30-39,"{'amount': 389324, 'percentage': 8.4}","{'amount': 269559, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 289974, 'percentage': 8.7}","{'amount': 190384, 'percentage': 5.7}",שנה
30-39,"{'amount': 19962, 'percentage': 7.6}","{'amount': 14567, 'percentage': 5.5}",3 חודשים
40-49,"{'amount': 2305, 'percentage': 7.8}","{'amount': 1251, 'percentage': 4.2}",חודש אחרון
40-49,"{'amount': 350567, 'percentage': 7.6}","{'amount': 244138, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 269115, 'percentage': 8.1}","{'amount': 178558, 'percentage': 5.4}",שנה
40-49,"{'amount': 55176, 'percentage': 8.1}","{'amount': 37697, 'percentage': 5.5}",6 חודשים
40-49,"{'amount': 20191, 'percentage': 7.6}","{'amount': 13987, 'percentage': 5.3}",3 חודשים
50-59,"{'amount': 2422, 'percentage': 8.2}","{'amount': 1284, 'percentage': 4.3}",חודש אחרון
50-59,"{'amount': 192803, 'percentage': 5.8}","{'amount': 126812, 'percentage': 3.8}",שנה
50-59,"{'amount': 53135, 'percentage': 7.8}","{'amount': 33559, 'percentage': 4.9}",6 חודשים
50-59,"{'amount': 246852, 'percentage': 5.3}","{'amount': 171678, 'percentage': 3.7}",מתחילת קורונה
50-59,"{'amount': 20370, 'percentage': 7.7}","{'amount': 12863, 'percentage': 4.9}",3 חודשים
60-69,"{'amount': 2799, 'percentage': 9.4}","{'amount': 1694, 'percentage': 5.7}",חודש אחרון
60-69,"{'amount': 180296, 'percentage': 3.9}","{'amount': 133390, 'percentage': 2.9}",מתחילת קורונה
60-69,"{'amount': 22277, 'percentage': 8.4}","{'amount': 15460, 'percentage': 5.9}",3 חודשים
60-69,"{'amount': 147187, 'percentage': 4.4}","{'amount': 103154, 'percentage': 3.1}",שנה
60-69,"{'amount': 55747, 'percentage': 8.1}","{'amount': 37891, 'percentage': 5.5}",6 חודשים
70-79,"{'amount': 109077, 'percentage': 2.4}","{'amount': 89324, 'percentage': 1.9}",מתחילת קורונה
70-79,"{'amount': 3015, 'percentage': 10.2}","{'amount': 2123, 'percentage': 7.2}",חודש אחרון
70-79,"{'amount': 46349, 'percentage': 6.8}","{'amount': 36398, 'percentage': 5.3}",6 חודשים
70-79,"{'amount': 92087, 'percentage': 2.8}","{'amount': 73916, 'percentage': 2.2}",שנה
70-79,"{'amount': 20041, 'percentage': 7.6}","{'amount': 15412, 'percentage': 5.8}",3 חודשים
80-89,"{'amount': 1305, 'percentage': 4.4}","{'amount': 906, 'percentage': 3.1}",חודש אחרון
80-89,"{'amount': 20316, 'percentage': 3}","{'amount': 14967, 'percentage': 2.2}",6 חודשים
80-89,"{'amount': 48515, 'percentage': 1.1}","{'amount': 35224, 'percentage': 0.8}",מתחילת קורונה
80-89,"{'amount': 9977, 'percentage': 3.8}","{'amount': 6892, 'percentage': 2.6}",3 חודשים
80-89,"{'amount': 38783, 'percentage': 1.2}","{'amount': 28263, 'percentage': 0.8}",שנה
90+,"{'amount': 358, 'percentage': 1.2}","{'amount': 196, 'percentage': 0.7}",חודש אחרון
90+,"{'amount': 14538, 'percentage': 0.3}","{'amount': 7533, 'percentage': 0.2}",מתחילת קורונה
90+,"{'amount': 5719, 'percentage': 0.8}","{'amount': 2986, 'percentage': 0.4}",6 חודשים
90+,"{'amount': 2982, 'percentage': 1.1}","{'amount': 1471, 'percentage': 0.6}",3 חודשים
90+,"{'amount': 10983, 'percentage': 0.3}","{'amount': 5823, 'percentage': 0.2}",שנה
