section,female,male,period
0-9,"{'amount': 43, 'percentage': 7}","{'amount': 50, 'percentage': 8.2}",חודש אחרון
0-9,"{'amount': 57159, 'percentage': 7}","{'amount': 60485, 'percentage': 7.4}",שנה
0-9,"{'amount': 40775, 'percentage': 8.4}","{'amount': 43310, 'percentage': 8.9}",6 חודשים
0-9,"{'amount': 3722, 'percentage': 11.7}","{'amount': 3865, 'percentage': 12.1}",3 חודשים
0-9,"{'amount': 57698, 'percentage': 7}","{'amount': 61040, 'percentage': 7.4}",מתחילת קורונה
10-19,"{'amount': 84137, 'percentage': 10.1}","{'amount': 92230, 'percentage': 11.1}",מתחילת קורונה
10-19,"{'amount': 94, 'percentage': 15.4}","{'amount': 79, 'percentage': 13}",חודש אחרון
10-19,"{'amount': 4194, 'percentage': 13.1}","{'amount': 3779, 'percentage': 11.8}",3 חודשים
10-19,"{'amount': 54351, 'percentage': 11.2}","{'amount': 52483, 'percentage': 10.8}",6 חודשים
10-19,"{'amount': 82902, 'percentage': 10.2}","{'amount': 90809, 'percentage': 11.2}",שנה
20-29,"{'amount': 47387, 'percentage': 9.8}","{'amount': 40484, 'percentage': 8.4}",6 חודשים
20-29,"{'amount': 2570, 'percentage': 8.1}","{'amount': 1941, 'percentage': 6.1}",3 חודשים
20-29,"{'amount': 30, 'percentage': 4.9}","{'amount': 35, 'percentage': 5.7}",חודש אחרון
20-29,"{'amount': 81141, 'percentage': 9.8}","{'amount': 77505, 'percentage': 9.3}",מתחילת קורונה
20-29,"{'amount': 79431, 'percentage': 9.8}","{'amount': 75262, 'percentage': 9.3}",שנה
30-39,"{'amount': 59371, 'percentage': 7.3}","{'amount': 54738, 'percentage': 6.7}",שנה
30-39,"{'amount': 35853, 'percentage': 7.4}","{'amount': 31715, 'percentage': 6.5}",6 חודשים
30-39,"{'amount': 2345, 'percentage': 7.3}","{'amount': 1784, 'percentage': 5.6}",3 חודשים
30-39,"{'amount': 31, 'percentage': 5.1}","{'amount': 40, 'percentage': 6.6}",חודש אחרון
30-39,"{'amount': 60380, 'percentage': 7.3}","{'amount': 56083, 'percentage': 6.8}",מתחילת קורונה
40-49,"{'amount': 50860, 'percentage': 6.3}","{'amount': 45492, 'percentage': 5.6}",שנה
40-49,"{'amount': 29280, 'percentage': 6}","{'amount': 25472, 'percentage': 5.3}",6 חודשים
40-49,"{'amount': 1748, 'percentage': 5.5}","{'amount': 1474, 'percentage': 4.6}",3 חודשים
40-49,"{'amount': 36, 'percentage': 5.9}","{'amount': 29, 'percentage': 4.8}",חודש אחרון
40-49,"{'amount': 51809, 'percentage': 6.2}","{'amount': 46657, 'percentage': 5.6}",מתחילת קורונה
50-59,"{'amount': 20204, 'percentage': 4.2}","{'amount': 18187, 'percentage': 3.8}",6 חודשים
50-59,"{'amount': 1097, 'percentage': 3.4}","{'amount': 833, 'percentage': 2.6}",3 חודשים
50-59,"{'amount': 36825, 'percentage': 4.5}","{'amount': 33674, 'percentage': 4.1}",שנה
50-59,"{'amount': 37762, 'percentage': 4.6}","{'amount': 34762, 'percentage': 4.2}",מתחילת קורונה
50-59,"{'amount': 37, 'percentage': 6.1}","{'amount': 18, 'percentage': 3}",חודש אחרון
60-69,"{'amount': 746, 'percentage': 2.3}","{'amount': 561, 'percentage': 1.8}",3 חודשים
60-69,"{'amount': 12334, 'percentage': 2.5}","{'amount': 11542, 'percentage': 2.4}",6 חודשים
60-69,"{'amount': 20, 'percentage': 3.3}","{'amount': 13, 'percentage': 2.1}",חודש אחרון
60-69,"{'amount': 23464, 'percentage': 2.8}","{'amount': 23813, 'percentage': 2.9}",מתחילת קורונה
60-69,"{'amount': 22824, 'percentage': 2.8}","{'amount': 22914, 'percentage': 2.8}",שנה
70-79,"{'amount': 14, 'percentage': 2.3}","{'amount': 12, 'percentage': 2}",חודש אחרון
70-79,"{'amount': 396, 'percentage': 1.2}","{'amount': 311, 'percentage': 1}",3 חודשים
70-79,"{'amount': 6300, 'percentage': 1.3}","{'amount': 5705, 'percentage': 1.2}",6 חודשים
70-79,"{'amount': 11623, 'percentage': 1.4}","{'amount': 11513, 'percentage': 1.4}",שנה
70-79,"{'amount': 12015, 'percentage': 1.4}","{'amount': 12019, 'percentage': 1.4}",מתחילת קורונה
80-89,"{'amount': 248, 'percentage': 0.8}","{'amount': 167, 'percentage': 0.5}",3 חודשים
80-89,"{'amount': 7055, 'percentage': 0.9}","{'amount': 5101, 'percentage': 0.6}",שנה
80-89,"{'amount': 3933, 'percentage': 0.8}","{'amount': 2670, 'percentage': 0.6}",6 חודשים
80-89,"{'amount': 12, 'percentage': 2}","{'amount': 11, 'percentage': 1.8}",חודש אחרון
80-89,"{'amount': 7315, 'percentage': 0.9}","{'amount': 5319, 'percentage': 0.6}",מתחילת קורונה
90+,"{'amount': 2954, 'percentage': 0.4}","{'amount': 1419, 'percentage': 0.2}",מתחילת קורונה
90+,"{'amount': 4, 'percentage': 0.7}","{'amount': 2, 'percentage': 0.3}",חודש אחרון
90+,"{'amount': 88, 'percentage': 0.3}","{'amount': 42, 'percentage': 0.1}",3 חודשים
90+,"{'amount': 1464, 'percentage': 0.3}","{'amount': 757, 'percentage': 0.2}",6 חודשים
90+,"{'amount': 2793, 'percentage': 0.3}","{'amount': 1347, 'percentage': 0.2}",שנה
