section,female,male,period
0-9,"{'amount': 9, 'percentage': 0.5}","{'amount': 8, 'percentage': 0.5}",3 חודשים
0-9,"{'amount': 6, 'percentage': 0.6}","{'amount': 2, 'percentage': 0.2}",חודש אחרון
0-9,"{'amount': 78, 'percentage': 0.3}","{'amount': 114, 'percentage': 0.4}",מתחילת קורונה
0-9,"{'amount': 39, 'percentage': 0.5}","{'amount': 57, 'percentage': 0.8}",6 חודשים
0-9,"{'amount': 59, 'percentage': 0.5}","{'amount': 83, 'percentage': 0.6}",שנה
10-19,"{'amount': 4, 'percentage': 0.2}","{'amount': 2, 'percentage': 0.1}",3 חודשים
10-19,"{'amount': 2, 'percentage': 0.2}","{'amount': 1, 'percentage': 0.1}",חודש אחרון
10-19,"{'amount': 80, 'percentage': 0.3}","{'amount': 78, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 17, 'percentage': 0.2}","{'amount': 24, 'percentage': 0.3}",6 חודשים
10-19,"{'amount': 36, 'percentage': 0.3}","{'amount': 42, 'percentage': 0.3}",שנה
20-29,"{'amount': 7, 'percentage': 0.4}","{'amount': 6, 'percentage': 0.3}",3 חודשים
20-29,"{'amount': 6, 'percentage': 0.6}","{'amount': 2, 'percentage': 0.2}",חודש אחרון
20-29,"{'amount': 277, 'percentage': 0.9}","{'amount': 244, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 27, 'percentage': 0.4}","{'amount': 40, 'percentage': 0.5}",6 חודשים
20-29,"{'amount': 103, 'percentage': 0.8}","{'amount': 93, 'percentage': 0.7}",שנה
30-39,"{'amount': 13, 'percentage': 0.7}","{'amount': 12, 'percentage': 0.7}",3 חודשים
30-39,"{'amount': 3, 'percentage': 0.3}","{'amount': 5, 'percentage': 0.5}",חודש אחרון
30-39,"{'amount': 597, 'percentage': 2}","{'amount': 630, 'percentage': 2.1}",מתחילת קורונה
30-39,"{'amount': 64, 'percentage': 0.8}","{'amount': 63, 'percentage': 0.8}",6 חודשים
30-39,"{'amount': 223, 'percentage': 1.7}","{'amount': 221, 'percentage': 1.7}",שנה
40-49,"{'amount': 13, 'percentage': 0.7}","{'amount': 20, 'percentage': 1.1}",3 חודשים
40-49,"{'amount': 6, 'percentage': 0.6}","{'amount': 10, 'percentage': 1}",חודש אחרון
40-49,"{'amount': 970, 'percentage': 3.3}","{'amount': 1410, 'percentage': 4.7}",מתחילת קורונה
40-49,"{'amount': 86, 'percentage': 1.1}","{'amount': 140, 'percentage': 1.8}",6 חודשים
40-49,"{'amount': 337, 'percentage': 2.6}","{'amount': 471, 'percentage': 3.6}",שנה
50-59,"{'amount': 33, 'percentage': 1.9}","{'amount': 50, 'percentage': 2.8}",3 חודשים
50-59,"{'amount': 17, 'percentage': 1.8}","{'amount': 21, 'percentage': 2.2}",חודש אחרון
50-59,"{'amount': 1583, 'percentage': 5.3}","{'amount': 2248, 'percentage': 7.5}",מתחילת קורונה
50-59,"{'amount': 211, 'percentage': 2.8}","{'amount': 312, 'percentage': 4.1}",6 חודשים
50-59,"{'amount': 538, 'percentage': 4.1}","{'amount': 731, 'percentage': 5.6}",שנה
60-69,"{'amount': 94, 'percentage': 5.3}","{'amount': 140, 'percentage': 8}",3 חודשים
60-69,"{'amount': 52, 'percentage': 5.4}","{'amount': 75, 'percentage': 7.9}",חודש אחרון
60-69,"{'amount': 2263, 'percentage': 7.6}","{'amount': 3341, 'percentage': 11.2}",מתחילת קורונה
60-69,"{'amount': 458, 'percentage': 6.1}","{'amount': 660, 'percentage': 8.7}",6 חודשים
60-69,"{'amount': 921, 'percentage': 7.1}","{'amount': 1248, 'percentage': 9.6}",שנה
70-79,"{'amount': 172, 'percentage': 9.8}","{'amount': 263, 'percentage': 15}",3 חודשים
70-79,"{'amount': 91, 'percentage': 9.5}","{'amount': 142, 'percentage': 14.9}",חודש אחרון
70-79,"{'amount': 2864, 'percentage': 9.6}","{'amount': 3808, 'percentage': 12.8}",מתחילת קורונה
70-79,"{'amount': 786, 'percentage': 10.4}","{'amount': 1075, 'percentage': 14.2}",6 חודשים
70-79,"{'amount': 1299, 'percentage': 10}","{'amount': 1689, 'percentage': 12.9}",שנה
80-89,"{'amount': 280, 'percentage': 15.9}","{'amount': 281, 'percentage': 16}",3 חודשים
80-89,"{'amount': 150, 'percentage': 15.7}","{'amount': 171, 'percentage': 17.9}",חודש אחרון
80-89,"{'amount': 3294, 'percentage': 11}","{'amount': 3211, 'percentage': 10.8}",מתחילת קורונה
80-89,"{'amount': 1181, 'percentage': 15.6}","{'amount': 1167, 'percentage': 15.4}",6 חודשים
80-89,"{'amount': 1719, 'percentage': 13.2}","{'amount': 1691, 'percentage': 13}",שנה
90+,"{'amount': 199, 'percentage': 11.3}","{'amount': 153, 'percentage': 8.7}",3 חודשים
90+,"{'amount': 116, 'percentage': 12.1}","{'amount': 77, 'percentage': 8.1}",חודש אחרון
90+,"{'amount': 1633, 'percentage': 5.5}","{'amount': 1106, 'percentage': 3.7}",מתחילת קורונה
90+,"{'amount': 657, 'percentage': 8.7}","{'amount': 505, 'percentage': 6.7}",6 חודשים
90+,"{'amount': 911, 'percentage': 7}","{'amount': 629, 'percentage': 4.8}",שנה
