section,female,male,period
0-9,"{'amount': 21, 'percentage': 0.1}","{'amount': 23, 'percentage': 0.1}",שנה
0-9,"{'amount': 14, 'percentage': 0.2}","{'amount': 13, 'percentage': 0.1}",6 חודשים
0-9,"{'amount': 8, 'percentage': 0.5}","{'amount': 4, 'percentage': 0.2}",3 חודשים
0-9,"{'amount': 1, 'percentage': 1.5}","{'amount': 0, 'percentage': 0}",חודש אחרון
0-9,"{'amount': 21, 'percentage': 0.1}","{'amount': 25, 'percentage': 0.1}",מתחילת קורונה
10-19,"{'amount': 26, 'percentage': 0.3}","{'amount': 16, 'percentage': 0.2}",6 חודשים
10-19,"{'amount': 5, 'percentage': 0.3}","{'amount': 4, 'percentage': 0.2}",3 חודשים
10-19,"{'amount': 1, 'percentage': 1.5}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 45, 'percentage': 0.3}","{'amount': 29, 'percentage': 0.2}",מתחילת קורונה
10-19,"{'amount': 44, 'percentage': 0.3}","{'amount': 27, 'percentage': 0.2}",שנה
20-29,"{'amount': 155, 'percentage': 1}","{'amount': 140, 'percentage': 0.9}",שנה
20-29,"{'amount': 100, 'percentage': 1.1}","{'amount': 100, 'percentage': 1.1}",6 חודשים
20-29,"{'amount': 25, 'percentage': 1.5}","{'amount': 31, 'percentage': 1.9}",3 חודשים
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
20-29,"{'amount': 158, 'percentage': 0.9}","{'amount': 142, 'percentage': 0.8}",מתחילת קורונה
30-39,"{'amount': 338, 'percentage': 2.1}","{'amount': 407, 'percentage': 2.5}",שנה
30-39,"{'amount': 342, 'percentage': 2}","{'amount': 418, 'percentage': 2.5}",מתחילת קורונה
30-39,"{'amount': 3, 'percentage': 4.5}","{'amount': 2, 'percentage': 3}",חודש אחרון
30-39,"{'amount': 231, 'percentage': 2.5}","{'amount': 258, 'percentage': 2.8}",6 חודשים
30-39,"{'amount': 71, 'percentage': 4.3}","{'amount': 57, 'percentage': 3.4}",3 חודשים
40-49,"{'amount': 565, 'percentage': 3.5}","{'amount': 922, 'percentage': 5.7}",שנה
40-49,"{'amount': 372, 'percentage': 4}","{'amount': 580, 'percentage': 6.2}",6 חודשים
40-49,"{'amount': 1, 'percentage': 1.5}","{'amount': 4, 'percentage': 6.1}",חודש אחרון
40-49,"{'amount': 88, 'percentage': 5.3}","{'amount': 134, 'percentage': 8}",3 חודשים
40-49,"{'amount': 573, 'percentage': 3.4}","{'amount': 938, 'percentage': 5.6}",מתחילת קורונה
50-59,"{'amount': 133, 'percentage': 8}","{'amount': 149, 'percentage': 8.9}",3 חודשים
50-59,"{'amount': 565, 'percentage': 6.1}","{'amount': 866, 'percentage': 9.3}",6 חודשים
50-59,"{'amount': 972, 'percentage': 5.8}","{'amount': 1527, 'percentage': 9.1}",מתחילת קורונה
50-59,"{'amount': 964, 'percentage': 5.9}","{'amount': 1480, 'percentage': 9.1}",שנה
50-59,"{'amount': 9, 'percentage': 13.6}","{'amount': 3, 'percentage': 4.5}",חודש אחרון
60-69,"{'amount': 724, 'percentage': 7.8}","{'amount': 1052, 'percentage': 11.3}",6 חודשים
60-69,"{'amount': 153, 'percentage': 9.2}","{'amount': 155, 'percentage': 9.3}",3 חודשים
60-69,"{'amount': 10, 'percentage': 15.2}","{'amount': 5, 'percentage': 7.6}",חודש אחרון
60-69,"{'amount': 1279, 'percentage': 7.9}","{'amount': 2051, 'percentage': 12.6}",שנה
60-69,"{'amount': 1299, 'percentage': 7.8}","{'amount': 2112, 'percentage': 12.6}",מתחילת קורונה
70-79,"{'amount': 1532, 'percentage': 9.1}","{'amount': 2208, 'percentage': 13.2}",מתחילת קורונה
70-79,"{'amount': 7, 'percentage': 10.6}","{'amount': 4, 'percentage': 6.1}",חודש אחרון
70-79,"{'amount': 153, 'percentage': 9.2}","{'amount': 157, 'percentage': 9.4}",3 חודשים
70-79,"{'amount': 878, 'percentage': 9.4}","{'amount': 1117, 'percentage': 12}",6 חודשים
70-79,"{'amount': 1495, 'percentage': 9.2}","{'amount': 2127, 'percentage': 13.1}",שנה
80-89,"{'amount': 1536, 'percentage': 9.4}","{'amount': 1509, 'percentage': 9.3}",שנה
80-89,"{'amount': 906, 'percentage': 9.7}","{'amount': 841, 'percentage': 9}",6 חודשים
80-89,"{'amount': 150, 'percentage': 9}","{'amount': 114, 'percentage': 6.8}",3 חודשים
80-89,"{'amount': 3, 'percentage': 4.5}","{'amount': 6, 'percentage': 9.1}",חודש אחרון
80-89,"{'amount': 1591, 'percentage': 9.5}","{'amount': 1563, 'percentage': 9.3}",מתחילת קורונה
90+,"{'amount': 382, 'percentage': 4.1}","{'amount': 289, 'percentage': 3.1}",6 חודשים
90+,"{'amount': 44, 'percentage': 2.6}","{'amount': 35, 'percentage': 2.1}",3 חודשים
90+,"{'amount': 5, 'percentage': 7.6}","{'amount': 2, 'percentage': 3}",חודש אחרון
90+,"{'amount': 752, 'percentage': 4.5}","{'amount': 504, 'percentage': 3}",מתחילת קורונה
90+,"{'amount': 716, 'percentage': 4.4}","{'amount': 477, 'percentage': 2.9}",שנה
