section,male,female,period,order_period
0-9,"{'amount': 42, 'percentage': 0.3}","{'amount': 32, 'percentage': 0.2}",שנה,2
0-9,"{'amount': 53, 'percentage': 0.2}","{'amount': 37, 'percentage': 0.2}",מתחילת קורונה,1
0-9,"{'amount': 3, 'percentage': 0.7}","{'amount': 4, 'percentage': 0.9}",חודש אחרון,5
0-9,"{'amount': 24, 'percentage': 0.6}","{'amount': 15, 'percentage': 0.3}",3 חודשים,4
0-9,"{'amount': 26, 'percentage': 0.5}","{'amount': 18, 'percentage': 0.3}",6 חודשים,3
10-19,"{'amount': 14, 'percentage': 0.3}","{'amount': 19, 'percentage': 0.4}",6 חודשים,3
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.2}",חודש אחרון,5
10-19,"{'amount': 44, 'percentage': 0.2}","{'amount': 56, 'percentage': 0.3}",מתחילת קורונה,1
10-19,"{'amount': 13, 'percentage': 0.3}","{'amount': 14, 'percentage': 0.3}",3 חודשים,4
10-19,"{'amount': 33, 'percentage': 0.2}","{'amount': 42, 'percentage': 0.3}",שנה,2
20-29,"{'amount': 44, 'percentage': 1}","{'amount': 65, 'percentage': 1.5}",3 חודשים,4
20-29,"{'amount': 7, 'percentage': 1.5}","{'amount': 9, 'percentage': 2}",חודש אחרון,5
20-29,"{'amount': 145, 'percentage': 0.9}","{'amount': 169, 'percentage': 1.1}",שנה,2
20-29,"{'amount': 179, 'percentage': 0.8}","{'amount': 230, 'percentage': 1}",מתחילת קורונה,1
20-29,"{'amount': 48, 'percentage': 0.9}","{'amount': 67, 'percentage': 1.2}",6 חודשים,3
30-39,"{'amount': 547, 'percentage': 2.5}","{'amount': 489, 'percentage': 2.2}",מתחילת קורונה,1
30-39,"{'amount': 402, 'percentage': 2.6}","{'amount': 383, 'percentage': 2.5}",שנה,2
30-39,"{'amount': 16, 'percentage': 3.5}","{'amount': 15, 'percentage': 3.3}",חודש אחרון,5
30-39,"{'amount': 148, 'percentage': 3.4}","{'amount': 129, 'percentage': 3}",3 חודשים,4
30-39,"{'amount': 164, 'percentage': 3.1}","{'amount': 149, 'percentage': 2.8}",6 חודשים,3
40-49,"{'amount': 322, 'percentage': 6}","{'amount': 232, 'percentage': 4.3}",6 חודשים,3
40-49,"{'amount': 282, 'percentage': 6.5}","{'amount': 214, 'percentage': 4.9}",3 חודשים,4
40-49,"{'amount': 23, 'percentage': 5}","{'amount': 23, 'percentage': 5}",חודש אחרון,5
40-49,"{'amount': 906, 'percentage': 5.9}","{'amount': 632, 'percentage': 4.1}",שנה,2
40-49,"{'amount': 1219, 'percentage': 5.5}","{'amount': 812, 'percentage': 3.7}",מתחילת קורונה,1
50-59,"{'amount': 377, 'percentage': 8.7}","{'amount': 269, 'percentage': 6.2}",3 חודשים,4
50-59,"{'amount': 50, 'percentage': 10.8}","{'amount': 40, 'percentage': 8.7}",חודש אחרון,5
50-59,"{'amount': 1351, 'percentage': 8.8}","{'amount': 924, 'percentage': 6}",שנה,2
50-59,"{'amount': 1943, 'percentage': 8.8}","{'amount': 1299, 'percentage': 5.9}",מתחילת קורונה,1
50-59,"{'amount': 429, 'percentage': 8}","{'amount': 319, 'percentage': 5.9}",6 חודשים,3
60-69,"{'amount': 581, 'percentage': 10.8}","{'amount': 442, 'percentage': 8.2}",6 חודשים,3
60-69,"{'amount': 465, 'percentage': 10.7}","{'amount': 372, 'percentage': 8.6}",3 חודשים,4
60-69,"{'amount': 56, 'percentage': 12.1}","{'amount': 49, 'percentage': 10.6}",חודש אחרון,5
60-69,"{'amount': 2679, 'percentage': 12.1}","{'amount': 1776, 'percentage': 8}",מתחילת קורונה,1
60-69,"{'amount': 1705, 'percentage': 11.2}","{'amount': 1240, 'percentage': 8.1}",שנה,2
70-79,"{'amount': 611, 'percentage': 11.4}","{'amount': 498, 'percentage': 9.3}",6 חודשים,3
70-79,"{'amount': 42, 'percentage': 9.1}","{'amount': 45, 'percentage': 9.8}",חודש אחרון,5
70-79,"{'amount': 2834, 'percentage': 12.8}","{'amount': 2062, 'percentage': 9.3}",מתחילת קורונה,1
70-79,"{'amount': 1815, 'percentage': 11.9}","{'amount': 1452, 'percentage': 9.5}",שנה,2
70-79,"{'amount': 453, 'percentage': 10.4}","{'amount': 401, 'percentage': 9.2}",3 חודשים,4
80-89,"{'amount': 2090, 'percentage': 9.4}","{'amount': 2135, 'percentage': 9.6}",מתחילת קורונה,1
80-89,"{'amount': 520, 'percentage': 9.7}","{'amount': 520, 'percentage': 9.7}",6 חודשים,3
80-89,"{'amount': 26, 'percentage': 5.6}","{'amount': 27, 'percentage': 5.9}",חודש אחרון,5
80-89,"{'amount': 378, 'percentage': 8.7}","{'amount': 395, 'percentage': 9.1}",3 חודשים,4
80-89,"{'amount': 1403, 'percentage': 9.2}","{'amount': 1481, 'percentage': 9.7}",שנה,2
90+,"{'amount': 651, 'percentage': 2.9}","{'amount': 1019, 'percentage': 4.6}",מתחילת קורונה,1
90+,"{'amount': 133, 'percentage': 2.5}","{'amount': 251, 'percentage': 4.7}",6 חודשים,3
90+,"{'amount': 98, 'percentage': 2.3}","{'amount': 191, 'percentage': 4.4}",3 חודשים,4
90+,"{'amount': 10, 'percentage': 2.2}","{'amount': 15, 'percentage': 3.3}",חודש אחרון,5
90+,"{'amount': 445, 'percentage': 2.9}","{'amount': 671, 'percentage': 4.4}",שנה,2
