section,female,male,period
0-9,"{'amount': 55, 'percentage': 0.5}","{'amount': 80, 'percentage': 0.7}",שנה
0-9,"{'amount': 37, 'percentage': 0.5}","{'amount': 54, 'percentage': 0.8}",6 חודשים
0-9,"{'amount': 15, 'percentage': 0.6}","{'amount': 20, 'percentage': 0.8}",3 חודשים
0-9,"{'amount': 73, 'percentage': 0.3}","{'amount': 111, 'percentage': 0.4}",מתחילת קורונה
0-9,"{'amount': 3, 'percentage': 0.6}","{'amount': 3, 'percentage': 0.6}",חודש אחרון
10-19,"{'amount': 17, 'percentage': 0.3}","{'amount': 26, 'percentage': 0.4}",6 חודשים
10-19,"{'amount': 2, 'percentage': 0.4}","{'amount': 1, 'percentage': 0.2}",חודש אחרון
10-19,"{'amount': 35, 'percentage': 0.3}","{'amount': 41, 'percentage': 0.3}",שנה
10-19,"{'amount': 8, 'percentage': 0.3}","{'amount': 6, 'percentage': 0.2}",3 חודשים
10-19,"{'amount': 78, 'percentage': 0.3}","{'amount': 77, 'percentage': 0.3}",מתחילת קורונה
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 3, 'percentage': 0.6}",חודש אחרון
20-29,"{'amount': 98, 'percentage': 0.8}","{'amount': 90, 'percentage': 0.7}",שנה
20-29,"{'amount': 27, 'percentage': 0.4}","{'amount': 39, 'percentage': 0.6}",6 חודשים
20-29,"{'amount': 6, 'percentage': 0.2}","{'amount': 13, 'percentage': 0.5}",3 חודשים
20-29,"{'amount': 271, 'percentage': 0.9}","{'amount': 241, 'percentage': 0.8}",מתחילת קורונה
30-39,"{'amount': 221, 'percentage': 1.8}","{'amount': 217, 'percentage': 1.8}",שנה
30-39,"{'amount': 70, 'percentage': 1}","{'amount': 61, 'percentage': 0.9}",6 חודשים
30-39,"{'amount': 23, 'percentage': 0.9}","{'amount': 25, 'percentage': 0.9}",3 חודשים
30-39,"{'amount': 592, 'percentage': 2.1}","{'amount': 626, 'percentage': 2.2}",מתחילת קורונה
30-39,"{'amount': 5, 'percentage': 1.1}","{'amount': 3, 'percentage': 0.6}",חודש אחרון
40-49,"{'amount': 5, 'percentage': 1.1}","{'amount': 9, 'percentage': 1.9}",חודש אחרון
40-49,"{'amount': 334, 'percentage': 2.8}","{'amount': 463, 'percentage': 3.8}",שנה
40-49,"{'amount': 90, 'percentage': 1.3}","{'amount': 144, 'percentage': 2.1}",6 חודשים
40-49,"{'amount': 29, 'percentage': 1.1}","{'amount': 50, 'percentage': 1.9}",3 חודשים
40-49,"{'amount': 968, 'percentage': 3.4}","{'amount': 1398, 'percentage': 4.8}",מתחילת קורונה
50-59,"{'amount': 10, 'percentage': 2.1}","{'amount': 18, 'percentage': 3.8}",חודש אחרון
50-59,"{'amount': 206, 'percentage': 3}","{'amount': 303, 'percentage': 4.5}",6 חודשים
50-59,"{'amount': 529, 'percentage': 4.4}","{'amount': 708, 'percentage': 5.9}",שנה
50-59,"{'amount': 63, 'percentage': 2.4}","{'amount': 117, 'percentage': 4.4}",3 חודשים
50-59,"{'amount': 1569, 'percentage': 5.4}","{'amount': 2222, 'percentage': 7.7}",מתחילת קורונה
60-69,"{'amount': 31, 'percentage': 6.6}","{'amount': 38, 'percentage': 8}",חודש אחרון
60-69,"{'amount': 878, 'percentage': 7.3}","{'amount': 1173, 'percentage': 9.7}",שנה
60-69,"{'amount': 431, 'percentage': 6.3}","{'amount': 603, 'percentage': 8.9}",6 חודשים
60-69,"{'amount': 174, 'percentage': 6.5}","{'amount': 234, 'percentage': 8.8}",3 חודשים
60-69,"{'amount': 2210, 'percentage': 7.7}","{'amount': 3266, 'percentage': 11.3}",מתחילת קורונה
70-79,"{'amount': 42, 'percentage': 8.9}","{'amount': 69, 'percentage': 14.6}",חודש אחרון
70-79,"{'amount': 714, 'percentage': 10.5}","{'amount': 945, 'percentage': 13.9}",6 חודשים
70-79,"{'amount': 1211, 'percentage': 10}","{'amount': 1536, 'percentage': 12.7}",שנה
70-79,"{'amount': 284, 'percentage': 10.7}","{'amount': 380, 'percentage': 14.3}",3 חודשים
70-79,"{'amount': 2779, 'percentage': 9.6}","{'amount': 3646, 'percentage': 12.6}",מתחילת קורונה
80-89,"{'amount': 1571, 'percentage': 13}","{'amount': 1509, 'percentage': 12.5}",שנה
80-89,"{'amount': 1047, 'percentage': 15.4}","{'amount': 1006, 'percentage': 14.8}",6 חודשים
80-89,"{'amount': 383, 'percentage': 14.4}","{'amount': 414, 'percentage': 15.6}",3 חודשים
80-89,"{'amount': 3147, 'percentage': 10.9}","{'amount': 3023, 'percentage': 10.5}",מתחילת קורונה
80-89,"{'amount': 64, 'percentage': 13.5}","{'amount': 63, 'percentage': 13.3}",חודש אחרון
90+,"{'amount': 797, 'percentage': 6.6}","{'amount': 549, 'percentage': 4.5}",שנה
90+,"{'amount': 550, 'percentage': 8.1}","{'amount': 427, 'percentage': 6.3}",6 חודשים
90+,"{'amount': 217, 'percentage': 8.2}","{'amount': 199, 'percentage': 7.5}",3 חודשים
90+,"{'amount': 1516, 'percentage': 5.3}","{'amount': 1024, 'percentage': 3.6}",מתחילת קורונה
90+,"{'amount': 57, 'percentage': 12.1}","{'amount': 47, 'percentage': 9.9}",חודש אחרון
