section,female,male,period,order_period
0-9,"{'amount': 1, 'percentage': 0.5}","{'amount': 0, 'percentage': 0}",חודש אחרון,5
0-9,"{'amount': 32, 'percentage': 0.2}","{'amount': 42, 'percentage': 0.3}",שנה,2
0-9,"{'amount': 18, 'percentage': 0.3}","{'amount': 26, 'percentage': 0.5}",6 חודשים,3
0-9,"{'amount': 10, 'percentage': 0.4}","{'amount': 13, 'percentage': 0.5}",3 חודשים,4
0-9,"{'amount': 38, 'percentage': 0.2}","{'amount': 53, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 56, 'percentage': 0.3}","{'amount': 46, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 2, 'percentage': 1}",חודש אחרון,5
10-19,"{'amount': 10, 'percentage': 0.4}","{'amount': 10, 'percentage': 0.4}",3 חודשים,4
10-19,"{'amount': 19, 'percentage': 0.3}","{'amount': 16, 'percentage': 0.3}",6 חודשים,3
10-19,"{'amount': 42, 'percentage': 0.3}","{'amount': 33, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 68, 'percentage': 1.3}","{'amount': 49, 'percentage': 0.9}",6 חודשים,3
20-29,"{'amount': 49, 'percentage': 1.8}","{'amount': 33, 'percentage': 1.2}",3 חודשים,4
20-29,"{'amount': 4, 'percentage': 2}","{'amount': 3, 'percentage': 1.5}",חודש אחרון,5
20-29,"{'amount': 231, 'percentage': 1}","{'amount': 178, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 170, 'percentage': 1.1}","{'amount': 141, 'percentage': 0.9}",שנה,2
30-39,"{'amount': 386, 'percentage': 2.6}","{'amount': 397, 'percentage': 2.7}",שנה,2
30-39,"{'amount': 155, 'percentage': 2.9}","{'amount': 164, 'percentage': 3}",6 חודשים,3
30-39,"{'amount': 90, 'percentage': 3.3}","{'amount': 110, 'percentage': 4}",3 חודשים,4
30-39,"{'amount': 7, 'percentage': 3.4}","{'amount': 6, 'percentage': 2.9}",חודש אחרון,5
30-39,"{'amount': 498, 'percentage': 2.2}","{'amount': 547, 'percentage': 2.5}",מתחילת קורונה,1
40-49,"{'amount': 615, 'percentage': 4.1}","{'amount': 884, 'percentage': 5.9}",שנה,2
40-49,"{'amount': 234, 'percentage': 4.3}","{'amount': 322, 'percentage': 5.9}",6 חודשים,3
40-49,"{'amount': 150, 'percentage': 5.5}","{'amount': 202, 'percentage': 7.4}",3 חודשים,4
40-49,"{'amount': 9, 'percentage': 4.4}","{'amount': 13, 'percentage': 6.4}",חודש אחרון,5
40-49,"{'amount': 811, 'percentage': 3.6}","{'amount': 1214, 'percentage': 5.5}",מתחילת קורונה,1
50-59,"{'amount': 322, 'percentage': 5.9}","{'amount': 433, 'percentage': 8}",6 חודשים,3
50-59,"{'amount': 182, 'percentage': 6.6}","{'amount': 253, 'percentage': 9.2}",3 חודשים,4
50-59,"{'amount': 905, 'percentage': 6.1}","{'amount': 1307, 'percentage': 8.8}",שנה,2
50-59,"{'amount': 1313, 'percentage': 5.9}","{'amount': 1942, 'percentage': 8.7}",מתחילת קורונה,1
50-59,"{'amount': 12, 'percentage': 5.9}","{'amount': 12, 'percentage': 5.9}",חודש אחרון,5
60-69,"{'amount': 241, 'percentage': 8.8}","{'amount': 291, 'percentage': 10.6}",3 חודשים,4
60-69,"{'amount': 448, 'percentage': 8.2}","{'amount': 585, 'percentage': 10.8}",6 חודשים,3
60-69,"{'amount': 19, 'percentage': 9.3}","{'amount': 23, 'percentage': 11.3}",חודש אחרון,5
60-69,"{'amount': 1780, 'percentage': 8}","{'amount': 2691, 'percentage': 12.1}",מתחילת קורונה,1
60-69,"{'amount': 1194, 'percentage': 8}","{'amount': 1649, 'percentage': 11.1}",שנה,2
70-79,"{'amount': 30, 'percentage': 14.7}","{'amount': 15, 'percentage': 7.4}",חודש אחרון,5
70-79,"{'amount': 255, 'percentage': 9.3}","{'amount': 255, 'percentage': 9.3}",3 חודשים,4
70-79,"{'amount': 509, 'percentage': 9.4}","{'amount': 617, 'percentage': 11.4}",6 חודשים,3
70-79,"{'amount': 1404, 'percentage': 9.4}","{'amount': 1746, 'percentage': 11.7}",שנה,2
70-79,"{'amount': 2075, 'percentage': 9.3}","{'amount': 2848, 'percentage': 12.8}",מתחילת קורונה,1
80-89,"{'amount': 225, 'percentage': 8.2}","{'amount': 201, 'percentage': 7.3}",3 חודשים,4
80-89,"{'amount': 1455, 'percentage': 9.8}","{'amount': 1379, 'percentage': 9.3}",שנה,2
80-89,"{'amount': 528, 'percentage': 9.7}","{'amount': 530, 'percentage': 9.8}",6 חודשים,3
80-89,"{'amount': 16, 'percentage': 7.8}","{'amount': 18, 'percentage': 8.8}",חודש אחרון,5
80-89,"{'amount': 2145, 'percentage': 9.6}","{'amount': 2106, 'percentage': 9.5}",מתחילת קורונה,1
90+,"{'amount': 1027, 'percentage': 4.6}","{'amount': 651, 'percentage': 2.9}",מתחילת קורונה,1
90+,"{'amount': 11, 'percentage': 5.4}","{'amount': 3, 'percentage': 1.5}",חודש אחרון,5
90+,"{'amount': 104, 'percentage': 3.8}","{'amount': 58, 'percentage': 2.1}",3 חודשים,4
90+,"{'amount': 256, 'percentage': 4.7}","{'amount': 132, 'percentage': 2.4}",6 חודשים,3
90+,"{'amount': 652, 'percentage': 4.4}","{'amount': 433, 'percentage': 2.9}",שנה,2
