section,female,male,period
0-9,"{'amount': 57, 'percentage': 0.4}","{'amount': 83, 'percentage': 0.6}",שנה
0-9,"{'amount': 7, 'percentage': 0.4}","{'amount': 8, 'percentage': 0.5}",3 חודשים
0-9,"{'amount': 4, 'percentage': 0.5}","{'amount': 2, 'percentage': 0.2}",חודש אחרון
0-9,"{'amount': 76, 'percentage': 0.3}","{'amount': 114, 'percentage': 0.4}",מתחילת קורונה
0-9,"{'amount': 38, 'percentage': 0.5}","{'amount': 57, 'percentage': 0.8}",6 חודשים
10-19,"{'amount': 35, 'percentage': 0.3}","{'amount': 41, 'percentage': 0.3}",שנה
10-19,"{'amount': 3, 'percentage': 0.2}","{'amount': 1, 'percentage': 0.1}",3 חודשים
10-19,"{'amount': 2, 'percentage': 0.2}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 79, 'percentage': 0.3}","{'amount': 77, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 16, 'percentage': 0.2}","{'amount': 23, 'percentage': 0.3}",6 חודשים
20-29,"{'amount': 101, 'percentage': 0.8}","{'amount': 93, 'percentage': 0.7}",שנה
20-29,"{'amount': 5, 'percentage': 0.3}","{'amount': 6, 'percentage': 0.4}",3 חודשים
20-29,"{'amount': 4, 'percentage': 0.5}","{'amount': 2, 'percentage': 0.2}",חודש אחרון
20-29,"{'amount': 274, 'percentage': 0.9}","{'amount': 245, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 25, 'percentage': 0.3}","{'amount': 41, 'percentage': 0.6}",6 חודשים
30-39,"{'amount': 224, 'percentage': 1.7}","{'amount': 219, 'percentage': 1.7}",שנה
30-39,"{'amount': 14, 'percentage': 0.9}","{'amount': 12, 'percentage': 0.7}",3 חודשים
30-39,"{'amount': 3, 'percentage': 0.4}","{'amount': 4, 'percentage': 0.5}",חודש אחרון
30-39,"{'amount': 598, 'percentage': 2}","{'amount': 628, 'percentage': 2.1}",מתחילת קורונה
30-39,"{'amount': 66, 'percentage': 0.9}","{'amount': 61, 'percentage': 0.8}",6 חודשים
40-49,"{'amount': 336, 'percentage': 2.6}","{'amount': 468, 'percentage': 3.6}",שנה
40-49,"{'amount': 12, 'percentage': 0.7}","{'amount': 19, 'percentage': 1.2}",3 חודשים
40-49,"{'amount': 4, 'percentage': 0.5}","{'amount': 8, 'percentage': 1}",חודש אחרון
40-49,"{'amount': 969, 'percentage': 3.3}","{'amount': 1407, 'percentage': 4.7}",מתחילת קורונה
40-49,"{'amount': 85, 'percentage': 1.1}","{'amount': 137, 'percentage': 1.8}",6 חודשים
50-59,"{'amount': 538, 'percentage': 4.2}","{'amount': 724, 'percentage': 5.6}",שנה
50-59,"{'amount': 34, 'percentage': 2.1}","{'amount': 45, 'percentage': 2.7}",3 חודשים
50-59,"{'amount': 18, 'percentage': 2.2}","{'amount': 15, 'percentage': 1.9}",חודש אחרון
50-59,"{'amount': 1582, 'percentage': 5.3}","{'amount': 2243, 'percentage': 7.6}",מתחילת קורונה
50-59,"{'amount': 211, 'percentage': 2.8}","{'amount': 306, 'percentage': 4.1}",6 חודשים
60-69,"{'amount': 911, 'percentage': 7.1}","{'amount': 1240, 'percentage': 9.6}",שנה
60-69,"{'amount': 86, 'percentage': 5.2}","{'amount': 142, 'percentage': 8.6}",3 חודשים
60-69,"{'amount': 42, 'percentage': 5.2}","{'amount': 70, 'percentage': 8.7}",חודש אחרון
60-69,"{'amount': 2252, 'percentage': 7.6}","{'amount': 3334, 'percentage': 11.2}",מתחילת קורונה
60-69,"{'amount': 449, 'percentage': 6.1}","{'amount': 654, 'percentage': 8.8}",6 חודשים
70-79,"{'amount': 1284, 'percentage': 10}","{'amount': 1659, 'percentage': 12.9}",שנה
70-79,"{'amount': 159, 'percentage': 9.7}","{'amount': 242, 'percentage': 14.7}",3 חודשים
70-79,"{'amount': 75, 'percentage': 9.3}","{'amount': 121, 'percentage': 15}",חודש אחרון
70-79,"{'amount': 2848, 'percentage': 9.6}","{'amount': 3778, 'percentage': 12.7}",מתחילת קורונה
70-79,"{'amount': 772, 'percentage': 10.4}","{'amount': 1049, 'percentage': 14.1}",6 חודשים
80-89,"{'amount': 1693, 'percentage': 13.2}","{'amount': 1665, 'percentage': 12.9}",שנה
80-89,"{'amount': 264, 'percentage': 16}","{'amount': 264, 'percentage': 16}",3 חודשים
80-89,"{'amount': 130, 'percentage': 16.1}","{'amount': 151, 'percentage': 18.7}",חודש אחרון
80-89,"{'amount': 3268, 'percentage': 11}","{'amount': 3186, 'percentage': 10.7}",מתחילת קורונה
80-89,"{'amount': 1159, 'percentage': 15.6}","{'amount': 1145, 'percentage': 15.4}",6 חודשים
90+,"{'amount': 1612, 'percentage': 5.4}","{'amount': 1086, 'percentage': 3.7}",מתחילת קורונה
90+,"{'amount': 890, 'percentage': 6.9}","{'amount': 609, 'percentage': 4.7}",שנה
90+,"{'amount': 183, 'percentage': 11.1}","{'amount': 141, 'percentage': 8.6}",3 חודשים
90+,"{'amount': 95, 'percentage': 11.8}","{'amount': 58, 'percentage': 7.2}",חודש אחרון
90+,"{'amount': 639, 'percentage': 8.6}","{'amount': 485, 'percentage': 6.5}",6 חודשים
