date,amount,recovered,avg,sum,coronaEvents,recovered_cum,recoveredAvg
2020-02-12T00:00:00.000Z,0,0,,8,,104,
2020-02-13T00:00:00.000Z,0,0,0,8,,104,0
2020-02-14T00:00:00.000Z,0,0,0,8,,104,0
2020-02-15T00:00:00.000Z,0,0,0,8,,104,0
2020-02-16T00:00:00.000Z,0,0,0,8,,104,0
2020-02-17T00:00:00.000Z,0,0,0,8,,104,0
2020-02-18T00:00:00.000Z,0,0,0,8,,104,0
2020-02-19T00:00:00.000Z,0,0,0,8,,104,0
2020-02-20T00:00:00.000Z,0,1,0,8,,105,0
2020-02-21T00:00:00.000Z,1,0,0,9,,105,0
2020-02-22T00:00:00.000Z,0,0,0,9,,105,0
2020-02-23T00:00:00.000Z,0,0,0,9,,105,0
2020-02-24T00:00:00.000Z,1,0,0,10,,105,0
2020-02-25T00:00:00.000Z,0,0,0,10,,105,0
2020-02-26T00:00:00.000Z,0,0,0,10,,105,0
2020-02-27T00:00:00.000Z,1,0,0,11,,105,0
2020-02-28T00:00:00.000Z,3,0,0,14,,105,0
2020-02-29T00:00:00.000Z,0,0,0,14,,105,0
2020-03-01T00:00:00.000Z,1,0,0,15,,105,0
2020-03-02T00:00:00.000Z,5,0,0,20,,105,0
2020-03-03T00:00:00.000Z,3,0,1,23,,105,0
2020-03-04T00:00:00.000Z,0,0,1,23,,105,0
2020-03-05T00:00:00.000Z,9,0,1,32,,105,0
2020-03-06T00:00:00.000Z,4,0,3,36,,105,0
2020-03-07T00:00:00.000Z,4,0,3,40,,105,0
2020-03-08T00:00:00.000Z,9,0,3,49,,105,0
2020-03-09T00:00:00.000Z,4,0,4,53,,105,0
2020-03-10T00:00:00.000Z,33,0,4,86,,105,0
2020-03-11T00:00:00.000Z,18,0,9,104,,105,0
2020-03-12T00:00:00.000Z,23,0,11,127,,105,0
2020-03-13T00:00:00.000Z,35,1,13,162,,106,0
2020-03-14T00:00:00.000Z,29,0,18,191,סגר ראשון ,106,0
2020-03-15T00:00:00.000Z,40,0,21,231,,106,0
2020-03-16T00:00:00.000Z,73,0,26,304,,106,0
2020-03-17T00:00:00.000Z,94,2,35,398,,108,0
2020-03-18T00:00:00.000Z,125,2,44,523,,110,0
2020-03-19T00:00:00.000Z,135,4,59,658,,114,0
2020-03-20T00:00:00.000Z,168,1,75,826,,115,1
