date,amount,recovered,avg,sum,coronaEvents,recovered_cum
2020-02-12T00:00:00.000Z,0,0,7,7,,103
2020-02-13T00:00:00.000Z,0,0,3,7,,103
2020-02-14T00:00:00.000Z,0,0,2,7,,103
2020-02-15T00:00:00.000Z,0,0,1,7,,103
2020-02-16T00:00:00.000Z,0,0,1,7,,103
2020-02-17T00:00:00.000Z,0,0,1,7,,103
2020-02-18T00:00:00.000Z,0,0,1,7,,103
2020-02-19T00:00:00.000Z,0,0,0,7,,103
2020-02-20T00:00:00.000Z,0,1,0,7,,104
2020-02-21T00:00:00.000Z,1,0,0,8,,104
2020-02-22T00:00:00.000Z,0,0,0,8,,104
2020-02-23T00:00:00.000Z,0,0,0,8,,104
2020-02-24T00:00:00.000Z,1,0,0,9,,104
2020-02-25T00:00:00.000Z,0,0,0,9,,104
2020-02-26T00:00:00.000Z,0,0,0,9,,104
2020-02-27T00:00:00.000Z,1,0,0,10,,104
2020-02-28T00:00:00.000Z,3,0,0,13,,104
2020-02-29T00:00:00.000Z,0,0,0,13,,104
2020-03-01T00:00:00.000Z,1,0,0,14,,104
2020-03-02T00:00:00.000Z,5,0,0,19,,104
2020-03-03T00:00:00.000Z,3,0,1,22,,104
2020-03-04T00:00:00.000Z,0,0,1,22,,104
2020-03-05T00:00:00.000Z,9,0,1,31,,104
2020-03-06T00:00:00.000Z,4,0,3,35,,104
2020-03-07T00:00:00.000Z,4,0,3,39,,104
2020-03-08T00:00:00.000Z,9,0,3,48,,104
2020-03-09T00:00:00.000Z,4,0,4,52,,104
2020-03-10T00:00:00.000Z,33,0,4,85,,104
2020-03-11T00:00:00.000Z,19,0,9,104,,104
2020-03-12T00:00:00.000Z,22,0,11,126,,104
2020-03-13T00:00:00.000Z,35,1,13,161,,105
2020-03-14T00:00:00.000Z,29,0,18,190,סגר ראשון ,105
2020-03-15T00:00:00.000Z,40,0,21,230,,105
2020-03-16T00:00:00.000Z,73,0,26,303,,105
2020-03-17T00:00:00.000Z,94,2,35,397,,107
2020-03-18T00:00:00.000Z,125,2,44,522,,109
2020-03-19T00:00:00.000Z,136,4,59,658,,113
2020-03-20T00:00:00.000Z,168,1,76,826,,114
2020-03-21T00:00:00.000Z,209,0,95,1035,,114
2020-03-22T00:00:00.000Z,252,5,120,1287,,119
2020-03-23T00:00:00.000Z,350,6,151,1637,,125
2020-03-24T00:00:00.000Z,421,5,190,2058,,130
2020-03-25T00:00:00.000Z,424,6,237,2482,,136
2020-03-26T00:00:00.000Z,519,10,280,3001,,146
2020-03-27T00:00:00.000Z,432,18,334,3433,,164
2020-03-28T00:00:00.000Z,476,9,372,3909,,173
2020-03-29T00:00:00.000Z,529,14,410,4438,,187
2020-03-30T00:00:00.000Z,551,33,450,4989,,220
2020-03-31T00:00:00.000Z,737,43,478,5726,,263
2020-04-01T00:00:00.000Z,694,32,524,6420,,295
2020-04-02T00:00:00.000Z,724,79,562,7144,,374
2020-04-03T00:00:00.000Z,600,55,591,7744,,429
2020-04-04T00:00:00.000Z,428,53,615,8172,,482
2020-04-05T00:00:00.000Z,584,101,609,8756,,583
2020-04-06T00:00:00.000Z,449,119,616,9205,,702
2020-04-07T00:00:00.000Z,376,120,602,9581,,822
2020-04-08T00:00:00.000Z,340,106,550,9921,,928
2020-04-09T00:00:00.000Z,340,111,500,10261,,1039
2020-04-10T00:00:00.000Z,356,127,445,10617,,1166
2020-04-11T00:00:00.000Z,342,121,410,10959,,1287
2020-04-12T00:00:00.000Z,551,258,398,11510,,1545
2020-04-13T00:00:00.000Z,437,280,393,11947,,1825
2020-04-14T00:00:00.000Z,394,288,391,12341,,2113
2020-04-15T00:00:00.000Z,305,280,394,12646,,2393
2020-04-16T00:00:00.000Z,296,328,389,12942,,2721
2020-04-17T00:00:00.000Z,297,357,383,13239,,3078
2020-04-18T00:00:00.000Z,288,250,374,13527,,3328
2020-04-19T00:00:00.000Z,274,381,366,13801,פתיחת משק חלקית לאחר סגר ראשון,3709
2020-04-20T00:00:00.000Z,297,449,327,14098,,4158
2020-04-21T00:00:00.000Z,279,373,307,14377,,4531
2020-04-22T00:00:00.000Z,226,391,290,14603,,4922
2020-04-23T00:00:00.000Z,275,331,279,14878,,5253
2020-04-24T00:00:00.000Z,249,337,276,15127,,5590
2020-04-25T00:00:00.000Z,159,376,269,15286,,5966
2020-04-26T00:00:00.000Z,82,432,251,15368,,6398
2020-04-27T00:00:00.000Z,127,469,223,15495,,6867
2020-04-28T00:00:00.000Z,161,565,199,15656,,7432
2020-04-29T00:00:00.000Z,82,351,182,15738,,7783
2020-04-30T00:00:00.000Z,143,426,162,15881,,8209
2020-05-01T00:00:00.000Z,116,423,143,15997,,8632
2020-05-02T00:00:00.000Z,57,279,124,16054,,8911
2020-05-03T00:00:00.000Z,27,287,109,16081,,9198
2020-05-04T00:00:00.000Z,55,259,101,16136,,9457
2020-05-05T00:00:00.000Z,33,318,91,16169,,9775
2020-05-06T00:00:00.000Z,65,261,73,16234,,10036
2020-05-07T00:00:00.000Z,61,226,70,16295,,10262
2020-05-08T00:00:00.000Z,33,222,59,16328,,10484
2020-05-09T00:00:00.000Z,20,91,47,16348,,10575
2020-05-10T00:00:00.000Z,29,168,42,16377,,10743
2020-05-11T00:00:00.000Z,39,328,42,16416,,11071
2020-05-12T00:00:00.000Z,23,258,40,16439,,11329
2020-05-13T00:00:00.000Z,39,177,38,16478,,11506
2020-05-14T00:00:00.000Z,22,240,34,16500,,11746
2020-05-15T00:00:00.000Z,12,160,29,16512,,11906
2020-05-16T00:00:00.000Z,5,102,26,16517,,12008
2020-05-17T00:00:00.000Z,15,151,24,16532,,12159
2020-05-18T00:00:00.000Z,27,274,22,16559,,12433
2020-05-19T00:00:00.000Z,22,153,20,16581,,12586
2020-05-20T00:00:00.000Z,15,110,20,16596,,12696
2020-05-21T00:00:00.000Z,18,122,16,16614,,12818
2020-05-22T00:00:00.000Z,19,162,16,16633,,12980
2020-05-23T00:00:00.000Z,5,44,17,16638,,13024
2020-05-24T00:00:00.000Z,13,115,17,16651,,13139
2020-05-25T00:00:00.000Z,22,132,17,16673,,13271
2020-05-26T00:00:00.000Z,50,91,16,16723,,13362
2020-05-27T00:00:00.000Z,40,60,20,16763,פתיחת משק מלאה לאחר סגר ראשון,13422
2020-05-28T00:00:00.000Z,77,113,23,16840,,13535
2020-05-29T00:00:00.000Z,113,39,32,16953,,13574
2020-05-30T00:00:00.000Z,29,41,45,16982,,13615
2020-05-31T00:00:00.000Z,87,61,49,17069,,13676
2020-06-01T00:00:00.000Z,100,68,59,17169,,13744
2020-06-02T00:00:00.000Z,121,53,70,17290,,13797
2020-06-03T00:00:00.000Z,96,27,81,17386,,13824
2020-06-04T00:00:00.000Z,142,42,89,17528,,13866
2020-06-05T00:00:00.000Z,127,37,98,17655,,13903
2020-06-06T00:00:00.000Z,78,24,100,17733,,13927
2020-06-07T00:00:00.000Z,140,42,107,17873,,13969
2020-06-08T00:00:00.000Z,179,39,114,18052,,14008
2020-06-09T00:00:00.000Z,174,46,126,18226,,14054
2020-06-10T00:00:00.000Z,241,52,133,18467,,14106
2020-06-11T00:00:00.000Z,192,55,154,18659,,14161
2020-06-12T00:00:00.000Z,184,54,161,18843,,14215
2020-06-13T00:00:00.000Z,149,41,169,18992,,14256
2020-06-14T00:00:00.000Z,137,50,179,19129,,14306
2020-06-15T00:00:00.000Z,200,89,179,19329,,14395
2020-06-16T00:00:00.000Z,298,51,182,19627,,14446
2020-06-17T00:00:00.000Z,270,48,200,19897,,14494
2020-06-18T00:00:00.000Z,303,50,204,20200,,14544
2020-06-19T00:00:00.000Z,311,57,220,20511,,14601
2020-06-20T00:00:00.000Z,160,37,238,20671,,14638
2020-06-21T00:00:00.000Z,174,50,239,20845,,14688
2020-06-22T00:00:00.000Z,344,60,245,21189,,14748
2020-06-23T00:00:00.000Z,452,85,265,21641,,14833
2020-06-24T00:00:00.000Z,486,72,287,22127,,14905
2020-06-25T00:00:00.000Z,516,77,318,22643,,14982
2020-06-26T00:00:00.000Z,464,130,349,23107,,15112
2020-06-27T00:00:00.000Z,397,50,370,23504,,15162
2020-06-28T00:00:00.000Z,383,140,404,23887,,15302
2020-06-29T00:00:00.000Z,759,166,434,24646,,15468
2020-06-30T00:00:00.000Z,789,127,493,25435,,15595
2020-07-01T00:00:00.000Z,968,99,542,26403,,15694
2020-07-02T00:00:00.000Z,1154,125,610,27557,,15819
2020-07-03T00:00:00.000Z,941,119,702,28498,,15938
2020-07-04T00:00:00.000Z,821,76,770,29319,,16014
2020-07-05T00:00:00.000Z,825,143,830,30144,,16157
2020-07-06T00:00:00.000Z,1129,196,893,31273,,16353
2020-07-07T00:00:00.000Z,1383,175,946,32656,,16528
2020-07-08T00:00:00.000Z,1328,226,1031,33984,,16754
2020-07-09T00:00:00.000Z,1522,225,1083,35506,,16979
2020-07-10T00:00:00.000Z,1407,212,1135,36913,,17191
2020-07-11T00:00:00.000Z,1169,191,1202,38082,,17382
2020-07-12T00:00:00.000Z,1236,336,1251,39318,,17718
2020-07-13T00:00:00.000Z,1717,362,1310,41035,,18080
2020-07-14T00:00:00.000Z,1601,314,1394,42636,,18394
2020-07-15T00:00:00.000Z,1873,361,1425,44509,,18755
2020-07-16T00:00:00.000Z,1936,508,1503,46445,,19263
2020-07-17T00:00:00.000Z,1601,481,1562,48046,,19744
2020-07-18T00:00:00.000Z,1445,448,1590,49491,,20192
2020-07-19T00:00:00.000Z,1016,517,1629,50507,,20709
2020-07-20T00:00:00.000Z,1886,627,1598,52393,,21336
2020-07-21T00:00:00.000Z,2004,641,1622,54397,,21977
2020-07-22T00:00:00.000Z,2041,3723,1680,56438,,25700
2020-07-23T00:00:00.000Z,1989,6745,1704,58427,,32445
2020-07-24T00:00:00.000Z,1824,1596,1711,60251,,34041
2020-07-25T00:00:00.000Z,1110,589,1743,61361,,34630
2020-07-26T00:00:00.000Z,1040,2735,1695,62401,,37365
2020-07-27T00:00:00.000Z,2047,1764,1699,64448,,39129
2020-07-28T00:00:00.000Z,2120,1551,1722,66568,,40680
2020-07-29T00:00:00.000Z,1956,1398,1738,68524,,42078
2020-07-30T00:00:00.000Z,1786,1683,1726,70310,,43761
2020-07-31T00:00:00.000Z,1360,1299,1697,71670,,45060
2020-08-01T00:00:00.000Z,623,535,1631,72293,,45595
2020-08-02T00:00:00.000Z,708,2437,1561,73001,,48032
2020-08-03T00:00:00.000Z,1799,1797,1514,74800,,49829
2020-08-04T00:00:00.000Z,1726,1649,1478,76526,,51478
2020-08-05T00:00:00.000Z,1686,1482,1422,78212,,52960
2020-08-06T00:00:00.000Z,1675,1750,1384,79887,,54710
2020-08-07T00:00:00.000Z,1762,1214,1368,81649,,55924
2020-08-08T00:00:00.000Z,755,608,1425,82404,,56532
2020-08-09T00:00:00.000Z,923,2334,1444,83327,,58866
2020-08-10T00:00:00.000Z,1697,1397,1475,85024,,60263
2020-08-11T00:00:00.000Z,1823,985,1460,86847,,61248
2020-08-12T00:00:00.000Z,1617,1137,1474,88464,,62385
2020-08-13T00:00:00.000Z,1641,1310,1464,90105,,63695
2020-08-14T00:00:00.000Z,1389,986,1459,91494,,64681
2020-08-15T00:00:00.000Z,754,567,1406,92248,,65248
2020-08-16T00:00:00.000Z,1069,2223,1406,93317,,67471
2020-08-17T00:00:00.000Z,1651,1193,1427,94968,,68664
2020-08-18T00:00:00.000Z,1648,1117,1420,96616,,69781
2020-08-19T00:00:00.000Z,1639,1479,1395,98255,,71260
2020-08-20T00:00:00.000Z,1485,1433,1398,99740,,72693
2020-08-21T00:00:00.000Z,1492,1040,1376,101232,,73733
2020-08-22T00:00:00.000Z,710,666,1391,101942,,74399
2020-08-23T00:00:00.000Z,964,2122,1384,102906,,76521
2020-08-24T00:00:00.000Z,1901,1404,1369,104807,,77925
2020-08-25T00:00:00.000Z,1958,798,1405,106765,,78723
2020-08-26T00:00:00.000Z,1984,3643,1449,108749,,82366
2020-08-27T00:00:00.000Z,2106,1514,1499,110855,,83880
2020-08-28T00:00:00.000Z,1833,1832,1587,112688,,85712
2020-08-29T00:00:00.000Z,909,711,1636,113597,,86423
2020-08-30T00:00:00.000Z,1100,2266,1665,114697,,88689
2020-08-31T00:00:00.000Z,2171,1473,1684,116868,,90162
2020-09-01T00:00:00.000Z,2253,1009,1723,119121,,91171
2020-09-02T00:00:00.000Z,3194,1401,1765,122315,,92572
2020-09-03T00:00:00.000Z,2664,1801,1938,124979,,94373
2020-09-04T00:00:00.000Z,2623,1193,2017,127602,,95566
2020-09-05T00:00:00.000Z,1504,886,2130,129106,,96452
2020-09-06T00:00:00.000Z,2174,2403,2215,131280,,98855
2020-09-07T00:00:00.000Z,3386,1597,2369,134666,,100452
2020-09-08T00:00:00.000Z,3487,1431,2542,138153,,101883
2020-09-09T00:00:00.000Z,3991,1464,2718,142144,,103347
2020-09-10T00:00:00.000Z,4158,1977,2832,146302,,105324
2020-09-11T00:00:00.000Z,3971,1775,3046,150273,,107099
2020-09-12T00:00:00.000Z,2716,1266,3238,152989,,108365
2020-09-13T00:00:00.000Z,3172,3275,3411,156161,,111640
2020-09-14T00:00:00.000Z,4803,2402,3554,160964,,114042
2020-09-15T00:00:00.000Z,5528,2272,3756,166492,,116314
2020-09-16T00:00:00.000Z,4568,2794,4048,171060,,119108
2020-09-17T00:00:00.000Z,5378,3717,4130,176438,,122825
2020-09-18T00:00:00.000Z,5333,2849,4305,181771,סגר שני,125674
2020-09-19T00:00:00.000Z,3809,1443,4499,185580,,127117
2020-09-20T00:00:00.000Z,2575,2480,4655,188155,,129597
2020-09-21T00:00:00.000Z,3869,4662,4570,192024,,134259
2020-09-22T00:00:00.000Z,7019,3510,4437,199043,,137769
2020-09-23T00:00:00.000Z,7140,3819,4650,206183,,141588
2020-09-24T00:00:00.000Z,8260,4596,5017,214443,,146184
2020-09-25T00:00:00.000Z,8386,4149,5429,222829,,150333
2020-09-26T00:00:00.000Z,5880,2395,5865,228709,,152728
2020-09-27T00:00:00.000Z,3436,5700,6161,232145,,158428
2020-09-28T00:00:00.000Z,1154,2172,6284,233299,,160600
2020-09-29T00:00:00.000Z,4989,5790,5896,238288,,166390
2020-09-30T00:00:00.000Z,9050,5150,5606,247338,,171540
2020-10-01T00:00:00.000Z,7721,5770,5879,255059,,177310
2020-10-02T00:00:00.000Z,7053,5599,5802,262112,,182909
2020-10-03T00:00:00.000Z,2595,3505,5611,264707,,186414
2020-10-04T00:00:00.000Z,2936,8113,5142,267643,,194527
2020-10-05T00:00:00.000Z,5710,6979,5071,273353,,201506
2020-10-06T00:00:00.000Z,4719,6433,5722,278072,,207939
2020-10-07T00:00:00.000Z,4155,4906,5683,282227,,212845
2020-10-08T00:00:00.000Z,3752,4813,4984,285979,,217658
2020-10-09T00:00:00.000Z,2954,5106,4417,288933,,222764
2020-10-10T00:00:00.000Z,912,3791,3831,289845,,226555
2020-10-11T00:00:00.000Z,1638,7566,3591,291483,,234121
2020-10-12T00:00:00.000Z,3154,5523,3405,294637,,239644
2020-10-13T00:00:00.000Z,2335,5731,3040,296972,,245375
2020-10-14T00:00:00.000Z,2118,5839,2700,299090,,251214
2020-10-15T00:00:00.000Z,1611,5423,2409,300701,,256637
2020-10-16T00:00:00.000Z,1496,3480,2103,302197,,260117
2020-10-17T00:00:00.000Z,410,2514,1894,302607,,262631
2020-10-18T00:00:00.000Z,923,4914,1823,303530,פתיחת סגר שני,267545
2020-10-19T00:00:00.000Z,1516,2340,1721,305046,,269885
