Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,45,64,0,0,1,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7449,0.08,0,1,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24906,32355,0.35,0,1,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44633,76988,0.83,0,1,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62886,139874,1.5,0,1,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73387,213261,2.29,0,1,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38491,251752,2.71,0,1,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32603,284355,3.06,0,1,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104497,388852,4.18,0,1,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,134959,523811,5.63,0,1,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156205,680016,7.31,0,1,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153031,833047,8.96,0,1,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158459,991506,10.66,0,1,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71368,1062874,11.43,0,1,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71697,1134571,12.2,0,1,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149648,1284219,13.81,0,1,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152080,1436299,15.45,1,2,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125073,1561372,16.79,0,2,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103260,1664632,17.9,2,4,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,115976,1780608,19.15,5,9,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66404,1847012,19.86,3,12,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44506,1891518,20.34,23,35,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37597,1929115,20.74,5994,6029,0.06,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21101,1950216,20.97,19250,25279,0.27,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,23998,1974214,21.23,35649,60928,0.66,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,51996,2026210,21.79,56852,117780,1.27,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56403,2082613,22.4,68810,186590,2.01,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30695,2113308,22.73,35914,222504,2.39,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29419,2142727,23.04,26000,248504,2.67,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68360,2211087,23.78,84549,333053,3.58,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69667,2280754,24.53,120358,453411,4.88,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72747,2353501,25.31,137742,591153,6.36,0,0,0,1.16,0,98.84
2021-01-20T00:00:00.000Z,76733,2430234,26.13,143640,734793,7.9,0,0,0,1.98,0,98.02
2021-01-21T00:00:00.000Z,69841,2500075,26.88,164293,899086,9.67,0,0,0,2.98,0,97.02
2021-01-22T00:00:00.000Z,37812,2537887,27.29,71052,970138,10.43,0,0,0,3.5,0,96.5
2021-01-23T00:00:00.000Z,39909,2577796,27.72,53536,1023674,11.01,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69021,2646817,28.46,140589,1164263,12.52,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80815,2727632,29.33,139395,1303658,14.02,0,0,0,6.77,0,93.23
2021-01-26T00:00:00.000Z,78611,2806243,30.18,126296,1429954,15.38,0,0,0,8.64,0,91.36
2021-01-27T00:00:00.000Z,77836,2884079,31.01,124927,1554881,16.72,0,0,0,10.55,0,89.45
2021-01-28T00:00:00.000Z,79443,2963522,31.87,130495,1685376,18.12,0,0,0,12.68,0,87.32
2021-01-29T00:00:00.000Z,36595,3000117,32.26,64730,1750106,18.82,0,0,0,13.6,0,86.4
2021-01-30T00:00:00.000Z,34344,3034461,32.63,42716,1792822,19.28,0,0,0,14.29,0,85.71
2021-01-31T00:00:00.000Z,73253,3107714,33.42,59436,1852258,19.92,0,0,0,16.06,0,83.94
2021-02-01T00:00:00.000Z,82407,3190121,34.3,35285,1887543,20.3,0,0,0,17.8,0,82.2
