cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
ABU GHOSH,קטן מ-15,אין מידע,31,39.43,5.86,צהוב,7862
ABU SINAN,17,31.48,54,37.75,7.3,כתום,14306
AFULA,קטן מ-15,אין מידע,149,26.21,9.05,אדום,56844
AKKO,33,20.89,158,31.91,9.28,אדום,49517
ALFE MENASHE,קטן מ-15,אין מידע,25,31.21,9.76,אדום,8011
ARAD,קטן מ-15,אין מידע,39,14.35,8.04,אדום,27170
ARI'EL,קטן מ-15,אין מידע,66,32.21,8.53,אדום,20488
ARRABE,קטן מ-15,אין מידע,22,8.37,4.92,צהוב,26274
ASHDOD,97,14.37,675,29.82,8.87,אדום,226329
ASHQELON,96,21.82,440,30.05,8.68,אדום,146442
ATLIT,קטן מ-15,אין מידע,34,34.99,8.75,אדום,9716
AZOR,קטן מ-15,אין מידע,50,37.80,7.52,אדום,13228
BAQA AL-GHARBIYYE,קטן מ-15,אין מידע,21,6.90,4.24,ירוק,30448
BAT HEFER,קטן מ-15,אין מידע,26,49.26,8.57,אדום,5278
BAT YAM,51,12.06,423,33.11,8.02,אדום,127772
BE'ER SHEVA,130,17.66,736,34.94,7.69,אדום,210624
BE'ER YA'AQOV,15,20.27,74,25.68,8.09,אדום,28818
BENE AYISH,קטן מ-15,אין מידע,26,37.67,7.84,אדום,6902
BENE BERAQ,קטן מ-15,אין מידע,101,4.86,4.66,צהוב,208031
BET DAGAN,קטן מ-15,אין מידע,36,49.33,9.85,אדום,7298
BET SHE'AN,קטן מ-15,אין מידע,43,22.66,7.29,כתום,18980
BET SHEMESH,17,15.74,108,8.17,6.27,כתום,132210
BINYAMINA-GIV'AT ADA,קטן מ-15,אין מידע,57,35.69,8.35,אדום,15971
DIMONA,19,18.27,104,29.75,7.13,כתום,34954
EFRAT,קטן מ-15,אין מידע,38,33.27,9.24,אדום,11420
EILABUN,קטן מ-15,אין מידע,51,88.22,8.28,אדום,5781
ELAT,30,20.00,150,28.57,8.77,אדום,52507
ELQANA,קטן מ-15,אין מידע,21,53.04,6.13,כתום,3959
EVEN YEHUDA,קטן מ-15,אין מידע,71,50.58,8.28,אדום,14036
GAN YAVNE,18,19.57,92,38.51,10,אדום,23887
GANNE TIQWA,23,16.20,142,66.02,9.1,אדום,21508
GEDERA,29,27.88,104,36.10,8.89,אדום,28805
GIV'AT AVNI,קטן מ-15,אין מידע,22,105.77,9.28,אדום,2080
GIV'AT SHEMU'EL,19,9.84,193,70.86,9.58,אדום,27236
GIV'AT ZE'EV,קטן מ-15,אין מידע,29,15.10,6.03,כתום,19205
GIV'ATAYIM,27,12.00,225,36.96,8.39,אדום,60872
HADERA,49,14.58,336,33.96,8.01,אדום,98928
HAIFA,117,10.09,1159,40.67,8.4,אדום,284981
HAR ADAR,קטן מ-15,אין מידע,21,51.26,9.99,אדום,4097
HARISH,קטן מ-15,אין מידע,51,26.01,8.46,אדום,19608
HASHMONA'IM,קטן מ-15,אין מידע,33,123.46,9.64,אדום,2673
HAZOR HAGELILIT,קטן מ-15,אין מידע,20,20.97,8.91,אדום,9538
HERZLIYYA,78,14.08,554,55.84,9.08,אדום,99208
HOD HASHARON,34,12.59,270,41.70,8.13,אדום,64755
HOLON,103,13.73,750,38.17,8.7,אדום,196510
I'BILLIN,קטן מ-15,אין מידע,42,31.08,9.94,אדום,13515
JALJULYE,קטן מ-15,אין מידע,19,18.46,8.55,אדום,10295
JERUSALEM,167,10.08,1657,17.39,6.63,כתום,952916
JUDEIDE-MAKER,קטן מ-15,אין מידע,30,14.06,6.03,כתום,21331
KAFAR YASIF,קטן מ-15,אין מידע,22,21.47,6.9,כתום,10249
KARMI'EL,קטן מ-15,אין מידע,168,36.37,8.53,אדום,46190
KEFAR SAVA,81,13.85,585,57.54,8.24,אדום,101664
KEFAR TAVOR,קטן מ-15,אין מידע,20,45.44,10,אדום,4401
KEFAR YONA,קטן מ-15,אין מידע,70,26.78,9.32,אדום,26140
KOKHAV YA'IR,קטן מ-15,אין מידע,63,72.10,9.95,אדום,8738
LEHAVIM,קטן מ-15,אין מידע,50,75.29,9.95,אדום,6641
LOD,19,14.50,131,16.22,5.59,צהוב,80786
MA'ALE ADUMMIM,28,18.18,154,40.74,9.6,אדום,37802
MA'ALOT-TARSHIHA,קטן מ-15,אין מידע,54,24.37,8.38,אדום,22158
MATTAN,קטן מ-15,אין מידע,18,49.59,7.28,כתום,3630
MAZKERET BATYA,35,30.17,116,76.85,10,אדום,15095
METAR,קטן מ-15,אין מידע,52,52.19,10,אדום,9963
MEVASSERET ZIYYON,17,11.11,153,62.84,8.73,אדום,24347
MIGDAL HAEMEQ,קטן מ-15,אין מידע,53,20.55,7.75,אדום,25790
MODI'IN-MAKKABBIM-RE'UT,101,21.77,464,48.97,9.78,אדום,94744
NAHARIYYA,34,10.93,311,52.54,9.99,אדום,59189
NAZARETH,קטן מ-15,אין מידע,91,11.71,5.57,צהוב,77734
NES ZIYYONA,52,20.97,248,49.08,8.9,אדום,50532
NESHER,קטן מ-15,אין מידע,98,40.92,8.77,אדום,23947
NETANYA,79,13.91,568,25.41,7.08,כתום,223562
NETIVOT,קטן מ-15,אין מידע,45,11.41,5.79,צהוב,39456
NIZZAN,קטן מ-15,אין מידע,17,67.03,5.99,צהוב,2536
Nof Hagalil,33,18.33,180,42.91,8.11,אדום,41950
OFAQIM,15,19.23,78,24.09,6.84,כתום,32378
OMER,18,27.69,65,85.88,8.99,אדום,7569
OR AQIVA,קטן מ-15,אין מידע,80,41.20,8.65,אדום,19417
OR YEHUDA,21,21.43,98,26.79,7.17,כתום,36587
ORANIT,קטן מ-15,אין מידע,41,45.50,10,אדום,9010
PARDES HANNA-KARKUR,28,18.79,149,34.14,8.29,אדום,43646
PARDESIYYA,קטן מ-15,אין מידע,42,63.19,9.46,אדום,6647
PETAH TIQWA,139,13.87,1002,40.01,9.03,אדום,250427
QADIMA-ZORAN,25,21.55,116,51.08,9.58,אדום,22711
QARNE SHOMERON,קטן מ-15,אין מידע,22,23.18,6.68,כתום,9492
QAZRIN,קטן מ-15,אין מידע,21,27.97,8.99,אדום,7507
QESARYYA,0,0,17,30.34,8.87,אדום,5604
QIRYAT ATTA,29,14.80,196,33.06,9.29,אדום,59291
QIRYAT BIALIK,18,9.63,187,44.90,8.65,אדום,41645
QIRYAT EQRON,קטן מ-15,אין מידע,36,32.63,8.72,אדום,11034
QIRYAT GAT,20,16.39,122,20.84,7.21,כתום,58550
QIRYAT MAL'AKHI,קטן מ-15,אין מידע,43,17.66,8.1,אדום,24346
QIRYAT MOTZKIN,27,14.84,182,40.03,9.79,אדום,45461
QIRYAT ONO,34,14.53,234,57.38,9.48,אדום,40778
QIRYAT SHEMONA,קטן מ-15,אין מידע,36,16.02,6.63,כתום,22470
QIRYAT TIV'ON,15,15.96,94,51.46,8.62,אדום,18266
QIRYAT YAM,16,13.22,121,30.72,7.45,כתום,39389
RA'ANNANA,59,12.83,460,59.77,8.53,אדום,76958
RAHAT,קטן מ-15,אין מידע,16,2.17,2.61,ירוק,73671
RAMAT GAN,86,11.91,722,43.30,8.54,אדום,166746
RAMAT HASHARON,23,12.30,187,39.38,9.35,אדום,47482
RAMAT YISHAY,קטן מ-15,אין מידע,41,51.93,9.79,אדום,7896
RAMLA,26,14.86,175,22.76,7.13,כתום,76903
REHOVOT,89,14.96,595,40.69,9.33,אדום,146213
RISHON LEZIYYON,169,14.92,1133,44.28,8.88,אדום,255891
ROSH HAAYIN,34,14.78,230,34.16,8.66,אדום,67337
SEDEROT,קטן מ-15,אין מידע,65,22.49,5.45,צהוב,28899
SHA'ARE TIQWA,קטן מ-15,אין מידע,27,44.64,7.91,אדום,6049
SHEFAR'AM,21,29.17,72,16.98,7.28,כתום,42400
SHELOMI,0,0,17,25.24,6.15,כתום,6736
SHOHAM,25,17.36,144,68.48,9.98,אדום,21029
TAMRA,קטן מ-15,אין מידע,16,4.59,3.02,ירוק,34859
TAYIBE,15,31.25,48,10.77,4.54,צהוב,44582
TEL AVIV - YAFO,167,9.26,1804,36.01,8.33,אדום,501015
TEL MOND,קטן מ-15,אין מידע,40,29.72,7.27,כתום,13461
TIBERIAS,קטן מ-15,אין מידע,157,34.37,7.03,כתום,45686
TIRAT KARMEL,קטן מ-15,אין מידע,85,35.00,9.18,אדום,24285
TIRE,קטן מ-15,אין מידע,36,13.35,6.33,כתום,26972
UMM AL-FAHM,קטן מ-15,אין מידע,22,3.88,3.57,ירוק,56713
YAVNE,28,15.73,178,35.77,8.97,אדום,49759
YEHUD,15,13.64,110,36.66,8.44,אדום,30003
YEROHAM,קטן מ-15,אין מידע,30,28.09,8.75,אדום,10680
YOQNE'AM ILLIT,קטן מ-15,אין מידע,118,49.04,10,אדום,24061
ZEFAT,קטן מ-15,אין מידע,41,11.26,6.03,כתום,36423
ZIKHRON YA'AQOV,18,18.37,98,41.70,9.88,אדום,23503
ZUR HADASSA,קטן מ-15,אין מידע,39,33.69,9.39,אדום,11575
ZUR MOSHE,קטן מ-15,אין מידע,17,51.25,6.92,כתום,3317
ZUR YIZHAQ,קטן מ-15,אין מידע,36,54.67,10,אדום,6585
