name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,102.7215194702148,138
אוגוסטה ויקטוריה,,,0
שמיר,,76.09427642822266,69
וולפסון,,66.47145080566406,41
זיו צפת,,80.97982788085938,9
הלל יפה,,84.66019439697266,43
נהריה,,84.38356018066406,11
ברזילי,,84.93377685546875,41
פוריה,,65.91548919677734,23
סוראסקי,,120.7514953613281,105
בני ציון,,87.99076080322266,23
רבין ק. בילינסון,,80.81048583984375,46
סורוקה,,78.5166244506836,47
מאיר,,79.30591583251953,40
קפלן,,87.10247039794922,51
"רמב""ם",,82.7868881225586,76
הכרמל,,73.61962890625,18
רבין ק. השרון,,78.42323303222656,43
הדסה עין כרם,,99.86772155761719,43
הסקוטי,,,0
המשפחה הקדושה,,,0
שערי צדק,,95.01822662353516,39
אל מקאסד,,,0
לניאדו,,91.92200469970703,31
מעייני הישועה,,,0
אסותא אשדוד,,,0
יוספטל,,,0
סנט וינסנט,,,0
סנט ג'וזף,,,0
המרכזי בעמק,,64.16938018798828,36
