Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,61,0,0,0,0
2020-12-20T00:00:00.000Z,7359,7420,0.08,0,0,0
2020-12-21T00:00:00.000Z,24883,32303,0.35,0,0,0
2020-12-22T00:00:00.000Z,44618,76921,0.83,0,0,0
2020-12-23T00:00:00.000Z,62840,139761,1.5,0,0,0
2020-12-24T00:00:00.000Z,73323,213084,2.29,0,0,0
2020-12-25T00:00:00.000Z,38447,251531,2.7,0,0,0
2020-12-26T00:00:00.000Z,32573,284104,3.06,0,0,0
2020-12-27T00:00:00.000Z,104368,388472,4.18,0,0,0
2020-12-28T00:00:00.000Z,134803,523275,5.63,0,0,0
2020-12-29T00:00:00.000Z,155940,679215,7.3,0,0,0
2020-12-30T00:00:00.000Z,152712,831927,8.95,0,0,0
2020-12-31T00:00:00.000Z,158161,990088,10.65,0,0,0
2021-01-01T00:00:00.000Z,71231,1061319,11.41,0,0,0
2021-01-02T00:00:00.000Z,71618,1132937,12.18,0,0,0
2021-01-03T00:00:00.000Z,149394,1282331,13.79,0,0,0
2021-01-04T00:00:00.000Z,151827,1434158,15.42,2,2,0
2021-01-05T00:00:00.000Z,124846,1559004,16.76,0,2,0
2021-01-06T00:00:00.000Z,103065,1662069,17.87,0,2,0
2021-01-07T00:00:00.000Z,115812,1777881,19.12,3,5,0
2021-01-08T00:00:00.000Z,66292,1844173,19.83,3,8,0
2021-01-09T00:00:00.000Z,44454,1888627,20.31,22,30,0
2021-01-10T00:00:00.000Z,37546,1926173,20.71,5974,6004,0.06
2021-01-11T00:00:00.000Z,21015,1947188,20.94,19235,25239,0.27
2021-01-12T00:00:00.000Z,23906,1971094,21.2,35637,60876,0.65
2021-01-13T00:00:00.000Z,51911,2023005,21.75,56815,117691,1.27
2021-01-14T00:00:00.000Z,56299,2079304,22.36,68746,186437,2
2021-01-15T00:00:00.000Z,30613,2109917,22.69,35880,222317,2.39
2021-01-16T00:00:00.000Z,29363,2139280,23,25977,248294,2.67
2021-01-17T00:00:00.000Z,68244,2207524,23.74,84448,332742,3.58
2021-01-18T00:00:00.000Z,69520,2277044,24.49,120198,452940,4.87
2021-01-19T00:00:00.000Z,72573,2349617,25.27,137510,590450,6.35
2021-01-20T00:00:00.000Z,76526,2426143,26.09,143381,733831,7.89
2021-01-21T00:00:00.000Z,69577,2495720,26.84,163933,897764,9.65
2021-01-22T00:00:00.000Z,37715,2533435,27.24,70915,968679,10.42
2021-01-23T00:00:00.000Z,39846,2573281,27.67,53471,1022150,10.99
2021-01-24T00:00:00.000Z,68930,2642211,28.41,140321,1162471,12.5
2021-01-25T00:00:00.000Z,80733,2722944,29.28,139154,1301625,14
2021-01-26T00:00:00.000Z,78478,2801422,30.13,126047,1427672,15.35
2021-01-27T00:00:00.000Z,77679,2879101,30.96,124705,1552377,16.69
2021-01-28T00:00:00.000Z,79407,2958508,31.81,130272,1682649,18.09
2021-01-29T00:00:00.000Z,36520,2995028,32.21,64605,1747254,18.79
2021-01-30T00:00:00.000Z,34283,3029311,32.58,42662,1789916,19.25
2021-01-31T00:00:00.000Z,73169,3102480,33.36,59334,1849250,19.89
2021-02-01T00:00:00.000Z,82269,3184749,34.25,35204,1884454,20.26
2021-02-02T00:00:00.000Z,69855,3254604,35,30943,1915397,20.6
2021-02-03T00:00:00.000Z,60064,3314668,35.64,51260,1966657,21.15
2021-02-04T00:00:00.000Z,72378,3387046,36.42,57911,2024568,21.77
2021-02-05T00:00:00.000Z,33768,3420814,36.79,28652,2053220,22.08
2021-02-06T00:00:00.000Z,21533,3442347,37.02,22134,2075354,22.32
2021-02-07T00:00:00.000Z,53945,3496292,37.6,68530,2143884,23.05
2021-02-08T00:00:00.000Z,58476,3554768,38.23,65195,2209079,23.76
2021-02-09T00:00:00.000Z,66113,3620881,38.94,67262,2276341,24.48
2021-02-10T00:00:00.000Z,70326,3691207,39.69,71933,2348274,25.25
2021-02-11T00:00:00.000Z,80876,3772083,40.56,71515,2419789,26.02
2021-02-12T00:00:00.000Z,38933,3811016,40.98,37404,2457193,26.42
2021-02-13T00:00:00.000Z,27387,3838403,41.28,30343,2487536,26.75
2021-02-14T00:00:00.000Z,74727,3913130,42.08,68851,2556387,27.49
2021-02-15T00:00:00.000Z,81319,3994449,42.95,75478,2631865,28.3
